d,price_usd,rhodl_1m
2017-03-02,1262.9314673875,4120.8447
2017-03-03,1289.3631911163,4180.857233333333
2017-03-04,1268.9406644068,4231.255566666667
2017-03-05,1276.273682934,4284.581366666666
2017-03-06,1282.2546566336,4342.057866666666
2017-03-07,1234.476462069,4390.747533333333
2017-03-08,1152.1393892461,4417.8802
2017-03-09,1193.4555265926,4439.845466666667
2017-03-10,1098.5301490357,4453.770333333333
2017-03-11,1176.822921391,4465.5269
2017-03-12,1231.7483566336,4490.749766666667
2017-03-13,1239.3962963179,4511.898833333334
2017-03-14,1246.5365648743,4530.900933333334
2017-03-15,1258.6513814728,4565.522033333333
2017-03-16,1178.0207503799,4603.927433333333
2017-03-17,1072.0825381648,4654.839900000001
2017-03-18,962.569056166,4705.287766666666
2017-03-19,1020.2202535359,4755.0260333333335
2017-03-20,1037.7563458796,4805.111333333333
2017-03-21,1111.8182635885,4867.1812666666665
2017-03-22,1037.3025701344,4917.8068
2017-03-23,1028.1728562829,4959.801600000001
2017-03-24,935.0634962011,4987.224666666666
2017-03-25,968.5433292811,4999.6453
2017-03-26,962.958054588,5009.622899999999
2017-03-27,1042.9191977791,5026.418699999999
2017-03-28,1045.1629316189,5021.8456
2017-03-29,1039.6886157803,5017.4538
2017-03-30,1037.9876614261,5017.716166666667
2017-03-31,1081.7435310929,5000.793066666667
2017-04-01,1089.5247718293,4987.812533333334
2017-04-02,1105.5629557569,4974.589166666668
2017-04-03,1144.6647710111,4951.063233333333
2017-04-04,1141.9219187025,4925.699833333333
2017-04-05,1135.8116437756,4898.2699
2017-04-06,1194.5964593805,4864.272533333333
2017-04-07,1191.7314510812,4842.068533333333
2017-04-08,1184.417720339,4824.812133333334
2017-04-09,1213.6341398013,4805.647166666667
2017-04-10,1211.6498762127,4787.3205333333335
2017-04-11,1229.7849329047,4757.134566666666
2017-04-12,1216.1143678551,4728.256733333334
2017-04-13,1172.5583396844,4694.8472
2017-04-14,1174.3332335476,4649.627066666667
2017-04-15,1175.5621890123,4598.028033333333
2017-04-16,1173.6913798948,4556.9324
2017-04-17,1191.9012014611,4520.319666666666
2017-04-18,1202.1314580362,4485.194533333332
2017-04-19,1209.5609088837,4452.550333333334
2017-04-20,1235.8030745178,4410.577166666667
2017-04-21,1247.3360702513,4370.6214
2017-04-22,1243.5503925774,4331.198966666667
2017-04-23,1250.0014832262,4291.5118
2017-04-24,1257.239442256,4257.772633333333
2017-04-25,1279.8647174167,4231.4056
2017-04-26,1296.4854574518,4207.143166666667
2017-04-27,1345.8899556692,4202.277366666666
2017-04-28,1347.9851555231,4193.634533333333
2017-04-29,1357.7152534191,4182.773566666667
2017-04-30,1381.9563722969,4193.779
2017-05-01,1436.9414880187,4209.317266666667
2017-05-02,1463.8190684687,4231.146433333333
2017-05-03,1519.4089444769,4272.826633333333
2017-05-04,1539.8300515488,4325.460933333333
2017-05-05,1529.8504430158,4380.7562333333335
2017-05-06,1573.2855096143,4448.225566666666
2017-05-07,1526.2677717125,4526.816333333333
2017-05-08,1685.0864963179,4621.2483999999995
2017-05-09,1719.2280135593,4719.407999999999
2017-05-10,1782.499,4814.868100000001
2017-05-11,1835.4875482174,4914.562166666667
2017-05-12,1704.6616410871,5015.735100000001
2017-05-13,1779.840256692,5116.589233333334
2017-05-14,1794.5935505552,5217.681966666667
2017-05-15,1736.8828461134,5321.109333333333
2017-05-16,1757.0269485681,5418.0426
2017-05-17,1808.746064699,5502.064166666667
2017-05-18,1894.2472645529,5586.338999999999
2017-05-19,1967.5455476914,5673.892466666667
2017-05-20,2048.1176779953,5772.3106
2017-05-21,2045.2224931619,5901.711266666666
2017-05-22,2078.9435000292,6062.306833333334
2017-05-23,2257.2883638223,6248.7286
2017-05-24,2415.0072266511,6480.119466666666
2017-05-25,2319.6013786675,6716.957333333334
2017-05-26,2279.4185836353,6939.925399999999
2017-05-27,2044.3004998247,7155.922933333333
2017-05-28,2225.7008666277,7355.1887
2017-05-29,2284.7157974869,7527.542033333333
2017-05-30,2167.2644779077,7689.096433333334
2017-05-31,2299.4326102572,7830.4029666666665
2017-06-01,2399.8876319404,7955.922033333333
2017-06-02,2479.4238943308,8075.3496000000005
2017-06-03,2549.5519515196,8184.196
2017-06-04,2524.9938335476,8302.831733333334
2017-06-05,2685.3189167154,8433.705833333333
2017-06-06,2871.3416773524,8551.919133333335
2017-06-07,2706.7600088545,8655.534433333334
2017-06-08,2802.5635468147,8761.671800000002
2017-06-09,2804.8722669199,8874.749733333334
2017-06-10,2916.3278597896,8989.019533333334
2017-06-11,2974.2145592051,9122.351233333333
2017-06-12,2665.4332699591,9266.662
2017-06-13,2707.137824021,9413.347166666666
2017-06-14,2443.8244513735,9555.150066666665
2017-06-15,2409.886764173,9685.832933333331
2017-06-16,2476.3590953828,9801.689
2017-06-17,2652.7553633548,9922.264866666666
2017-06-18,2508.2142074226,10031.623133333334
2017-06-19,2589.642213384,10117.662966666667
2017-06-20,2733.2265562829,10174.466933333335
2017-06-21,2639.2613142022,10193.156966666666
2017-06-22,2686.6475143191,10190.225133333333
2017-06-23,2685.8704710111,10133.173866666668
2017-06-24,2562.1891487434,10050.741766666668
2017-06-25,2497.7289413793,9973.019533333334
2017-06-26,2426.3650511981,9887.983600000001
2017-06-27,2530.3455360023,9822.004466666667
2017-06-28,2562.7922642022,9777.8639
2017-06-29,2540.4430316189,9742.789733333333
2017-06-30,2452.7120642899,9722.022766666667
2017-07-01,2412.3662131502,9710.286533333332
2017-07-02,2518.8721873758,9697.022833333333
2017-07-03,2551.9274317358,9669.668700000002
2017-07-04,2599.7447499123,9629.0717
2017-07-05,2608.1048911748,9574.705333333335
2017-07-06,2603.1954736996,9523.700400000002
2017-07-07,2495.7809222092,9478.828066666667
2017-07-08,2553.4941581239,9431.712
2017-07-09,2506.1732135593,9375.2213
2017-07-10,2319.36689737,9312.775866666667
2017-07-11,2319.1674406195,9234.146466666667
2017-07-12,2374.8862664524,9139.9044
2017-07-13,2343.7383482466,9026.045666666667
2017-07-14,2214.8252372881,8911.575166666667
2017-07-15,1989.6331902396,8784.7955
2017-07-16,1910.7495416131,8678.444333333335
2017-07-17,2215.7462961426,8568.1999
2017-07-18,2303.7611458796,8449.596033333333
2017-07-19,2257.0652358855,8363.357733333334
2017-07-20,2823.8979263589,8294.398233333333
2017-07-21,2666.1397182934,8241.256533333333
2017-07-22,2829.7540549679,8190.1857
2017-07-23,2753.2438649328,8142.995
2017-07-24,2755.1595242256,8126.400833333333
2017-07-25,2558.692998948,8120.025733333333
2017-07-26,2522.3246462887,8130.626666666667
2017-07-27,2665.1475464933,8185.485733333334
2017-07-28,2793.8334848627,8302.559833333335
2017-07-29,2706.4507654588,8475.032233333333
2017-07-30,2749.3845277031,8737.409466666668
2017-07-31,2862.6112908825,9063.076533333335
2017-08-01,2727.3891819988,9355.456333333334
2017-08-02,2690.1456719755,9674.466366666666
2017-08-03,2789.7463124489,10025.154199999999
2017-08-04,2860.2728432496,10413.727766666667
2017-08-05,3237.4233632963,10801.210166666666
2017-08-06,3230.1167089421,11213.462966666668
2017-08-07,3392.5624186441,11636.964533333334
2017-08-08,3425.6766165985,12042.010933333335
2017-08-09,3347.2154316189,12443.914933333332
2017-08-10,3437.0321554646,12820.5386
2017-08-11,3660.5205372881,13200.254200000001
2017-08-12,3871.0824061952,13586.483100000001
2017-08-13,4063.8010527177,13986.757333333335
2017-08-14,4304.6039312098,14372.769899999998
2017-08-15,4160.0305458796,14761.942633333332
2017-08-16,4364.6785746347,15170.198166666667
2017-08-17,4308.5168614261,15594.910566666667
2017-08-18,4108.5071621859,15996.336100000002
2017-08-19,4160.3324568673,16395.850733333333
2017-08-20,4085.8103943308,16785.192833333334
2017-08-21,3992.6260352426,17169.740233333334
2017-08-22,4074.3304612507,17538.635366666666
2017-08-23,4146.9153452367,17862.373033333333
2017-08-24,4325.8164279953,18172.9719
2017-08-25,4353.1317725599,18450.222166666666
2017-08-26,4341.9787167738,18660.003966666667
2017-08-27,4344.9034447691,18803.595266666667
2017-08-28,4379.7639206897,18911.07086666667
2017-08-29,4600.456830976,18924.818066666667
2017-08-30,4586.6327367037,18910.616466666666
2017-08-31,4740.3562177089,18948.708166666667
2017-09-01,4918.166244886,18978.791133333332
2017-09-02,4595.0200178258,18974.3345
2017-09-03,4625.296314436,18949.678666666667
2017-09-04,4374.7534964933,18926.620366666666
2017-09-05,4454.0525376973,18877.5626
2017-09-06,4607.5165298071,18844.201933333334
2017-09-07,4635.1118758036,18802.519000000004
2017-09-08,4345.4576563413,18741.978799999997
2017-09-09,4335.593449737,18706.07086666667
2017-09-10,4261.8435210403,18635.4647
2017-09-11,4212.5475733489,18561.7356
2017-09-12,4164.319434249,18450.153333333332
2017-09-13,3887.1185867914,18317.3044
2017-09-14,3247.4687390415,18209.53223333333
2017-09-15,3699.2229438925,18069.600133333333
2017-09-16,3711.2343506721,17912.499966666666
2017-09-17,3711.8562039743,17755.634466666666
2017-09-18,4080.4284430158,17579.185933333334
2017-09-19,3925.7361902396,17396.39933333333
2017-09-20,3895.777078609,17191.557366666668
2017-09-21,3617.2434658095,16959.64703333333
2017-09-22,3619.2137182934,16745.1105
2017-09-23,3775.600594097,16520.6375
2017-09-24,3676.8969441847,16352.4374
2017-09-25,3918.7380713033,16225.029299999998
2017-09-26,3890.090936879,16113.855399999999
2017-09-27,4207.7874853887,16014.035333333333
2017-09-28,4187.7697963179,15920.599966666667
2017-09-29,4155.010119813,15810.499899999999
2017-09-30,4334.5446125073,15699.1971
2017-10-01,4382.0868980129,15575.430833333334
2017-10-02,4386.8757150789,15425.126900000001
2017-10-03,4306.5646420222,15235.7558
2017-10-04,4216.6848214494,15047.223666666667
2017-10-05,4319.4209158387,14860.6034
2017-10-06,4365.9157104033,14635.866666666667
2017-10-07,4438.8559330801,14452.794666666667
2017-10-08,4600.7397966102,14318.947833333334
2017-10-09,4777.5346569258,14211.414066666668
2017-10-10,4741.077914962,14149.058533333333
2017-10-11,4814.9671180596,14121.199566666668
2017-10-12,5393.6689827586,14194.6649
2017-10-13,5614.0775146113,14337.011966666667
2017-10-14,5785.7383150205,14458.5244
2017-10-15,5689.8650596143,14584.497899999998
2017-10-16,5756.148811806,14709.669233333336
2017-10-17,5590.4163243717,14841.869033333332
2017-10-18,5583.8704257744,15004.5105
2017-10-19,5708.312990941,15144.346500000001
2017-10-20,6000.8831303331,15313.9694
2017-10-21,6030.2078927528,15559.326633333334
2017-10-22,5996.5981388077,15945.557033333333
2017-10-23,5888.2500166569,16406.860366666668
2017-10-24,5517.7753533022,16829.1426
2017-10-25,5736.017801578,17209.616233333334
2017-10-26,5900.3177291058,17570.676366666667
2017-10-27,5771.9450461718,17871.647833333336
2017-10-28,5762.3885768556,18154.542633333334
2017-10-29,6174.7288448276,18340.388833333334
2017-10-30,6119.256383986,18446.889733333333
2017-10-31,6428.5146370544,18611.361233333333
2017-11-01,6726.4118345997,18900.963933333333
2017-11-02,7043.7779389246,19263.451500000003
2017-11-03,7198.6321107539,19669.0857
2017-11-04,7420.498078609,20098.869233333335
2017-11-05,7371.1390298071,20564.60543333333
2017-11-06,6985.2638439509,21045.492833333334
2017-11-07,7118.202543834,21485.356033333333
2017-11-08,7451.2127866745,21901.122066666667
2017-11-09,7117.7380496786,22314.656433333337
2017-11-10,6620.567336353,22720.914766666665
2017-11-11,6346.7214491525,23166.250533333336
2017-11-12,5829.0978275862,23657.343433333335
2017-11-13,6519.4451721216,24129.446433333334
2017-11-14,6592.3743971362,24638.512833333334
2017-11-15,7257.3732121566,25175.7147
2017-11-16,7833.7044333723,25820.963333333333
2017-11-17,7729.0332700175,26455.197399999997
2017-11-18,7796.1542410871,27061.714
2017-11-19,8018.3206884863,27678.733633333333
2017-11-20,8269.8742574518,28351.823866666666
2017-11-21,8091.9980835769,28870.2379
2017-11-22,8249.5973302163,29299.325466666665
2017-11-23,8071.6698214495,29736.191733333333
2017-11-24,8232.4223331385,30235.746700000003
2017-11-25,8760.1654421391,30823.631466666666
2017-11-26,9319.9033147282,31493.52706666667
2017-11-27,9730.7285794857,32264.092266666667
2017-11-28,9932.1941800117,33240.3687
2017-11-29,9800.0275517241,34307.396133333335
2017-11-30,9996.7149719462,35368.911700000004
2017-12-01,10808.9583325541,36360.651333333335
2017-12-02,10934.8599856809,37283.1411
2017-12-03,11213.9426554646,38166.65839999999
2017-12-04,11562.1285669199,38976.3045
2017-12-05,11736.7540672122,39810.4959
2017-12-06,13992.1323372297,41157.70586666666
2017-12-07,17032.2933763881,42814.0392
2017-12-08,16298.4873386908,44555.76666666667
2017-12-09,15050.0219541204,46386.859500000006
2017-12-10,15474.9995432496,48377.75503333333
2017-12-13,16515.15257218,50576.30443333334
2017-12-14,16602.8928033314,52623.26963333334
2017-12-15,17702.0021721216,54710.11723333333
2017-12-16,19640.5138834015,56842.413666666675
2017-12-17,19250.467650789,58946.963566666665
2017-12-18,18982.0250242548,60869.242
2017-12-19,17653.3260894214,62763.21793333334
2017-12-20,16453.6272603741,64688.22773333333
2017-12-21,15633.8336504968,66492.77906666667
2017-12-22,14305.7183436587,68072.5667
2017-12-23,14910.8581049094,69352.9117
2017-12-24,14026.3468661601,70469.14306666666
2017-12-25,14080.9422600818,71592.57473333334
2017-12-26,15727.1454792519,72730.68053333332
2017-12-27,15389.0005739334,73760.3009
2017-12-28,14289.4522095266,74762.64933333333
2017-12-29,14571.7460821157,75727.52726666667
2017-12-30,12948.7158828171,76569.6398
2017-12-31,13921.4806414378,77361.7575
2018-01-01,13464.6536116306,78091.43373333334
2018-01-02,14754.322204851,78637.13856666666
2018-01-03,15010.2861595558,79297.68973333335
2018-01-04,15070.3007986558,80047.225
2018-01-05,16997.2274079486,80810.5142
2018-01-06,17103.589279661,81615.9645
2018-01-07,16231.6949994155,81844.6613
2018-01-08,14937.4150894214,81783.73386666668
2018-01-09,14378.5862174167,81625.22773333333
2018-01-10,14669.0882656341,81288.15386666667
2018-01-11,13186.7549427236,80646.1733
2018-01-12,13789.4436639392,79594.43766666666
2018-01-13,14231.2250645821,78429.81893333333
2018-01-14,13681.0654611338,77145.4713
2018-01-15,13591.6961966686,75664.23903333333
2018-01-16,11431.0401052016,74129.50673333333
2018-01-17,11159.6085905903,72584.39966666668
2018-01-18,11246.0397302747,71030.21650000001
2018-01-19,11440.2555616598,69536.85456666668
2018-01-20,12768.4045856224,68100.63160000001
2018-01-21,11422.3942589129,66730.55546666667
2018-01-22,10737.3505774401,65625.31653333333
2018-01-23,10849.3918793103,64661.10093333333
2018-01-24,11225.8961747516,63660.03403333333
2018-01-25,11130.4649473992,62636.303133333335
2018-01-26,11035.5546098773,61598.10836666667
2018-01-27,11320.9701852718,60552.45046666667
2018-01-28,11615.95871128,59432.50133333333
2018-01-29,11132.5543138515,58307.475
2018-01-30,9959.5467153711,57174.22266666666
2018-01-31,10050.0957971946,56092.70733333333
2018-02-01,9039.8650751023,55137.44723333333
2018-02-02,8786.0773798948,54038.426633333336
2018-02-03,9132.1003223261,52843.48553333334
2018-02-04,8250.5268959673,51636.569200000005
2018-02-05,6849.542559322,50277.64823333333
2018-02-06,7738.6439596727,48932.91619999999
2018-02-07,7624.5953895383,47568.361366666664
2018-02-08,8218.580851841,46145.1255
2018-02-09,8660.4534678551,44785.95816666667
2018-02-10,8530.2928047925,43493.1034
2018-02-11,8096.7284812975,42288.92863333333
2018-02-12,8907.670179135,41236.04606666667
2018-02-13,8523.9669319112,40265.93636666667
2018-02-14,9467.3010327294,39439.583933333335
2018-02-15,10106.7330835769,38637.713533333335
2018-02-16,10189.3164833431,37913.6771
2018-02-17,11085.5984143776,37217.99196666667
2018-02-18,10452.0919772063,36479.71333333333
2018-02-19,11139.3557305669,35841.0087
2018-02-20,11245.9323179427,35261.6505
2018-02-21,10458.8650888369,34932.26043333334
2018-02-22,9878.1589427236,34682.29313333333
2018-02-23,10159.0656125073,34473.79256666666
2018-02-24,9686.6017799533,34197.327933333334
2018-02-25,9603.2274774985,33979.895566666666
2018-02-26,10312.3657130333,33723.8475
2018-02-27,10654.1072948568,33582.884633333335
2018-02-28,10307.0249663939,33310.7995
2018-03-01,10923.6308617767,33043.53373333333
2018-03-02,11014.0584672706,32672.50476666667
2018-03-03,11425.6805654588,32359.156433333334
2018-03-04,11462.5831975453,32185.205233333334
2018-03-05,11540.6623205728,32008.730066666667
2018-03-06,10677.0352308591,31826.4882
2018-03-07,9903.0850490941,31614.593399999998
2018-03-08,9330.4754529515,31437.533966666666
2018-03-09,9278.1391843951,31251.847400000002
2018-03-10,8786.5604231444,31141.977399999996
2018-03-11,9513.5353997662,30954.3985
2018-03-12,9147.8901805962,30838.023366666668
2018-03-13,9160.5429327878,30703.591433333335
2018-03-14,8222.1272390415,30596.84113333333
2018-03-15,8268.589122443,30415.977133333334
2018-03-16,8376.9044982466,30188.315300000002
2018-03-17,7881.6619205143,29974.602166666667
2018-03-18,8189.0167191701,29759.3931
2018-03-19,8537.0156233197,29505.507733333336
2018-03-20,8895.547179135,29262.824066666664
2018-03-21,8879.5942565751,28976.543466666666
2018-03-22,8710.6649351257,28676.536233333336
2018-03-23,8771.746323495,28216.323666666667
2018-03-24,8610.9885163647,27747.145833333332
2018-03-25,8440.6109225599,27262.344033333335
2018-03-26,8171.1843544711,26798.26686666667
2018-03-27,7837.2653194039,26290.919799999996
2018-03-28,7933.6427296902,25798.600533333334
2018-03-29,7108.5708132671,25221.901499999996
2018-03-30,6832.1490663355,24766.078433333332
2018-03-31,6922.2812969024,24282.236233333333
2018-04-01,6804.5248793104,23827.03543333333
2018-04-02,7033.259609585,23335.847066666665
2018-04-03,7420.800515488,22737.652200000004
2018-04-04,6780.5436014027,22119.479866666665
2018-04-05,6798.4226165985,21502.723933333335
2018-04-06,6610.4923497954,20982.583866666668
