d,price_usd,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_8y,age_8y_,age_1y_,age_6m_,age_6m_sth,age_6m_lth_supply,age_6m_sth_supply,supply_current
2011-06-05,16.5433423963,1.608,4.718,15.414,14.625,17.108,15.567,19.368,11.592,0.0,0.0,0.0,30.96,46.527,53.473,2998199.8753473,3445800.1146527,6443999.99
2011-06-06,18.4020986441,3.921,5.359,15.252,11.989,17.104,15.491,19.298,11.587,0.0,0.0,0.0,30.885,46.376,53.625,2993872.2393624,3461842.3071375,6455649.99
2011-06-07,23.2378784629,1.328,7.92,15.415,12.102,16.953,15.45,19.251,11.582,0.0,0.0,0.0,30.833,46.283,53.718,2991802.5398717006,3472412.0916282004,6464149.99
2011-06-08,29.0299213267,3.102,8.0,14.542,12.381,16.359,15.076,18.919,11.622,0.0,0.0,0.0,30.541,45.617,54.384,2952970.8734383,3520493.8505616,6473399.99
2011-06-09,28.7905440181,2.561,9.412,14.229,12.363,16.195,14.899,18.692,11.649,0.0,0.0,0.0,30.341,45.24,54.76,2933587.7954760003,3550912.1945240004,6484499.99
2011-06-10,24.0493992285,4.452,7.416,15.145,12.225,15.697,14.958,18.437,11.67,0.0,0.0,0.0,30.107,45.065,54.935,2927264.6679935004,3568385.3220065003,6495649.99
2011-06-11,14.7497466277,2.612,9.671,15.386,12.271,15.594,14.829,17.939,11.699,0.0,0.0,0.0,29.638,44.467,55.534,2894023.5230532996,3614291.5494466,6508249.99
2011-06-12,18.8501447312,9.291,8.254,10.463,11.893,15.835,14.691,17.839,11.733,0.0,0.0,0.0,29.572,44.263,55.736,2885903.3325736998,3633931.4584263996,6519899.99
2011-06-13,19.5423291146,2.165,15.912,10.591,10.796,16.635,14.77,17.369,11.761,0.0,0.0,0.0,29.13,43.9,56.099,2867218.74561,3663965.9318901,6531249.99
2011-06-14,19.2577355056,4.537,15.425,10.118,10.681,16.55,14.695,16.444,11.552,0.0,0.0,0.0,27.996,42.691,57.311,2793528.2717309003,3750202.5902689006,6543599.99
2011-06-15,19.4641426242,4.066,16.929,10.565,10.59,16.515,13.415,16.357,11.563,0.0,0.0,0.0,27.92,41.335,58.665,2710563.2883665003,3846986.7016335,6557549.99
2011-06-16,17.9293625424,4.245,17.189,10.156,11.182,16.57,12.812,16.252,11.594,0.0,0.0,0.0,27.846,40.658,59.342,2669827.8949342,3896722.0950658,6566549.99
2011-06-17,15.4363689129,3.474,16.339,12.341,11.173,16.143,12.727,16.175,11.627,0.0,0.0,0.0,27.802,40.529,59.47,2665126.2424471,3910657.989053,6575849.99
2011-06-18,16.8754045354,2.575,17.033,12.661,11.037,16.081,12.838,16.116,11.66,0.0,0.0,0.0,27.776,40.614,59.387,2674716.1939386,3911049.6530613,6585699.99
2011-06-19,17.5107167914,13.605,9.426,10.743,10.049,15.414,13.109,16.003,11.651,0.0,0.0,0.0,27.654,40.763,59.237,2689073.9614236997,3907776.0285763,6596849.99
2011-06-20,17.5107167914,3.017,19.89,10.856,10.217,15.345,13.049,15.949,11.677,0.0,0.0,0.0,27.626,40.675,59.325,2688027.7084325,3920522.2815675004,6608549.99
2011-06-21,17.5107167914,2.841,17.164,14.159,9.922,15.266,13.06,15.889,11.699,0.0,0.0,0.0,27.588,40.648,59.352,2691385.3719352,3929814.6180648,6621199.99
2011-06-22,17.5107167914,2.714,16.664,14.836,9.888,15.161,13.169,15.843,11.725,0.0,0.0,0.0,27.568,40.737,59.263,2702574.0499263,3931625.9400737,6634199.99
2011-06-23,17.5107167914,9.054,8.954,16.134,9.988,15.187,13.111,15.821,11.75,0.0,0.0,0.0,27.571,40.682,59.317,2703807.0799318003,3942326.4480683,6646199.99
2011-06-24,17.5107167914,2.345,15.569,16.352,10.019,15.069,13.136,15.748,11.762,0.0,0.0,0.0,27.51,40.646,59.354,2705804.2159354,3951195.7740646,6656999.99
2011-06-25,17.5107167914,2.498,14.997,16.68,10.084,15.115,13.11,15.733,11.783,0.0,0.0,0.0,27.516,40.626,59.374,2707377.5749374004,3956772.4150626003,6664149.99
2011-06-26,16.3613420158,2.539,11.943,19.939,10.161,15.126,12.798,15.665,11.83,0.0,0.0,0.0,27.495,40.293,59.708,2688187.7839707,3983478.9220292,6671599.99
2011-06-27,16.7522858133,3.56,11.759,19.793,10.215,14.533,12.75,15.616,11.774,0.0,0.0,0.0,27.39,40.14,59.86,2681372.065986,3998677.924014,6680049.99
2011-06-28,16.9618353071,2.765,12.308,20.321,10.298,14.301,12.717,15.587,11.703,0.0,0.0,0.0,27.29,40.007,59.993,2675688.1594992997,4012361.8305007005,6688049.99
2011-06-29,16.8545683179,2.299,12.18,21.0,10.346,14.267,12.64,15.53,11.738,0.0,0.0,0.0,27.268,39.908,60.092,2672499.0780092003,4024150.9119908,6696649.99
2011-06-30,16.1852627808,2.476,5.345,27.797,10.335,14.185,12.611,15.478,11.772,0.0,0.0,0.0,27.25,39.861,60.138,2673158.3780139,4032974.5499862,6706199.99
2011-07-01,15.4203573992,2.406,5.244,27.89,10.186,14.44,12.614,15.421,11.8,0.0,0.0,0.0,27.221,39.835,60.166,2674860.4935165,4040056.6449834,6714849.99
2011-07-02,15.3828440696,2.403,5.714,27.074,10.518,14.475,12.609,15.373,11.833,0.0,0.0,0.0,27.206,39.815,60.184,2676881.8910185,4046350.8659816,6723299.99
2011-07-03,15.4575505605,1.666,5.966,26.685,11.439,14.436,12.627,15.322,11.86,0.0,0.0,0.0,27.182,39.809,60.192,2679762.7355191,4051854.5699808,6731549.99
2011-07-04,13.8527968124,1.96,4.657,27.594,11.584,14.444,12.597,15.272,11.893,0.0,0.0,0.0,27.165,39.762,60.239,2679978.6770238,4060138.7134761,6740049.99
2011-07-05,12.9648177148,1.447,4.868,27.532,12.238,14.294,12.572,15.124,11.924,0.0,0.0,0.0,27.048,39.62,60.379,2673161.396038,4073771.1239621,6746999.99
2011-07-06,14.7147835833,1.725,4.633,27.357,12.43,14.121,12.698,15.075,11.96,0.0,0.0,0.0,27.035,39.733,60.266,2683904.5465267,4070877.8949734,6754849.99
2011-07-07,14.7972891613,1.397,4.341,27.839,12.65,14.098,12.597,15.088,11.989,0.0,0.0,0.0,27.077,39.674,60.325,2682517.8320326,4078814.5439675003,6761399.99
2011-07-08,14.299037697,1.147,4.228,27.19,13.724,13.924,12.725,15.044,12.019,0.0,0.0,0.0,27.063,39.788,60.213,2693508.3380211997,4076209.3484787,6769649.99
2011-07-09,14.3815006698,1.357,3.289,27.469,14.198,13.887,12.732,15.022,12.047,0.0,0.0,0.0,27.069,39.801,60.2,2697353.5670199003,4079814.1939800004,6777099.99
2011-07-10,14.6229375511,1.489,3.301,27.251,14.477,13.894,12.52,14.988,12.081,0.0,0.0,0.0,27.069,39.589,60.412,2685697.9615411,4098319.8679588004,6783949.99
2011-07-11,14.3101554331,1.364,3.229,27.258,14.735,13.869,12.494,14.938,12.114,0.0,0.0,0.0,27.052,39.546,60.455,2685885.2240454,4105982.6839545,6791799.99
2011-07-12,14.0212726216,1.261,2.749,27.463,15.185,13.811,12.207,15.178,12.145,0.0,0.0,0.0,27.323,39.53,60.469,2687585.401047,4111196.6004531,6798849.99
2011-07-13,13.9714545225,1.536,2.42,27.282,15.466,13.801,11.931,15.391,12.173,0.0,0.0,0.0,27.564,39.495,60.505,2688977.5760504995,4119422.4139495003,6808399.99
2011-07-14,13.9979745476,1.247,2.706,24.292,18.436,13.732,11.856,15.529,12.202,0.0,0.0,0.0,27.731,39.587,60.413,2698091.5680413004,4117508.4219587,6815599.99
2011-07-15,13.8063904056,1.152,2.604,23.894,19.07,13.448,11.938,15.68,12.213,0.0,0.0,0.0,27.893,39.831,60.168,2717947.9430169,4105683.8099832,6823699.99
2011-07-16,13.7130792992,1.124,2.567,22.851,20.174,13.141,12.095,15.804,12.245,0.0,0.0,0.0,28.049,40.144,59.857,2742457.4279856,4089160.8775143004,6831549.99
2011-07-17,13.2581353109,1.196,2.294,22.809,20.444,13.124,12.068,15.808,12.257,0.0,0.0,0.0,28.065,40.133,59.867,2745117.2624867004,4094932.7275133003,6840049.99
2011-07-18,13.6305212504,8.182,2.129,15.886,20.663,13.039,12.056,15.803,12.242,0.0,0.0,0.0,28.045,40.101,59.899,2746337.0314899,4102212.9585101004,6848549.99
2011-07-19,13.8247948387,1.206,9.229,12.743,23.745,13.009,12.022,15.784,12.263,0.0,0.0,0.0,28.047,40.069,59.932,2746990.3944931002,4108728.1520068003,6855649.99
2011-07-20,13.6783305921,3.085,9.065,12.639,22.242,12.923,11.981,15.777,12.289,0.0,0.0,0.0,28.066,40.047,59.954,2748465.6529952995,4114702.9680046006,6863099.99
2011-07-21,13.6118084418,1.061,11.001,12.197,22.714,12.985,11.949,15.767,12.326,0.0,0.0,0.0,28.093,40.042,59.958,2751165.6899958,4119534.3000041996,6870699.99
2011-07-22,13.6985473311,1.152,10.911,12.066,22.726,13.11,11.884,15.801,12.349,0.0,0.0,0.0,28.15,40.034,59.965,2753638.6009966,4124542.6065035,6878249.99
2011-07-23,13.6817183425,0.873,11.106,11.44,23.315,13.23,11.863,15.796,12.378,0.0,0.0,0.0,28.174,40.037,59.964,2756767.6494963,4128851.1960035996,6885549.99
2011-07-24,13.9925151765,0.998,10.866,10.953,23.867,13.039,11.733,16.14,12.405,0.0,0.0,0.0,28.545,40.278,59.723,2776704.8989722,4117214.0295277,6893849.99
2011-07-25,14.0334253787,1.108,3.603,17.979,24.019,13.018,11.673,16.197,12.404,0.0,0.0,0.0,28.601,40.274,59.727,2779751.7499726005,4122417.2610273,6902099.99
2011-07-26,13.8780323232,1.09,3.664,17.482,24.424,13.094,11.619,16.236,12.391,0.0,0.0,0.0,28.627,40.246,59.754,2781360.8099754,4129539.1800246,6910899.99
2011-07-27,13.8782247551,0.947,1.988,18.465,25.242,13.062,11.653,16.225,12.42,0.0,0.0,0.0,28.645,40.298,59.704,2788460.4039702006,4131277.9780296003,6919599.99
2011-07-28,13.4915910757,1.242,2.112,17.612,25.681,13.08,11.602,16.248,12.423,0.0,0.0,0.0,28.671,40.273,59.727,2789851.6614727,4137498.3285272997,6927349.99
2011-07-29,13.5123163901,0.828,2.541,17.463,25.807,13.139,11.556,16.254,12.413,0.0,0.0,0.0,28.667,40.223,59.778,2789686.2724777,4145933.0730222,6935549.99
2011-07-30,13.5402806739,0.962,2.536,16.822,26.334,13.175,11.442,16.326,12.403,0.0,0.0,0.0,28.729,40.171,59.829,2789132.7824829,4154017.2075171,6943149.99
2011-07-31,13.3729061023,2.626,2.776,14.292,26.821,13.321,11.413,16.36,12.39,0.0,0.0,0.0,28.75,40.163,59.836,2792091.5929837,4159738.8780163997,6951899.99
2011-08-01,13.0191138469,2.812,2.801,13.361,27.504,13.384,11.369,16.39,12.379,0.0,0.0,0.0,28.769,40.138,59.862,2793665.0029861997,4166484.9870138,6960149.99
2011-08-02,12.2141564389,1.034,4.608,14.066,25.462,14.629,11.405,16.426,12.371,0.0,0.0,0.0,28.797,40.202,59.799,2801215.0529798,4166704.6155201,6967849.99
2011-08-03,9.2863569135,1.428,4.563,13.681,25.493,14.661,11.33,16.486,12.359,0.0,0.0,0.0,28.845,40.175,59.826,2802487.4709825,4173282.2760174,6975699.99
2011-08-04,10.7685037481,1.128,4.538,13.218,26.329,14.585,11.33,16.478,12.393,0.0,0.0,0.0,28.871,40.201,59.798,2806894.1174799,4175186.0510202004,6982149.99
2011-08-05,9.7301539597,1.926,3.664,13.287,26.314,14.643,11.246,16.491,12.429,0.0,0.0,0.0,28.92,40.166,59.834,2807261.9849834,4181888.0050166007,6989149.99
2011-08-06,6.9641697358,1.522,4.308,14.567,24.784,14.595,11.306,16.453,12.464,0.0,0.0,0.0,28.917,40.223,59.776,2813699.4034777,4181480.6340224002,6995249.99
2011-08-07,8.5017932922,1.408,4.819,13.795,25.172,14.59,11.281,16.443,12.492,0.0,0.0,0.0,28.935,40.216,59.784,2815743.3439784003,4185806.6460216,7001549.99
2011-08-08,7.7753376379,2.396,3.699,14.424,24.645,14.606,11.292,16.415,12.523,0.0,0.0,0.0,28.938,40.23,59.77,2819459.200977,4188890.7890230007,7008349.99
2011-08-09,9.802499481,1.571,4.526,13.746,25.256,14.686,11.137,16.519,12.56,0.0,0.0,0.0,29.079,40.216,59.785,2821413.7999783996,4194306.3465215,7015649.99
2011-08-10,10.0512531274,1.254,4.759,13.708,25.374,14.711,11.07,16.532,12.591,0.0,0.0,0.0,29.123,40.193,59.806,2822854.8684806996,4200324.8890194,7023249.99
2011-08-11,9.4384129947,1.171,4.895,13.638,25.274,14.795,11.068,16.542,12.619,0.0,0.0,0.0,29.161,40.229,59.773,2828138.9249771,4202101.6670227,7030099.99
2011-08-12,9.4529932852,1.021,3.968,14.613,25.361,14.754,11.091,16.545,12.646,0.0,0.0,0.0,29.191,40.282,59.717,2834503.3489717995,4202076.2745283,7036649.99
2011-08-13,10.0040247446,0.986,3.538,15.061,25.446,14.677,11.081,16.538,12.673,0.0,0.0,0.0,29.211,40.292,59.708,2837825.9939708,4205323.9960292,7043149.99
2011-08-14,10.8068207665,0.993,3.287,15.332,25.373,14.715,11.058,16.547,12.696,0.0,0.0,0.0,29.243,40.301,59.7,2841119.7434699005,4208700.744030001,7049749.99
2011-08-15,11.13069655,1.014,2.601,15.999,24.577,15.504,11.033,16.583,12.69,0.0,0.0,0.0,29.273,40.306,59.695,2844071.9679694,4212198.5840305,7056199.99
2011-08-16,10.9919655669,1.101,2.203,16.223,24.6,15.547,11.055,16.591,12.68,0.0,0.0,0.0,29.271,40.326,59.674,2848447.1689674,4215102.8210326,7063549.99
2011-08-17,10.9639640561,1.401,1.869,9.561,31.31,15.52,11.055,16.61,12.674,0.0,0.0,0.0,29.284,40.339,59.661,2852108.4824661,4218241.5075339,7070349.99
2011-08-18,10.8584714559,0.787,2.451,9.557,31.209,15.697,11.024,16.61,12.666,0.0,0.0,0.0,29.276,40.3,59.701,2852252.64597,4225368.1195299,7077549.99
2011-08-19,11.6704730432,1.51,1.825,9.557,30.896,15.893,11.045,16.615,12.66,0.0,0.0,0.0,29.275,40.32,59.681,2856309.115968,4227861.7150318995,7084099.99
2011-08-20,11.4597317393,0.668,2.672,9.534,30.844,15.969,11.022,16.638,12.652,0.0,0.0,0.0,29.29,40.312,59.687,2858806.0999688,4232822.9730313,7091699.99
2011-08-21,11.3544813407,0.637,2.666,9.471,30.942,15.956,11.034,16.65,12.643,0.0,0.0,0.0,29.293,40.327,59.672,2863096.0149672995,4236532.9780328,7099699.99
2011-08-22,10.9208958247,0.756,2.39,9.593,30.907,15.999,11.077,16.647,12.632,0.0,0.0,0.0,29.279,40.356,59.645,2868565.0099644,4239656.0615355,7108149.99
2011-08-23,10.9172450544,0.86,2.118,9.774,30.865,16.01,11.095,16.655,12.623,0.0,0.0,0.0,29.278,40.373,59.627,2872902.3029627,4242997.6870373,7115899.99
2011-08-24,10.8704442899,0.954,2.084,9.658,30.86,16.085,11.038,16.7,12.621,0.0,0.0,0.0,29.321,40.359,59.641,2874610.1299641,4247989.8600359,7122599.99
2011-08-25,9.5460936736,1.792,2.445,9.411,30.806,15.28,10.952,16.672,12.642,0.0,0.0,0.0,29.314,40.266,59.734,2870704.0669734003,4258645.923026601,7129349.99
2011-08-26,8.1269201631,1.009,2.953,9.984,30.76,15.22,10.815,16.602,12.656,0.0,0.0,0.0,29.258,40.073,59.926,2859889.7869927003,4276738.8360074,7136699.99
2011-08-27,8.5964976067,9.893,2.248,8.281,24.141,15.372,10.809,16.601,12.656,0.0,0.0,0.0,29.257,40.066,59.935,2861834.2439934,4281037.1740065,7142799.99
2011-08-28,9.0308663998,0.478,11.649,8.136,24.138,15.368,10.976,16.574,12.68,0.0,0.0,0.0,29.254,40.23,59.769,2875881.775977,4272646.7280231,7148599.99
2011-08-29,8.9611572706,0.673,11.618,7.974,24.005,15.252,11.226,16.541,12.71,0.0,0.0,0.0,29.251,40.477,59.522,2896331.7309522997,4259096.7040478,7155499.99
2011-08-30,8.8099487382,0.517,11.794,8.013,23.846,12.902,13.69,16.499,12.74,0.0,0.0,0.0,29.239,42.929,57.072,3074918.4077071007,4087953.2102928,7162799.99
2011-08-31,8.1991517645,0.631,11.543,6.715,25.082,11.099,15.68,16.482,12.768,0.0,0.0,0.0,29.25,44.93,55.07,3221728.1105070002,3948821.879493,7170549.99
2011-09-01,8.2342816651,0.828,10.525,7.442,24.329,11.951,15.663,16.466,12.796,0.0,0.0,0.0,29.262,44.925,55.075,3224267.2455075,3952732.7444925006,7176999.99
2011-09-02,8.6214244378,0.764,10.68,7.218,24.443,11.941,15.694,16.451,12.81,0.0,0.0,0.0,29.261,44.955,55.046,3229926.8355045,3954945.0024954,7184799.99
2011-09-03,8.4496534407,0.566,1.624,16.444,23.869,12.571,15.665,16.427,12.833,0.0,0.0,0.0,29.26,44.925,55.074,3231028.4580075,3960949.6114926,7192049.99
2011-09-04,8.2034706023,0.913,1.362,16.333,23.824,12.637,15.668,16.412,12.851,0.0,0.0,0.0,29.263,44.931,55.069,3234470.3580069,3964279.6319931,7198749.99
2011-09-05,7.5973325251,1.029,1.61,16.024,23.753,12.672,15.482,16.558,12.87,0.0,0.0,0.0,29.428,44.91,55.088,3236461.600509,3969944.2584912004,7206549.99
2011-09-06,6.8465300289,0.878,2.014,15.825,22.862,13.584,15.456,16.481,12.901,0.0,0.0,0.0,29.382,44.838,55.163,3234658.1535162004,3979513.9774837,7214099.99
2011-09-07,7.1629702735,1.366,1.655,14.966,23.316,13.904,15.425,16.447,12.921,0.0,0.0,0.0,29.368,44.793,55.207,3234457.7325207,3986442.2574793,7220899.99
2011-09-08,6.6781800003,0.887,2.565,14.657,23.031,14.119,15.358,16.441,12.943,0.0,0.0,0.0,29.384,44.742,55.259,3233660.9325258,3993761.3309741,7227349.99
2011-09-09,4.9867770418,1.248,2.814,14.631,22.637,14.216,15.069,16.421,12.964,0.0,0.0,0.0,29.385,44.454,55.546,3216269.1225546002,4018780.8674454005,7235049.99
2011-09-10,4.7428466552,0.656,3.413,14.6,22.457,14.431,15.029,16.421,12.993,0.0,0.0,0.0,29.414,44.443,55.557,3218428.7265556995,4023271.2634443003,7241699.99
2011-09-11,5.8529039725,10.386,2.654,5.62,22.349,14.555,15.009,16.407,13.02,0.0,0.0,0.0,29.427,44.436,55.564,3220699.0575564,4027250.9324436,7247949.99
2011-09-12,6.0906294722,0.878,12.401,5.454,19.753,16.985,15.114,16.378,13.037,0.0,0.0,0.0,29.415,44.529,55.471,3230400.8295471002,4024199.1604529,7254599.99
2011-09-13,5.802523277,1.545,12.52,5.253,19.412,16.092,15.744,16.369,13.065,0.0,0.0,0.0,29.434,45.178,54.822,3280690.8214822,3981009.1685178005,7261699.99
2011-09-14,5.5974326102,0.954,12.506,5.677,18.967,16.874,15.564,16.374,13.085,0.0,0.0,0.0,29.459,45.023,54.978,3272721.8654977004,3996350.8145022006,7268999.99
2011-09-15,4.8677551847,0.905,12.281,5.934,18.743,17.08,15.596,16.364,13.097,0.0,0.0,0.0,29.461,45.057,54.943,3278707.7714943006,3998092.2185057,7276799.99
2011-09-16,4.8311681005,1.014,12.346,5.887,18.456,17.118,15.675,16.381,13.123,0.0,0.0,0.0,29.504,45.179,54.821,3290273.6179821,3992476.3720178995,7282749.99
2011-09-17,4.7752856353,0.938,12.39,5.943,17.527,18.042,15.666,16.352,13.142,0.0,0.0,0.0,29.494,45.16,54.84,3291915.6154839997,3997534.374516,7289449.99
2011-09-18,5.2367322782,0.979,2.645,15.119,17.721,18.416,15.611,16.343,13.166,0.0,0.0,0.0,29.509,45.12,54.88,3292564.315488,4004785.6745120003,7297349.99
2011-09-19,5.520376692,0.854,2.624,15.268,17.309,18.747,15.676,16.327,13.195,0.0,0.0,0.0,29.522,45.198,54.802,3301126.3214802,4002573.6685198005,7303699.99
2011-09-20,6.1466655517,1.151,1.957,15.767,17.001,18.944,15.651,16.315,13.214,0.0,0.0,0.0,29.529,45.18,54.82,3302974.2554820003,4007725.734518,7310699.99
2011-09-21,5.597067498,1.402,1.636,15.881,16.686,19.251,15.611,16.294,13.239,0.0,0.0,0.0,29.533,45.144,54.856,3303637.9154856,4014362.0745144,7317999.99
2011-09-22,5.4750487767,0.824,2.186,15.95,16.304,19.601,15.595,16.307,13.232,0.0,0.0,0.0,29.539,45.134,54.865,3306246.0314866,4019080.7045135004,7325399.99
2011-09-23,5.5634214196,0.985,2.118,15.747,16.347,19.684,15.504,16.389,13.226,0.0,0.0,0.0,29.615,45.119,54.881,3308147.6349881,4023902.3550119,7332049.99
2011-09-24,5.4578896873,0.565,2.444,15.001,16.795,20.102,15.483,16.351,13.258,0.0,0.0,0.0,29.609,45.092,54.907,3309076.4154908,4029350.1895093,7338499.99
2011-09-25,5.3411548814,1.085,2.263,14.889,16.633,20.03,15.491,16.319,13.289,0.0,0.0,0.0,29.608,45.099,54.9,3312679.3919901,4032597.1445099995,7345349.99
2011-09-26,4.8738260812,0.79,2.584,14.863,15.85,20.839,15.46,16.293,13.32,0.0,0.0,0.0,29.613,45.073,54.926,3313789.4919927,4038186.9775074003,7352049.99
2011-09-27,4.9111577925,0.827,2.579,14.865,15.682,20.803,15.648,16.257,13.34,0.0,0.0,0.0,29.597,45.245,54.756,3329443.8104755,4029329.7665244,7358699.99
2011-09-28,4.7634153214,0.733,2.006,15.493,15.522,20.966,15.663,16.247,13.37,0.0,0.0,0.0,29.617,45.28,54.72,3335347.4354720004,4030702.554528,7366049.99
2011-09-29,4.7776609784,0.65,1.971,15.552,15.286,21.277,15.602,16.261,13.401,0.0,0.0,0.0,29.662,45.264,54.736,3336997.8674736004,4035302.1225264003,7372299.99
2011-09-30,5.14368591,0.651,1.9,15.596,15.311,21.313,15.552,16.258,13.419,0.0,0.0,0.0,29.677,45.229,54.771,3337176.5314771,4041223.4585229005,7378399.99
2011-10-01,5.0340705447,0.85,1.85,15.563,15.232,21.023,15.808,16.227,13.445,0.0,0.0,0.0,29.672,45.48,54.518,3358948.135452,4026454.1435482,7385549.99
2011-10-02,5.0070625967,0.657,1.748,15.834,15.148,21.053,15.901,16.194,13.465,0.0,0.0,0.0,29.659,45.56,54.44,3367612.955444,4023987.034556,7391599.99
2011-10-03,5.0228448603,0.758,1.636,15.884,15.055,21.111,15.902,16.186,13.469,0.0,0.0,0.0,29.655,45.557,54.444,3370694.0899443002,4028229.8885556,7398849.99
2011-10-04,4.9568056207,0.957,1.454,15.873,15.027,21.114,15.835,16.264,13.475,0.0,0.0,0.0,29.739,45.574,54.425,3374504.0384425996,4029871.9070575,7404449.99
2011-10-05,4.8850671309,0.79,1.644,15.87,15.027,21.122,15.822,16.246,13.478,0.0,0.0,0.0,29.724,45.546,54.453,3375732.8774453998,4035892.9955547005,7411699.99
2011-10-06,4.7301662957,1.153,1.652,15.59,15.078,21.159,15.747,16.153,13.468,0.0,0.0,0.0,29.621,45.368,54.632,3365443.6034632004,4052656.3865368,7418099.99
2011-10-07,4.2760357569,1.117,1.961,15.311,15.096,21.197,15.698,16.144,13.476,0.0,0.0,0.0,29.62,45.318,54.682,3364861.4954681997,4060138.4945318,7424999.99
2011-10-08,3.9812529942,0.783,2.269,15.346,14.552,21.759,15.654,16.143,13.494,0.0,0.0,0.0,29.637,45.291,54.709,3365551.5599709,4065398.4300291003,7430949.99
2011-10-09,4.1116346435,0.907,2.246,15.274,14.477,21.839,15.647,16.109,13.5,0.0,0.0,0.0,29.609,45.256,54.743,3365824.4834744,4071401.133525701,7437299.99
2011-10-10,4.0749624839,0.846,2.141,15.213,13.749,22.797,15.657,16.077,13.52,0.0,0.0,0.0,29.597,45.254,54.746,3368458.8584745997,4074991.1315254,7443449.99
2011-10-11,4.0089244959,1.044,2.135,5.595,23.165,22.796,15.66,16.068,13.537,0.0,0.0,0.0,29.605,45.265,54.735,3371382.4604734997,4076717.5295265,7448099.99
2011-10-12,4.1662353425,1.126,2.191,5.271,23.376,22.781,15.556,16.149,13.549,0.0,0.0,0.0,29.698,45.254,54.745,3373278.4094746,4080747.0395255,7454099.99
2011-10-13,4.03698109,0.948,2.318,4.575,24.107,22.818,15.528,16.145,13.56,0.0,0.0,0.0,29.705,45.233,54.766,3373906.8489766996,4084968.5515234,7458949.99
2011-10-14,3.9862808854,0.954,2.233,4.67,24.159,22.734,15.53,16.151,13.568,0.0,0.0,0.0,29.719,45.249,54.75,3378245.0864751004,4087580.244525,7465899.99
2011-10-15,3.8373385605,1.054,2.164,4.612,24.163,22.782,15.5,16.142,13.583,0.0,0.0,0.0,29.725,45.225,54.775,3379483.3454775,4093116.6445225,7472599.99
2011-10-16,3.6097417165,0.827,2.438,4.612,24.082,22.825,15.506,16.13,13.58,0.0,0.0,0.0,29.71,45.216,54.784,3381501.1634784,4097048.8265215997,7478549.99
2011-10-17,2.5812467218,1.8,1.999,4.495,24.003,22.729,15.249,16.137,13.588,0.0,0.0,0.0,29.725,44.974,55.026,3366056.5385025996,4118393.4514974,7484449.99
2011-10-18,2.4222747382,1.455,2.524,4.466,23.9,22.706,15.229,16.133,13.587,0.0,0.0,0.0,29.72,44.949,55.051,3366882.3660051,4123567.6239949,7490449.99
2011-10-19,2.217254713,1.62,2.584,4.508,23.801,22.507,15.239,16.112,13.628,0.0,0.0,0.0,29.74,44.979,55.02,3372120.6045020996,4124904.414498,7497099.99
2011-10-20,2.3561235085,1.345,2.825,4.517,23.763,22.55,15.239,16.105,13.656,0.0,0.0,0.0,29.761,45.0,55.0,3376282.4955,4126567.4945,7502849.99
2011-10-21,2.5700923051,1.22,2.922,3.875,24.159,22.801,15.238,16.11,13.674,0.0,0.0,0.0,29.784,45.022,54.977,3380656.9534978,4128167.9475023,7508899.99
2011-10-22,3.1554861385,1.626,2.663,3.968,23.955,22.782,15.238,16.089,13.679,0.0,0.0,0.0,29.768,45.006,54.994,3381660.8234994,4132139.1665006,7513799.99
2011-10-23,3.1477509299,1.663,2.51,4.046,23.905,22.758,15.204,16.214,13.7,0.0,0.0,0.0,29.914,45.118,54.882,3392512.6514882003,4126687.3385118004,7519199.99
2011-10-24,2.5229359977,1.433,2.339,4.458,23.718,22.903,15.163,16.285,13.701,0.0,0.0,0.0,29.986,45.149,54.851,3397710.5649851,4127839.4250149,7525549.99
2011-10-25,2.8019238311,1.281,2.417,4.259,23.954,22.936,14.789,16.653,13.712,0.0,0.0,0.0,30.365,45.154,54.847,3400999.2754846,4131076.0345153003,7531999.99
2011-10-26,2.777505239,1.486,2.167,4.487,23.721,22.925,14.805,16.685,13.724,0.0,0.0,0.0,30.409,45.214,54.786,3408163.4944786,4129686.4955214,7537849.99
2011-10-27,3.0454078276,1.179,2.347,4.612,23.648,22.969,14.814,16.71,13.72,0.0,0.0,0.0,30.43,45.244,54.755,3412687.0494756,4130087.5120245004,7542849.99
