d,price_usd,mvrv_zscore
2016-10-14,639.5860902981,1.230665
2016-10-15,637.283759322,1.218551
2016-10-16,642.9130425482,1.243014
2016-10-17,639.1375364699,1.221772
2016-10-18,635.5765085915,1.202515
2016-10-19,629.6407080362,1.173395
2016-10-20,628.5989011105,1.167335
2016-10-21,630.9062033898,1.175297
2016-10-22,654.508630976,1.282639
2016-10-23,651.9619567504,1.268891
2016-10-24,650.0271671537,1.257464
2016-10-25,655.7925050847,1.281109
2016-10-26,675.1098693162,1.365923
2016-10-27,686.5233270602,1.413024
2016-10-28,690.3906549386,1.427749
2016-10-29,715.4454693162,1.538347
2016-10-30,699.3334109877,1.461887
2016-10-31,698.8977279953,1.455635
2016-11-01,730.5784800117,1.595872
2016-11-02,740.3670555231,1.636056
2016-11-03,689.939206955,1.40249
2016-11-04,705.4320166569,1.47057
2016-11-05,706.8193255698,1.474675
2016-11-06,715.8968797779,1.513552
2016-11-07,706.1812167738,1.466404
2016-11-08,711.8358465809,1.48774
2016-11-09,721.5015099357,1.527237
2016-11-10,713.4076156049,1.487129
2016-11-11,715.7033106371,1.494525
2016-11-12,703.8475511397,1.438574
2016-11-13,703.626435301,1.43572
2016-11-14,705.6435841613,1.442242
2016-11-15,712.3471528346,1.469345
2016-11-16,742.0501175921,1.597035
2016-11-17,735.3180805377,1.561593
2016-11-18,749.578727294,1.621414
2016-11-19,751.2138194039,1.625469
2016-11-20,730.3508136178,1.528763
2016-11-21,736.5069839275,1.553118
2016-11-22,747.9976779661,1.600404
2016-11-23,741.2403179427,1.562654
2016-11-24,737.354975979,1.538762
2016-11-25,739.6852001753,1.546507
2016-11-26,734.6529258913,1.521003
2016-11-27,727.7411158387,1.487393
2016-11-28,730.0824837522,1.494824
2016-11-29,731.6464357101,1.499265
2016-11-30,742.204451315,1.543016
2016-12-01,753.674910111,1.589726
2016-12-02,772.3023827294,1.666955
2016-12-03,766.1104681473,1.623548
2016-12-04,766.3801390999,1.621798
2016-12-05,752.670726242,1.557253
2016-12-06,759.1173257744,1.582875
2016-12-07,764.9876500877,1.605185
2016-12-08,767.6592246347,1.612305
2016-12-09,771.9023210988,1.627865
2016-12-10,775.4745613092,1.63902
2016-12-11,770.4961504968,1.613999
2016-12-12,778.5065990649,1.645286
2016-12-13,778.9306945646,1.643066
2016-12-14,776.9639614845,1.630409
2016-12-15,776.1767819988,1.622343
2016-12-16,782.2302158971,1.645158
2016-12-17,789.6029322034,1.673647
2016-12-18,790.632966526,1.673732
2016-12-19,790.2790316774,1.668738
2016-12-20,799.7775207481,1.705041
2016-12-21,828.4836792519,1.820752
2016-12-22,858.5014339568,1.941503
2016-12-23,915.5624383402,2.174313
2016-12-24,891.1552720631,2.061138
2016-12-25,896.0032793103,2.075651
2016-12-26,903.2012466394,2.099233
2016-12-27,925.9508104617,2.187991
2016-12-28,979.9609739918,2.405477
2016-12-29,973.4625594389,2.363165
2016-12-30,961.1826581531,2.299586
2016-12-31,968.9705970193,2.325486
2017-01-01,997.2573579778,2.436304
2017-01-02,1017.07788609,2.506368
2017-01-03,1032.6090531853,2.55691
2017-01-04,1134.4964453536,2.962125
2017-01-05,1000.4981289305,2.366933
2017-01-06,892.46395564,1.907875
2017-01-07,903.4532836353,1.950923
2017-01-08,912.4849970777,1.984078
2017-01-09,903.508666803,1.940653
2017-01-10,906.4989473992,1.948305
2017-01-11,788.3146559906,1.453222
2017-01-12,807.1098335476,1.531606
2017-01-13,826.7469274109,1.61189
2017-01-14,820.0451572764,1.582139
2017-01-15,824.5470651666,1.598717
2017-01-16,830.8380350672,1.622748
2017-01-17,906.0268281122,1.930603
2017-01-18,881.2598153711,1.822708
2017-01-19,902.2638699591,1.905376
2017-01-20,895.1745161894,1.871528
2017-01-21,924.4682594974,1.988163
2017-01-22,922.4670773816,1.973687
2017-01-23,919.1157441262,1.954135
2017-01-24,887.7431938048,1.818663
2017-01-25,895.6900332554,1.84607
2017-01-26,916.6674685564,1.926944
2017-01-27,920.4544634717,1.937807
2017-01-28,922.7749485681,1.943178
2017-01-29,915.6320231444,1.905529
2017-01-30,920.3132607832,1.920012
2017-01-31,968.4991056692,2.110848
2017-02-01,987.532590415,2.18065
2017-02-02,1007.7043659848,2.253815
2017-02-03,1015.3020394506,2.273788
2017-02-04,1033.7859729983,2.340715
2017-02-05,1014.5678757452,2.254898
2017-02-06,1023.3174811806,2.281542
2017-02-07,1053.6244590298,2.393056
2017-02-08,1052.3676453536,2.378246
2017-02-09,982.7519394506,2.090288
2017-02-10,996.6501531268,2.137575
2017-02-11,1011.3753222092,2.191633
2017-02-12,1006.2964648743,2.164926
2017-02-13,999.9531849795,2.132242
2017-02-14,1012.2134635301,2.174556
2017-02-15,1013.9038405026,2.175744
2017-02-16,1036.8068647575,2.259539
2017-02-17,1058.669920339,2.335267
2017-02-18,1060.6688048802,2.335267
2017-02-19,1058.7864003507,2.32039
2017-02-20,1088.6884292227,2.429966
2017-02-21,1128.8552931619,2.575961
2017-02-22,1129.7017906487,2.563594
2017-02-23,1188.8617855056,2.779204
2017-02-24,1185.4888915839,2.745066
2017-02-25,1151.604736879,2.603048
2017-02-26,1181.7108658679,2.710681
2017-02-27,1194.1524501461,2.746222
2017-02-28,1188.3999407364,2.712203
2017-03-01,1228.4596506137,2.850566
2017-03-02,1262.9314673875,2.96422
2017-03-03,1289.3631911163,3.043949
2017-03-04,1268.9406644068,2.951273
2017-03-05,1276.273682934,2.965447
2017-03-06,1282.2546566336,2.970781
2017-03-07,1234.476462069,2.776661
2017-03-08,1152.1393892461,2.455653
2017-03-09,1193.4555265926,2.602947
2017-03-10,1098.5301490357,2.240049
2017-03-11,1176.822921391,2.526567
2017-03-12,1231.7483566336,2.722076
2017-03-13,1239.3962963179,2.730362
2017-03-14,1246.5365648743,2.744676
2017-03-15,1258.6513814728,2.773763
2017-03-16,1178.0207503799,2.462941
2017-03-17,1072.0825381648,2.067073
2017-03-18,962.569056166,1.660668
2017-03-19,1020.2202535359,1.870027
2017-03-20,1037.7563458796,1.931907
2017-03-21,1111.8182635885,2.195463
2017-03-22,1037.3025701344,1.915125
2017-03-23,1028.1728562829,1.879305
2017-03-24,935.0634962011,1.535717
2017-03-25,968.5433292811,1.654867
2017-03-26,962.958054588,1.630706
2017-03-27,1042.9191977791,1.917164
2017-03-28,1045.1629316189,1.919128
2017-03-29,1039.6886157803,1.894663
2017-03-30,1037.9876614261,1.883432
2017-03-31,1081.7435310929,2.032987
2017-04-01,1089.5247718293,2.054846
2017-04-02,1105.5629557569,2.106809
2017-04-03,1144.6647710111,2.23853
2017-04-04,1141.9219187025,2.220695
2017-04-05,1135.8116437756,2.190577
2017-04-06,1194.5964593805,2.391368
2017-04-07,1191.7314510812,2.36938
2017-04-08,1184.417720339,2.335763
2017-04-09,1213.6341398013,2.430698
2017-04-10,1211.6498762127,2.413933
2017-04-11,1229.7849329047,2.468159
2017-04-12,1216.1143678551,2.409296
2017-04-13,1172.5583396844,2.24874
2017-04-14,1174.3332335476,2.247995
2017-04-15,1175.5621890123,2.246671
2017-04-16,1173.6913798948,2.234728
2017-04-17,1191.9012014611,2.288479
2017-04-18,1202.1314580362,2.315846
2017-04-19,1209.5609088837,2.333907
2017-04-20,1235.8030745178,2.415544
2017-04-21,1247.3360702513,2.447041
2017-04-22,1243.5503925774,2.426524
2017-04-23,1250.0014832262,2.441142
2017-04-24,1257.239442256,2.455758
2017-04-25,1279.8647174167,2.52273
2017-04-26,1296.4854574518,2.568511
2017-04-27,1345.8899556692,2.723901
2017-04-28,1347.9851555231,2.71391
2017-04-29,1357.7152534191,2.735383
2017-04-30,1381.9563722969,2.804052
2017-05-01,1436.9414880187,2.969881
2017-05-02,1463.8190684687,3.040291
2017-05-03,1519.4089444769,3.206375
2017-05-04,1539.8300515488,3.245595
2017-05-05,1529.8504430158,3.186188
2017-05-06,1573.2855096143,3.310259
2017-05-07,1526.2677717125,3.136969
2017-05-08,1685.0864963179,3.629993
2017-05-09,1719.2280135593,3.708187
2017-05-10,1782.499,3.882505
2017-05-11,1835.4875482174,4.013241
2017-05-12,1704.6616410871,3.559875
2017-05-13,1779.840256692,3.777881
2017-05-14,1794.5935505552,3.80181
2017-05-15,1736.8828461134,3.590745
2017-05-16,1757.0269485681,3.630709
2017-05-17,1808.746064699,3.761151
2017-05-18,1894.2472645529,4.001139
2017-05-19,1967.5455476914,4.191502
2017-05-20,2048.1176779953,4.402423
2017-05-21,2045.2224931619,4.352405
2017-05-22,2078.9435000292,4.398414
2017-05-23,2257.2883638223,4.876932
2017-05-24,2415.0072266511,5.280571
2017-05-25,2319.6013786675,4.912706
2017-05-26,2279.4185836353,4.7348
2017-05-27,2044.3004998247,4.002858
2017-05-28,2225.7008666277,4.503892
2017-05-29,2284.7157974869,4.633899
2017-05-30,2167.2644779077,4.251822
2017-05-31,2299.4326102572,4.585595
2017-06-01,2399.8876319404,4.818625
2017-06-02,2479.4238943308,4.992657
2017-06-03,2549.5519515196,5.133046
2017-06-04,2524.9938335476,5.009001
2017-06-05,2685.3189167154,5.388824
2017-06-06,2871.3416773524,5.820843
2017-06-07,2706.7600088545,5.304009
2017-06-08,2802.5635468147,5.494106
2017-06-09,2804.8722669199,5.430068
2017-06-10,2916.3278597896,5.649752
2017-06-11,2974.2145592051,5.726787
2017-06-12,2665.4332699591,4.847124
2017-06-13,2707.137824021,4.893936
2017-06-14,2443.8244513735,4.175885
2017-06-15,2409.886764173,4.060274
2017-06-16,2476.3590953828,4.192848
2017-06-17,2652.7553633548,4.602782
2017-06-18,2508.2142074226,4.19397
2017-06-19,2589.642213384,4.354593
2017-06-20,2733.2265562829,4.663231
2017-06-21,2639.2613142022,4.39087
2017-06-22,2686.6475143191,4.463122
2017-06-23,2685.8704710111,4.421502
2017-06-24,2562.1891487434,4.09263
2017-06-25,2497.7289413793,3.912573
2017-06-26,2426.3650511981,3.719901
2017-06-27,2530.3455360023,3.940303
2017-06-28,2562.7922642022,3.985905
2017-06-29,2540.4430316189,3.903132
2017-06-30,2452.7120642899,3.667724
2017-07-01,2412.3662131502,3.553921
2017-07-02,2518.8721873758,3.778146
2017-07-03,2551.9274317358,3.825073
2017-07-04,2599.7447499123,3.907593
2017-07-05,2608.1048911748,3.894787
2017-07-06,2603.1954736996,3.8567
2017-07-07,2495.7809222092,3.585842
2017-07-08,2553.4941581239,3.694277
2017-07-09,2506.1732135593,3.568758
2017-07-10,2319.36689737,3.139099
2017-07-11,2319.1674406195,3.125097
2017-07-12,2374.8862664524,3.234749
2017-07-13,2343.7383482466,3.150114
2017-07-14,2214.8252372881,2.854776
2017-07-15,1989.6331902396,2.357612
2017-07-16,1910.7495416131,2.184434
2017-07-17,2215.7462961426,2.835349
2017-07-18,2303.7611458796,3.011379
2017-07-19,2257.0652358855,2.895475
2017-07-20,2823.8979263589,4.081765
2017-07-21,2666.1397182934,3.713151
2017-07-22,2829.7540549679,4.032426
2017-07-23,2753.2438649328,3.842221
2017-07-24,2755.1595242256,3.817834
2017-07-25,2558.692998948,3.368125
2017-07-26,2522.3246462887,3.272539
2017-07-27,2665.1475464933,3.539595
2017-07-28,2793.8334848627,3.744323
2017-07-29,2706.4507654588,3.514525
2017-07-30,2749.3845277031,3.540453
2017-07-31,2862.6112908825,3.692935
2017-08-01,2727.3891819988,3.375424
2017-08-02,2690.1456719755,3.265458
2017-08-03,2789.7463124489,3.425581
2017-08-04,2860.2728432496,3.504898
2017-08-05,3237.4233632963,4.198369
2017-08-06,3230.1167089421,4.110313
2017-08-07,3392.5624186441,4.351535
2017-08-08,3425.6766165985,4.345946
2017-08-09,3347.2154316189,4.137133
2017-08-10,3437.0321554646,4.260667
2017-08-11,3660.5205372881,4.633186
2017-08-12,3871.0824061952,4.962787
2017-08-13,4063.8010527177,5.249049
2017-08-14,4304.6039312098,5.60227
2017-08-15,4160.0305458796,5.255661
2017-08-16,4364.6785746347,5.54801
2017-08-17,4308.5168614261,5.356311
2017-08-18,4108.5071621859,4.929865
2017-08-19,4160.3324568673,4.950069
2017-08-20,4085.8103943308,4.746794
2017-08-21,3992.6260352426,4.532746
2017-08-22,4074.3304612507,4.618447
2017-08-23,4146.9153452367,4.682857
2017-08-24,4325.8164279953,4.932092
2017-08-25,4353.1317725599,4.919659
2017-08-26,4341.9787167738,4.845083
2017-08-27,4344.9034447691,4.797542
2017-08-28,4379.7639206897,4.797766
2017-08-29,4600.456830976,5.082846
2017-08-30,4586.6327367037,4.996335
2017-08-31,4740.3562177089,5.165361
2017-09-01,4918.166244886,5.367681
2017-09-02,4595.0200178258,4.796024
2017-09-03,4625.296314436,4.791392
2017-09-04,4374.7534964933,4.352033
2017-09-05,4454.0525376973,4.430425
2017-09-06,4607.5165298071,4.613323
2017-09-07,4635.1118758036,4.590538
2017-09-08,4345.4576563413,4.118987
2017-09-09,4335.593449737,4.072862
2017-09-10,4261.8435210403,3.926386
2017-09-11,4212.5475733489,3.825723
2017-09-12,4164.319434249,3.728581
2017-09-13,3887.1185867914,3.307971
2017-09-14,3247.4687390415,2.378868
2017-09-15,3699.2229438925,3.019554
2017-09-16,3711.2343506721,3.019536
2017-09-17,3711.8562039743,3.006416
2017-09-18,4080.4284430158,3.512707
2017-09-19,3925.7361902396,3.270247
2017-09-20,3895.777078609,3.209354
2017-09-21,3617.2434658095,2.803006
2017-09-22,3619.2137182934,2.792631
2017-09-23,3775.600594097,2.998415
2017-09-24,3676.8969441847,2.847664
2017-09-25,3918.7380713033,3.148781
2017-09-26,3890.090936879,3.09019
2017-09-27,4207.7874853887,3.503591
2017-09-28,4187.7697963179,3.449368
2017-09-29,4155.010119813,3.382075
2017-09-30,4334.5446125073,3.597895
2017-10-01,4382.0868980129,3.636329
2017-10-02,4386.8757150789,3.611651
2017-10-03,4306.5646420222,3.478957
2017-10-04,4216.6848214494,3.337685
2017-10-05,4319.4209158387,3.442529
2017-10-06,4365.9157104033,3.479471
2017-10-07,4438.8559330801,3.551831
2017-10-08,4600.7397966102,3.733719
2017-10-09,4777.5346569258,3.920664
2017-10-10,4741.077914962,3.835752
2017-10-11,4814.9671180596,3.899643
2017-10-12,5393.6689827586,4.588329
2017-10-13,5614.0775146113,4.798214
2017-10-14,5785.7383150205,4.958045
2017-10-15,5689.8650596143,4.784453
2017-10-16,5756.148811806,4.807282
2017-10-17,5590.4163243717,4.552247
2017-10-18,5583.8704257744,4.499405
2017-10-19,5708.312990941,4.59513
2017-10-20,6000.8831303331,4.892576
2017-10-21,6030.2078927528,4.874778
2017-10-22,5996.5981388077,4.773714
2017-10-23,5888.2500166569,4.568502
2017-10-24,5517.7753533022,4.094267
2017-10-25,5736.017801578,4.305956
2017-10-26,5900.3177291058,4.451861
2017-10-27,5771.9450461718,4.265544
2017-10-28,5762.3885768556,4.220471
2017-10-29,6174.7288448276,4.639135
2017-10-30,6119.256383986,4.52784
2017-10-31,6428.5146370544,4.816575
2017-11-01,6726.4118345997,5.073194
2017-11-02,7043.7779389246,5.333595
2017-11-03,7198.6321107539,5.420921
2017-11-04,7420.498078609,5.58474
2017-11-05,7371.1390298071,5.455037
2017-11-06,6985.2638439509,4.990448
2017-11-07,7118.202543834,5.065357
2017-11-08,7451.2127866745,5.339128
2017-11-09,7117.7380496786,4.931933
2017-11-10,6620.567336353,4.379029
2017-11-11,6346.7214491525,4.062422
2017-11-12,5829.0978275862,3.481824
2017-11-13,6519.4451721216,4.116975
2017-11-14,6592.3743971362,4.14799
2017-11-15,7257.3732121566,4.735812
2017-11-16,7833.7044333723,5.210245
2017-11-17,7729.0332700175,5.025827
2017-11-18,7796.1542410871,5.026234
2017-11-19,8018.3206884863,5.168801
2017-11-20,8269.8742574518,5.324354
2017-11-21,8091.9980835769,5.080684
2017-11-22,8249.5973302163,5.161045
2017-11-23,8071.6698214495,4.937226
2017-11-24,8232.4223331385,5.010331
2017-11-25,8760.1654421391,5.398438
2017-11-26,9319.9033147282,5.795968
2017-11-27,9730.7285794857,6.041552
2017-11-28,9932.1941800117,6.086382
2017-11-29,9800.0275517241,5.857054
2017-11-30,9996.7149719462,5.922874
2017-12-01,10808.9583325541,6.48042
2017-12-02,10934.8599856809,6.462833
2017-12-03,11213.9426554646,6.576037
2017-12-04,11562.1285669199,6.721832
2017-12-05,11736.7540672122,6.725926
2017-12-06,13992.1323372297,8.251459
2017-12-07,17032.2933763881,10.084138
2017-12-08,16298.4873386908,9.196768
2017-12-09,15050.0219541204,8.083557
2017-12-10,15474.9995432496,8.173687
2017-12-11,16873.4977849211,8.874439
2017-12-12,17433.9307381648,8.941805
2017-12-13,16515.15257218,8.102376
2017-12-14,16602.8928033314,7.960964
2017-12-15,17702.0021721216,8.432127
2017-12-16,19640.5138834015,9.354235
2017-12-17,19250.467650789,8.847128
2017-12-18,18982.0250242548,8.459535
2017-12-19,17653.3260894214,7.517709
2017-12-20,16453.6272603741,6.682735
2017-12-21,15633.8336504968,6.122812
2017-12-22,14305.7183436587,5.311388
2017-12-23,14910.8581049094,5.570255
2017-12-24,14026.3468661601,5.027265
2017-12-25,14080.9422600818,5.003312
2017-12-26,15727.1454792519,5.795889
2017-12-27,15389.0005739334,5.524446
2017-12-28,14289.4522095266,4.893336
2017-12-29,14571.7460821157,4.979894
2017-12-30,12948.7158828171,4.099754
2017-12-31,13921.4806414378,4.55307
2018-01-01,13464.6536116306,4.286675
2018-01-02,14754.322204851,4.872898
2018-01-03,15010.2861595558,4.942775
2018-01-04,15070.3007986558,4.904501
2018-01-05,16997.2274079486,5.743307
2018-01-06,17103.589279661,5.703053
2018-01-07,16231.6949994155,5.199483
2018-01-08,14937.4150894214,4.546545
2018-01-09,14378.5862174167,4.244974
2018-01-10,14669.0882656341,4.338728
2018-01-11,13186.7549427236,3.623142
2018-01-12,13789.4436639392,3.869783
2018-01-13,14231.2250645821,4.038412
2018-01-14,13681.0654611338,3.760378
2018-01-15,13591.6961966686,3.696439
2018-01-16,11431.0401052016,2.721712
2018-01-17,11159.6085905903,2.593791
2018-01-18,11246.0397302747,2.627132
2018-01-19,11440.2555616598,2.703952
2018-01-20,12768.4045856224,3.273312
2018-01-21,11422.3942589129,2.672544
2018-01-22,10737.3505774401,2.367148
2018-01-23,10849.3918793103,2.413409
2018-01-24,11225.8961747516,2.569158
2018-01-25,11130.4649473992,2.519197
2018-01-26,11035.5546098773,2.464746
2018-01-27,11320.9701852718,2.577239
2018-01-28,11615.95871128,2.684682
2018-01-29,11132.5543138515,2.46923
2018-01-30,9959.5467153711,1.974028
2018-01-31,10050.0957971946,2.010005
2018-02-01,9039.8650751023,1.585216
2018-02-02,8786.0773798948,1.490957
2018-02-03,9132.1003223261,1.637609
2018-02-04,8250.5268959673,1.260666
2018-02-05,6849.542559322,0.685038
2018-02-06,7738.6439596727,1.065346
2018-02-07,7624.5953895383,1.02433
2018-02-08,8218.580851841,1.276541
2018-02-09,8660.4534678551,1.461199
2018-02-10,8530.2928047925,1.404472
2018-02-11,8096.7284812975,1.222551
2018-02-12,8907.670179135,1.558105
2018-02-13,8523.9669319112,1.398198
2018-02-14,9467.3010327294,1.784669
2018-02-15,10106.7330835769,2.038747
2018-02-16,10189.3164833431,2.064694
2018-02-17,11085.5984143776,2.425462
2018-02-18,10452.0919772063,2.15501
2018-02-19,11139.3557305669,2.42519
2018-02-20,11245.9323179427,2.454386
2018-02-21,10458.8650888369,2.124347
2018-02-22,9878.1589427236,1.855527
2018-02-23,10159.0656125073,1.962909
2018-02-24,9686.6017799533,1.768209
2018-02-25,9603.2274774985,1.731217
2018-02-26,10312.3657130333,2.012496
2018-02-27,10654.1072948568,2.142404
2018-02-28,10307.0249663939,1.994636
2018-03-01,10923.6308617767,2.232868
2018-03-02,11014.0584672706,2.259816
2018-03-03,11425.6805654588,2.415615
2018-03-04,11462.5831975453,2.418965
2018-03-05,11540.6623205728,2.435822
2018-03-06,10677.0352308591,2.088362
2018-03-07,9903.0850490941,1.779958
2018-03-08,9330.4754529515,1.554061
2018-03-09,9278.1391843951,1.542665
2018-03-10,8786.5604231444,1.350077
2018-03-11,9513.5353997662,1.631933
2018-03-12,9147.8901805962,1.487548
2018-03-13,9160.5429327878,1.491871
2018-03-14,8222.1272390415,1.128101
2018-03-15,8268.589122443,1.147558
2018-03-16,8376.9044982466,1.191033
2018-03-17,7881.6619205143,0.999047
2018-03-18,8189.0167191701,1.118862
2018-03-19,8537.0156233197,1.253442
2018-03-20,8895.547179135,1.391341
2018-03-21,8879.5942565751,1.383187
2018-03-22,8710.6649351257,1.317513
2018-03-23,8771.746323495,1.339729
2018-03-24,8610.9885163647,1.275402
2018-03-25,8440.6109225599,1.210454
2018-03-26,8171.1843544711,1.10942
2018-03-27,7837.2653194039,0.982211
2018-03-28,7933.6427296902,1.021221
2018-03-29,7108.5708132671,0.709753
2018-03-30,6832.1490663355,0.609282
2018-03-31,6922.2812969024,0.644893
2018-04-01,6804.5248793104,0.60184
2018-04-02,7033.259609585,0.691026
2018-04-03,7420.800515488,0.840755
2018-04-04,6780.5436014027,0.598371
2018-04-05,6798.4226165985,0.607581
2018-04-06,6610.4923497954,0.539075
2018-04-07,6886.4694719462,0.645958
2018-04-08,7009.996104325,0.693441
2018-04-09,6736.8928237873,0.591833
2018-04-10,6816.7186154296,0.624569
2018-04-11,6944.7858571011,0.673428
2018-04-12,7904.3302752776,1.037119
2018-04-13,7919.064694623,1.040095
2018-04-14,8006.417943308,1.072265
2018-04-15,8342.2711014027,1.19804
2018-04-16,8046.9821335476,1.084991
2018-04-17,7887.7379579194,1.024406
2018-04-18,8162.8348617767,1.126938
2018-04-19,8272.9673158971,1.161296
2018-04-20,8839.5011320865,1.370741
2018-04-21,8863.5408290473,1.375646
2018-04-22,8800.9590870836,1.34922
2018-04-23,8930.7846335476,1.393867
2018-04-24,9652.2137887201,1.657809
2018-04-25,8855.5089365868,1.356316
2018-04-26,9264.7274269433,1.502447
2018-04-27,8981.3307901812,1.394808
2018-04-28,9341.8246846873,1.526443
2018-04-29,9396.9976297487,1.544033
2018-04-30,9228.7264836353,1.477536
2018-05-01,9072.1687574518,1.416532
2018-05-02,9204.1276405611,1.459847
2018-05-03,9750.7001464056,1.658266
2018-05-04,9696.6429099942,1.633206
2018-05-05,9795.9257720631,1.666091
2018-05-06,9595.0868194039,1.588726
2018-05-07,9339.5108471654,1.491809
2018-05-08,9212.3696347165,1.443007
2018-05-09,9293.0422735243,1.468877
2018-05-10,9037.530509059,1.372399
2018-05-11,8419.7585873758,1.145919
2018-05-12,8485.775266803,1.169192
2018-05-13,8695.8330938048,1.245018
2018-05-14,8671.0741747516,1.224304
2018-05-15,8488.463421391,1.156217
2018-05-16,8327.7562013442,1.098493
2018-05-17,8050.5162393337,0.989324
2018-05-18,8233.0864552893,1.056451
2018-05-19,8229.4829357101,1.053685
2018-05-20,8511.4488302163,1.155029
2018-05-21,8398.6231265342,1.112178
2018-05-22,8007.526532145,0.970369
2018-05-23,7520.867679135,0.794919
2018-05-24,7575.6244859731,0.814212
2018-05-25,7425.3756744594,0.760904
2018-05-26,7326.3031864407,0.725334
2018-05-27,7338.1930444185,0.730097
2018-05-28,7110.8238816482,0.650193
2018-05-29,7453.6337250146,0.775041
2018-05-30,7374.6690490941,0.746747
2018-05-31,7478.7418670368,0.784983
2018-06-01,7519.8357372881,0.800235
2018-06-02,7637.4482530684,0.842225
2018-06-03,7702.1579330801,0.864709
2018-06-04,7486.6531995909,0.78738
2018-06-05,7611.1498527177,0.832918
2018-06-06,7650.7758071303,0.846876
2018-06-07,7665.9478962595,0.852199
2018-06-08,7622.6023302163,0.837034
2018-06-09,7556.1716978375,0.813314
2018-06-10,6744.7358009936,0.525404
2018-06-11,6849.4526873174,0.566127
2018-06-12,6526.6996800117,0.453016
2018-06-13,6306.5131680304,0.380092
2018-06-14,6629.7701241964,0.497488
2018-06-15,6399.6740464641,0.416921
2018-06-16,6495.3153091759,0.451714
2018-06-17,6450.6939728229,0.43656
2018-06-18,6703.8125897136,0.528157
2018-06-19,6732.5088091759,0.539133
2018-06-20,6753.2068258329,0.547268
2018-06-21,6720.3732343659,0.534845
2018-06-22,6059.5758591467,0.30195
2018-06-23,6174.2257793688,0.344201
2018-06-24,6146.4871949153,0.335921
2018-06-25,6243.5354409702,0.37191
2018-06-26,6096.1287662186,0.320645
2018-06-27,6139.1896832262,0.35151
2018-06-28,5858.6357781999,0.254335
2018-06-29,6220.9137150789,0.384457
2018-06-30,6375.5412314436,0.439949
2018-07-01,6361.4025388662,0.438974
2018-07-02,6608.367157218,0.526733
2018-07-03,6498.3078591467,0.488431
2018-07-04,6579.3333763881,0.516959
2018-07-05,6535.2984026885,0.501668
2018-07-06,6598.4590958504,0.525593
2018-07-07,6737.8560803624,0.5752
2018-07-08,6704.9199801286,0.565033
2018-07-09,6664.0240935126,0.550654
2018-07-10,6309.0840040912,0.425766
2018-07-11,6377.9765113968,0.451624
2018-07-12,6159.4666762127,0.375786
2018-07-13,6208.9855718878,0.395312
2018-07-14,6255.1124786674,0.41225
2018-07-15,6347.6042738165,0.445103
2018-07-16,6710.8074374635,0.573889
2018-07-17,7320.5948278784,0.788105
2018-07-18,7376.0383392753,0.806745
2018-07-19,7467.0342980713,0.837417
2018-07-20,7327.256682934,0.787016
2018-07-21,7410.5656203974,0.815437
2018-07-22,7399.4837469316,0.810655
2018-07-23,7716.1586274109,0.920775
2018-07-24,8397.6165216248,1.158015
2018-07-25,8202.7203953828,1.08636
2018-07-26,7913.9307781999,0.983628
2018-07-27,8173.7746113384,1.073248
2018-07-28,8190.360056692,1.07739
2018-07-29,8229.6058386908,1.088767
2018-07-30,8171.839519287,1.066904
2018-07-31,7725.1330359439,0.909072
2018-08-01,7596.6980119813,0.863735
2018-08-02,7542.6946618936,0.844839
2018-08-03,7411.3442501461,0.799378
2018-08-04,7002.2086528346,0.656873
2018-08-05,7031.5877510228,0.667368
2018-08-06,6929.9908942139,0.633004
2018-08-07,6722.5784327878,0.561554
2018-08-08,6267.3886735827,0.404363
2018-08-09,6558.0969079486,0.508244
2018-08-10,6135.7518585622,0.361808
2018-08-11,6313.749311806,0.425393
2018-08-12,6314.6916557569,0.426253
2018-08-13,6265.848043834,0.40965
2018-08-14,6184.8290856224,0.383921
2018-08-15,6270.2147986558,0.415751
2018-08-16,6290.7504552893,0.423232
2018-08-17,6563.0782887201,0.517881
2018-08-18,6399.2874468147,0.460858
2018-08-19,6490.7161271187,0.492204
2018-08-20,6272.9527288136,0.416567
2018-08-21,6473.0760394506,0.486381
2018-08-22,6365.0098316774,0.448594
2018-08-23,6516.4090254237,0.50109
2018-08-24,6697.7318787259,0.563902
2018-08-25,6745.4389392168,0.579185
2018-08-26,6689.8693331385,0.558823
2018-08-27,6839.158952367,0.609545
2018-08-28,7092.9738082992,0.69618
2018-08-29,7033.4280680888,0.673054
2018-08-30,6966.9637437171,0.649427
2018-08-31,7025.1407802455,0.669452
2018-09-01,7192.3525473407,0.72687
2018-09-02,7286.6677910579,0.758857
2018-09-03,7257.47021391,0.748169
2018-09-04,7358.8114789597,0.782372
2018-09-05,6790.8973284629,0.5863
2018-09-06,6488.075936879,0.482794
2018-09-07,6408.653622443,0.456413
2018-09-08,6187.7905023378,0.380483
2018-09-09,6249.2463103448,0.402615
2018-09-10,6295.3886025716,0.419484
2018-09-11,6278.4246396844,0.415264
2018-09-12,6327.5363632379,0.433275
2018-09-13,6490.9123164816,0.492192
2018-09-14,6494.6954789597,0.493528
2018-09-15,6524.1656674459,0.503783
2018-09-16,6497.4047013442,0.494493
2018-09-17,6258.5948749269,0.412358
2018-09-18,6340.3477901812,0.441113
2018-09-19,6383.9518758036,0.456537
2018-09-20,6498.6071110462,0.496729
2018-09-21,6741.1428988895,0.582897
