d,price_usd,realized_price
2017-05-24,2415.0072266511,690.9617
2017-05-25,2319.6013786675,703.5359
2017-05-26,2279.4185836353,710.755
2017-05-27,2044.3004998247,710.9648
2017-05-28,2225.7008666277,715.6451
2017-05-29,2284.7157974869,720.3852
2017-05-30,2167.2644779077,723.3738
2017-05-31,2299.4326102572,731.6463
2017-06-01,2399.8876319404,740.2829
2017-06-02,2479.4238943308,746.3895
2017-06-03,2549.5519515196,753.1922
2017-06-04,2524.9938335476,758.2179
2017-06-05,2685.3189167154,767.5907
2017-06-06,2871.3416773524,778.702
2017-06-07,2706.7600088545,783.2883
2017-06-08,2802.5635468147,791.6828
2017-06-09,2804.8722669199,799.3182
2017-06-10,2916.3278597896,809.2465
2017-06-11,2974.2145592051,817.0483
2017-06-12,2665.4332699591,825.7214
2017-06-13,2707.137824021,835.241
2017-06-14,2443.8244513735,836.9841
2017-06-15,2409.886764173,838.5949
2017-06-16,2476.3590953828,843.9838
2017-06-17,2652.7553633548,848.2578
2017-06-18,2508.2142074226,854.0708
2017-06-19,2589.642213384,861.137
2017-06-20,2733.2265562829,868.9256
2017-06-21,2639.2613142022,872.4226
2017-06-22,2686.6475143191,878.7272
2017-06-23,2685.8704710111,883.0492
2017-06-24,2562.1891487434,883.7858
2017-06-25,2497.7289413793,884.4976
2017-06-26,2426.3650511981,884.9627
2017-06-27,2530.3455360023,888.7449
2017-06-28,2562.7922642022,893.0419
2017-06-29,2540.4430316189,896.6102
2017-06-30,2452.7120642899,900.5505
2017-07-01,2412.3662131502,901.4672
2017-07-02,2518.8721873758,904.5863
2017-07-03,2551.9274317358,909.2045
2017-07-04,2599.7447499123,912.6655
2017-07-05,2608.1048911748,917.6566
2017-07-06,2603.1954736996,920.5592
2017-07-07,2495.7809222092,924.0493
2017-07-08,2553.4941581239,926.3934
2017-07-09,2506.1732135593,927.1328
2017-07-10,2319.36689737,925.2747
2017-07-11,2319.1674406195,926.1616
2017-07-12,2374.8862664524,927.4026
2017-07-13,2343.7383482466,928.8589
2017-07-14,2214.8252372881,928.462
2017-07-15,1989.6331902396,924.7102
2017-07-16,1910.7495416131,921.939
2017-07-17,2215.7462961426,928.2401
2017-07-18,2303.7611458796,931.6146
2017-07-19,2257.0652358855,933.4404
2017-07-20,2823.8979263589,947.5903
2017-07-21,2666.1397182934,951.0911
2017-07-22,2829.7540549679,957.0634
2017-07-23,2753.2438649328,959.8867
2017-07-24,2755.1595242256,964.2971
2017-07-25,2558.692998948,972.2375
2017-07-26,2522.3246462887,974.7906
2017-07-27,2665.1475464933,983.8297
2017-07-28,2793.8334848627,1006.4353
2017-07-29,2706.4507654588,1021.1275
2017-07-30,2749.3845277031,1043.6904
2017-07-31,2862.6112908825,1074.3913
2017-08-01,2727.3891819988,1085.5954
2017-08-02,2690.1456719755,1095.035
2017-08-03,2789.7463124489,1108.6539
2017-08-04,2860.2728432496,1131.9281
2017-08-05,3237.4233632963,1153.8242
2017-08-06,3230.1167089421,1177.3268
2017-08-07,3392.5624186441,1204.1547
2017-08-08,3425.6766165985,1224.7631
2017-08-09,3347.2154316189,1238.3108
2017-08-10,3437.0321554646,1250.2307
2017-08-11,3660.5205372881,1263.9539
2017-08-12,3871.0824061952,1281.6446
2017-08-13,4063.8010527177,1298.8977
2017-08-14,4304.6039312098,1322.2793
2017-08-15,4160.0305458796,1335.3285
2017-08-16,4364.6785746347,1351.5595
2017-08-17,4308.5168614261,1370.6149
2017-08-18,4108.5071621859,1380.8197
2017-08-19,4160.3324568673,1397.2589
2017-08-20,4085.8103943308,1414.1065
2017-08-21,3992.6260352426,1421.539
2017-08-22,4074.3304612507,1433.5985
2017-08-23,4146.9153452367,1447.5182
2017-08-24,4325.8164279953,1457.5795
2017-08-25,4353.1317725599,1466.9271
2017-08-26,4341.9787167738,1475.1146
2017-08-27,4344.9034447691,1482.3141
2017-08-28,4379.7639206897,1492.9387
2017-08-29,4600.456830976,1513.9289
2017-08-30,4586.6327367037,1525.4732
2017-08-31,4740.3562177089,1545.7153
2017-09-01,4918.166244886,1565.0501
2017-09-02,4595.0200178258,1573.6859
2017-09-03,4625.296314436,1581.4412
2017-09-04,4374.7534964933,1589.8814
2017-09-05,4454.0525376973,1597.909
2017-09-06,4607.5165298071,1609.8704
2017-09-07,4635.1118758036,1628.7338
2017-09-08,4345.4576563413,1629.8351
2017-09-09,4335.593449737,1632.7456
2017-09-10,4261.8435210403,1639.9316
2017-09-11,4212.5475733489,1642.6114
2017-09-12,4164.319434249,1645.3104
2017-09-13,3887.1185867914,1641.5394
2017-09-14,3247.4687390415,1627.6321
2017-09-15,3699.2229438925,1634.5032
2017-09-16,3711.2343506721,1637.8723
2017-09-17,3711.8562039743,1638.9438
2017-09-18,4080.4284430158,1645.8977
2017-09-19,3925.7361902396,1648.709
2017-09-20,3895.777078609,1650.9939
2017-09-21,3617.2434658095,1649.3792
2017-09-22,3619.2137182934,1651.3349
2017-09-23,3775.600594097,1654.1271
2017-09-24,3676.8969441847,1654.4494
2017-09-25,3918.7380713033,1672.6209
2017-09-26,3890.090936879,1676.3842
2017-09-27,4207.7874853887,1685.2272
2017-09-28,4187.7697963179,1692.0174
2017-09-29,4155.010119813,1696.2371
2017-09-30,4334.5446125073,1705.1433
2017-10-01,4382.0868980129,1710.4508
2017-10-02,4386.8757150789,1719.4226
2017-10-03,4306.5646420222,1724.3992
2017-10-04,4216.6848214494,1727.7542
2017-10-05,4319.4209158387,1739.6905
2017-10-06,4365.9157104033,1745.5804
2017-10-07,4438.8559330801,1750.4052
2017-10-08,4600.7397966102,1759.2074
2017-10-09,4777.5346569258,1776.1536
2017-10-10,4741.077914962,1787.9328
2017-10-11,4814.9671180596,1795.0513
2017-10-12,5393.6689827586,1813.903
2017-10-13,5614.0775146113,1840.4417
2017-10-14,5785.7383150205,1853.4531
2017-10-15,5689.8650596143,1865.0849
2017-10-16,5756.148811806,1882.2432
2017-10-17,5590.4163243717,1894.8853
2017-10-18,5583.8704257744,1904.6862
2017-10-19,5708.312990941,1922.6905
2017-10-20,6000.8831303331,1936.9829
2017-10-21,6030.2078927528,1947.8698
2017-10-22,5996.5981388077,1967.1677
2017-10-23,5888.2500166569,2003.1375
2017-10-24,5517.7753533022,2013.7926
2017-10-25,5736.017801578,2025.6644
2017-10-26,5900.3177291058,2036.6904
2017-10-27,5771.9450461718,2044.9122
2017-10-28,5762.3885768556,2050.146
2017-10-29,6174.7288448276,2063.1628
2017-10-30,6119.256383986,2076.8593
2017-10-31,6428.5146370544,2093.6271
2017-11-01,6726.4118345997,2120.5964
2017-11-02,7043.7779389246,2155.4882
2017-11-03,7198.6321107539,2181.6264
2017-11-04,7420.498078609,2198.9351
2017-11-05,7371.1390298071,2220.5178
2017-11-06,6985.2638439509,2232.8378
2017-11-07,7118.202543834,2252.1365
2017-11-08,7451.2127866745,2273.2985
2017-11-09,7117.7380496786,2294.4104
2017-11-10,6620.567336353,2307.7068
2017-11-11,6346.7214491525,2320.2514
2017-11-12,5829.0978275862,2360.247
2017-11-13,6519.4451721216,2391.0153
2017-11-14,6592.3743971362,2405.3508
2017-11-15,7257.3732121566,2438.5121
2017-11-16,7833.7044333723,2482.4595
2017-11-17,7729.0332700175,2521.2816
2017-11-18,7796.1542410871,2541.5484
2017-11-19,8018.3206884863,2564.5107
2017-11-20,8269.8742574518,2597.3073
2017-11-21,8091.9980835769,2629.8922
2017-11-22,8249.5973302163,2649.4662
2017-11-23,8071.6698214495,2667.8617
2017-11-24,8232.4223331385,2699.7536
2017-11-25,8760.1654421391,2739.2935
2017-11-26,9319.9033147282,2783.2466
2017-11-27,9730.7285794857,2835.3783
2017-11-28,9932.1941800117,2900.7096
2017-11-29,9800.0275517241,2955.2105
2017-11-30,9996.7149719462,2993.403
2017-12-01,10808.9583325541,3042.3148
2017-12-02,10934.8599856809,3084.3561
2017-12-03,11213.9426554646,3115.0112
2017-12-04,11562.1285669199,3164.4881
2017-12-05,11736.7540672122,3212.818
2017-12-06,13992.1323372297,3322.7828
2017-12-07,17032.2933763881,3611.0934
2017-12-08,16298.4873386908,3749.4814
2017-12-09,15050.0219541204,3796.0963
2017-12-10,15474.9995432496,3860.6331
2017-12-11,16873.4977849211,3964.5696
2017-12-12,17433.9307381648,4112.4804
2017-12-13,16515.15257218,4196.1792
2017-12-14,16602.8928033314,4257.7205
2017-12-15,17702.0021721216,4340.1202
2017-12-16,19640.5138834015,4432.7578
2017-12-17,19250.467650789,4527.4611
2017-12-18,18982.0250242548,4596.179
2017-12-19,17653.3260894214,4638.8881
2017-12-20,16453.6272603741,4711.4531
2017-12-21,15633.8336504968,4735.3105
2017-12-22,14305.7183436587,4752.4734
2017-12-23,14910.8581049094,4779.7339
2017-12-24,14026.3468661601,4795.1401
2017-12-25,14080.9422600818,4806.5977
2017-12-26,15727.1454792519,4857.2308
2017-12-27,15389.0005739334,4914.7483
2017-12-28,14289.4522095266,4927.13
2017-12-29,14571.7460821157,4955.025
2017-12-30,12948.7158828171,4975.6269
2017-12-31,13921.4806414378,4994.6703
2018-01-01,13464.6536116306,4997.5786
2018-01-02,14754.322204851,5043.4487
2018-01-03,15010.2861595558,5070.5855
2018-01-04,15070.3007986558,5118.9499
2018-01-05,16997.2274079486,5210.7338
2018-01-06,17103.589279661,5267.6195
2018-01-07,16231.6949994155,5334.493
2018-01-08,14937.4150894214,5331.8863
2018-01-09,14378.5862174167,5344.86
2018-01-10,14669.0882656341,5366.7173
2018-01-11,13186.7549427236,5373.5603
2018-01-12,13789.4436639392,5391.5136
2018-01-13,14231.2250645821,5408.4845
2018-01-14,13681.0654611338,5415.9602
2018-01-15,13591.6961966686,5419.23
2018-01-16,11431.0401052016,5389.9731
2018-01-17,11159.6085905903,5381.3303
2018-01-18,11246.0397302747,5371.8256
2018-01-19,11440.2555616598,5371.1658
2018-01-20,12768.4045856224,5385.6752
2018-01-21,11422.3942589129,5372.2782
2018-01-22,10737.3505774401,5361.4698
2018-01-23,10849.3918793103,5350.691
2018-01-24,11225.8961747516,5351.9456
2018-01-25,11130.4649473992,5351.1707
2018-01-26,11035.5546098773,5362.4913
2018-01-27,11320.9701852718,5368.3542
2018-01-28,11615.95871128,5392.4872
2018-01-29,11132.5543138515,5389.6931
2018-01-30,9959.5467153711,5356.9923
2018-01-31,10050.0957971946,5351.6488
2018-02-01,9039.8650751023,5327.2194
2018-02-02,8786.0773798948,5287.9778
2018-02-03,9132.1003223261,5282.3885
2018-02-04,8250.5268959673,5282.5433
2018-02-05,6849.542559322,5235.3769
2018-02-06,7738.6439596727,5225.2423
2018-02-07,7624.5953895383,5205.0476
2018-02-08,8218.580851841,5198.835
2018-02-09,8660.4534678551,5198.0634
2018-02-10,8530.2928047925,5196.9775
2018-02-11,8096.7284812975,5191.1579
2018-02-12,8907.670179135,5198.0802
2018-02-13,8523.9669319112,5189.8856
2018-02-14,9467.3010327294,5203.0152
2018-02-15,10106.7330835769,5223.5987
2018-02-16,10189.3164833431,5232.0353
2018-02-17,11085.5984143776,5244.8713
2018-02-18,10452.0919772063,5249.4456
2018-02-19,11139.3557305669,5267.1992
2018-02-20,11245.9323179427,5285.2236
2018-02-21,10458.8650888369,5286.8741
2018-02-22,9878.1589427236,5350.905
2018-02-23,10159.0656125073,5358.8054
2018-02-24,9686.6017799533,5353.6993
2018-02-25,9603.2274774985,5352.6766
2018-02-26,10312.3657130333,5359.6033
2018-02-27,10654.1072948568,5368.3906
2018-02-28,10307.0249663939,5374.5407
2018-03-01,10923.6308617767,5387.4928
2018-03-02,11014.0584672706,5396.1251
2018-03-03,11425.6805654588,5403.1199
2018-03-04,11462.5831975453,5414.139
2018-03-05,11540.6623205728,5432.2113
2018-03-06,10677.0352308591,5427.3344
2018-03-07,9903.0850490941,5419.7915
2018-03-08,9330.4754529515,5409.5695
2018-03-09,9278.1391843951,5379.5123
2018-03-10,8786.5604231444,5369.742
2018-03-11,9513.5353997662,5376.1477
2018-03-12,9147.8901805962,5370.6439
2018-03-13,9160.5429327878,5366.3812
2018-03-14,8222.1272390415,5349.7574
2018-03-15,8268.589122443,5343.2184
2018-03-16,8376.9044982466,5337.021
2018-03-17,7881.6619205143,5329.1847
2018-03-18,8189.0167191701,5327.1852
2018-03-19,8537.0156233197,5326.8972
2018-03-20,8895.547179135,5327.161
2018-03-21,8879.5942565751,5327.1575
2018-03-22,8710.6649351257,5322.4036
2018-03-23,8771.746323495,5321.6796
2018-03-24,8610.9885163647,5322.4179
2018-03-25,8440.6109225599,5315.7392
2018-03-26,8171.1843544711,5304.0273
2018-03-27,7837.2653194039,5296.4374
2018-03-28,7933.6427296902,5289.2614
2018-03-29,7108.5708132671,5269.4305
2018-03-30,6832.1490663355,5252.4019
2018-03-31,6922.2812969024,5249.1097
2018-04-01,6804.5248793104,5242.1359
2018-04-02,7033.259609585,5238.15
2018-04-03,7420.800515488,5235.0259
2018-04-04,6780.5436014027,5224.001
2018-04-05,6798.4226165985,5216.9972
2018-04-06,6610.4923497954,5206.619
2018-04-07,6886.4694719462,5203.2586
2018-04-08,7009.996104325,5201.9004
2018-04-09,6736.8928237873,5192.8601
2018-04-10,6816.7186154296,5186.3457
2018-04-11,6944.7858571011,5185.7921
2018-04-12,7904.3302752776,5192.8432
2018-04-13,7919.064694623,5197.2727
2018-04-14,8006.417943308,5197.6978
2018-04-15,8342.2711014027,5200.7117
2018-04-16,8046.9821335476,5199.0757
2018-04-17,7887.7379579194,5196.422
2018-04-18,8162.8348617767,5199.1815
2018-04-19,8272.9673158971,5215.8283
2018-04-20,8839.5011320865,5226.4194
2018-04-21,8863.5408290473,5232.9804
2018-04-22,8800.9590870836,5235.7806
2018-04-23,8930.7846335476,5242.9327
2018-04-24,9652.2137887201,5259.1711
2018-04-25,8855.5089365868,5256.8809
2018-04-26,9264.7274269433,5272.7946
2018-04-27,8981.3307901812,5270.646
2018-04-28,9341.8246846873,5275.1376
2018-04-29,9396.9976297487,5277.5888
2018-04-30,9228.7264836353,5281.4034
2018-05-01,9072.1687574518,5282.9741
2018-05-02,9204.1276405611,5293.83
2018-05-03,9750.7001464056,5302.0363
2018-05-04,9696.6429099942,5308.5029
2018-05-05,9795.9257720631,5312.503
2018-05-06,9595.0868194039,5313.5474
2018-05-07,9339.5108471654,5313.7127
2018-05-08,9212.3696347165,5313.1789
2018-05-09,9293.0422735243,5318.7209
2018-05-10,9037.530509059,5319.7283
2018-05-11,8419.7585873758,5312.3561
2018-05-12,8485.775266803,5312.0986
2018-05-13,8695.8330938048,5312.6746
2018-05-14,8671.0741747516,5340.6061
2018-05-15,8488.463421391,5340.0613
2018-05-16,8327.7562013442,5333.7893
2018-05-17,8050.5162393337,5351.7807
2018-05-18,8233.0864552893,5348.6361
2018-05-19,8229.4829357101,5350.0113
2018-05-20,8511.4488302163,5351.8909
2018-05-21,8398.6231265342,5353.4177
2018-05-22,8007.526532145,5348.4381
2018-05-23,7520.867679135,5341.1395
2018-05-24,7575.6244859731,5341.4719
2018-05-25,7425.3756744594,5336.2198
2018-05-26,7326.3031864407,5333.6326
2018-05-27,7338.1930444185,5331.2528
2018-05-28,7110.8238816482,5322.5785
2018-05-29,7453.6337250146,5320.6558
2018-05-30,7374.6690490941,5318.3482
2018-05-31,7478.7418670368,5315.7908
2018-06-01,7519.8357372881,5313.4658
2018-06-02,7637.4482530684,5313.7357
2018-06-03,7702.1579330801,5314.7794
2018-06-04,7486.6531995909,5311.4601
2018-06-05,7611.1498527177,5308.6729
2018-06-06,7650.7758071303,5308.134
2018-06-07,7665.9478962595,5306.9815
2018-06-08,7622.6023302163,5304.0759
2018-06-09,7556.1716978375,5301.9001
2018-06-10,6744.7358009936,5287.8342
2018-06-11,6849.4526873174,5278.9237
2018-06-12,6526.6996800117,5269.5003
2018-06-13,6306.5131680304,5251.362
2018-06-14,6629.7701241964,5248.1945
2018-06-15,6399.6740464641,5241.4639
2018-06-16,6495.3153091759,5240.0256
2018-06-17,6450.6939728229,5237.1122
2018-06-18,6703.8125897136,5235.0314
2018-06-19,6732.5088091759,5232.6055
2018-06-20,6753.2068258329,5230.0541
2018-06-21,6720.3732343659,5231.2243
2018-06-22,6059.5758591467,5218.6636
2018-06-23,6174.2257793688,5215.3943
2018-06-24,6146.4871949153,5210.4902
2018-06-25,6243.5354409702,5206.9719
2018-06-26,6096.1287662186,5202.2211
2018-06-27,6139.1896832262,5158.9609
2018-06-28,5858.6357781999,5149.256
2018-06-29,6220.9137150789,5148.308
2018-06-30,6375.5412314436,5147.7301
2018-07-01,6361.4025388662,5135.936
2018-07-02,6608.367157218,5137.365
2018-07-03,6498.3078591467,5133.7792
2018-07-04,6579.3333763881,5134.5803
2018-07-05,6535.2984026885,5132.788
2018-07-06,6598.4590958504,5128.5509
2018-07-07,6737.8560803624,5128.5967
2018-07-08,6704.9199801286,5123.5161
2018-07-09,6664.0240935126,5122.2794
2018-07-10,6309.0840040912,5116.6672
2018-07-11,6377.9765113968,5112.7473
2018-07-12,6159.4666762127,5106.4284
2018-07-13,6208.9855718878,5100.934
2018-07-14,6255.1124786674,5099.2587
2018-07-15,6347.6042738165,5099.2626
2018-07-16,6710.8074374635,5100.6349
2018-07-17,7320.5948278784,5108.2458
2018-07-18,7376.0383392753,5110.1855
2018-07-19,7467.0342980713,5113.7547
2018-07-20,7327.256682934,5114.4637
2018-07-21,7410.5656203974,5116.6004
2018-07-22,7399.4837469316,5117.796
2018-07-23,7716.1586274109,5122.9446
2018-07-24,8397.6165216248,5133.601
2018-07-25,8202.7203953828,5138.4143
2018-07-26,7913.9307781999,5137.57
2018-07-27,8173.7746113384,5142.2347
2018-07-28,8190.360056692,5144.8351
2018-07-29,8229.6058386908,5149.6378
2018-07-30,8171.839519287,5151.4614
2018-07-31,7725.1330359439,5150.0043
2018-08-01,7596.6980119813,5148.599
2018-08-02,7542.6946618936,5146.8292
2018-08-03,7411.3442501461,5143.253
2018-08-04,7002.2086528346,5137.7114
2018-08-05,7031.5877510228,5136.5188
2018-08-06,6929.9908942139,5131.7681
2018-08-07,6722.5784327878,5126.7797
2018-08-08,6267.3886735827,5118.0124
2018-08-09,6558.0969079486,5113.0035
2018-08-10,6135.7518585622,5106.818
2018-08-11,6313.749311806,5103.6994
2018-08-12,6314.6916557569,5101.8948
2018-08-13,6265.848043834,5100.0116
2018-08-14,6184.8290856224,5091.9602
2018-08-15,6270.2147986558,5086.4644
2018-08-16,6290.7504552893,5085.4118
2018-08-17,6563.0782887201,5087.7422
2018-08-18,6399.2874468147,5086.0618
2018-08-19,6490.7161271187,5087.7652
2018-08-20,6272.9527288136,5085.3098
2018-08-21,6473.0760394506,5086.0056
2018-08-22,6365.0098316774,5085.3818
2018-08-23,6516.4090254237,5086.6238
2018-08-24,6697.7318787259,5088.1937
2018-08-25,6745.4389392168,5091.7065
2018-08-26,6689.8693331385,5093.7875
2018-08-27,6839.158952367,5097.6356
2018-08-28,7092.9738082992,5103.1077
2018-08-29,7033.4280680888,5108.8814
2018-08-30,6966.9637437171,5109.2754
2018-08-31,7025.1407802455,5109.423
2018-09-01,7192.3525473407,5111.4267
2018-09-02,7286.6677910579,5113.1716
2018-09-03,7257.47021391,5113.6207
2018-09-04,7358.8114789597,5115.8656
2018-09-05,6790.8973284629,5109.4771
2018-09-06,6488.075936879,5103.1236
2018-09-07,6408.653622443,5099.0533
2018-09-08,6187.7905023378,5095.8346
2018-09-09,6249.2463103448,5093.5336
2018-09-10,6295.3886025716,5090.9677
2018-09-11,6278.4246396844,5085.8511
2018-09-12,6327.5363632379,5082.9666
2018-09-13,6490.9123164816,5076.7299
2018-09-14,6494.6954789597,5076.2811
2018-09-15,6524.1656674459,5075.8798
2018-09-16,6497.4047013442,5075.4408
2018-09-17,6258.5948749269,5072.5526
2018-09-18,6340.3477901812,5071.3024
2018-09-19,6383.9518758036,5070.2266
2018-09-20,6498.6071110462,5068.8575
2018-09-21,6741.1428988895,5062.8448
2018-09-22,6705.4760511397,5062.1724
2018-09-23,6703.1368495032,5062.3508
2018-09-24,6576.5450032145,5061.0374
2018-09-25,6416.4440216248,5054.4153
2018-09-26,6463.2504035652,5053.66
2018-09-27,6677.9004886032,5054.9804
2018-09-28,6623.126159848,5055.2619
2018-09-29,6584.4991475745,5053.7555
2018-09-30,6604.485028346,5053.2732
2018-10-01,6561.8138322618,5049.7989
2018-10-02,6508.7209386324,5047.3577
2018-10-03,6464.4568436587,5044.7191
2018-10-04,6545.2856677382,5043.961
2018-10-05,6585.1495797779,5043.9046
2018-10-06,6550.4783158971,5043.0462
2018-10-07,6564.5682600818,5042.8483
2018-10-08,6604.6852741087,5043.256
2018-10-09,6590.4286221508,5042.5505
2018-10-10,6529.1024360023,5042.0478
2018-10-11,6159.2516426067,5018.0816
2018-10-12,6191.6772232613,5016.0176
2018-10-13,6197.6856963764,5014.5
2018-10-14,6182.8793442431,5012.5201
2018-10-15,6442.7154140853,5012.7516
2018-10-16,6461.9371592636,5009.671
2018-10-17,6442.7307001753,5007.324
2018-10-18,6396.4798120982,5004.9833
2018-10-19,6383.077840152,5006.3697
2018-10-20,6408.2527463472,4981.4564
2018-10-21,6415.3405029223,4981.1198
2018-10-22,6408.0336355932,4979.4504
2018-10-23,6395.9876668615,4977.6969
2018-10-24,6413.8036411455,4976.7211
2018-10-25,6402.3248591467,4974.806
2018-10-26,6404.1085523086,4969.6878
2018-10-27,6409.4053275862,4969.2729
