d,price_usd,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_8y,age_8y_
2011-08-31,8.1991517645,0.795,15.426,10.419,64.332,7.7,1.299,0.029,0.0,0.0,0.0,0.0
2011-09-01,8.2342816651,1.049,13.933,11.404,62.607,9.673,1.304,0.03,0.0,0.0,0.0,0.0
2011-09-02,8.6214244378,1.013,14.111,10.98,62.403,10.137,1.326,0.03,0.0,0.0,0.0,0.0
2011-09-03,8.4496534407,0.735,2.14,23.1,60.803,11.865,1.327,0.031,0.0,0.0,0.0,0.0
2011-09-04,8.2034706023,1.152,1.79,22.915,60.568,12.21,1.333,0.031,0.0,0.0,0.0,0.0
2011-09-05,7.5973325251,1.206,2.072,22.551,60.059,12.741,1.338,0.033,0.0,0.0,0.0,0.0
2011-09-06,6.8465300289,0.929,2.507,22.299,55.89,16.997,1.343,0.034,0.0,0.0,0.0,0.0
2011-09-07,7.1629702735,1.515,2.024,21.208,55.022,18.852,1.345,0.034,0.0,0.0,0.0,0.0
2011-09-08,6.6781800003,0.92,3.002,20.801,53.965,19.927,1.35,0.035,0.0,0.0,0.0,0.0
2011-09-09,4.9867770418,0.971,3.165,20.76,53.157,20.578,1.335,0.035,0.0,0.0,0.0,0.0
2011-09-10,4.7428466552,0.487,3.525,20.688,52.574,21.35,1.341,0.036,0.0,0.0,0.0,0.0
2011-09-11,5.8529039725,9.887,2.814,8.905,54.21,22.749,1.398,0.037,0.0,0.0,0.0,0.0
2011-09-12,6.0906294722,0.871,12.089,8.591,45.954,31.035,1.421,0.038,0.0,0.0,0.0,0.0
2011-09-13,5.802523277,1.465,12.225,8.208,44.745,31.795,1.523,0.038,0.0,0.0,0.0,0.0
2011-09-14,5.5974326102,0.874,11.995,8.34,42.993,34.243,1.515,0.039,0.0,0.0,0.0,0.0
2011-09-15,4.8677551847,0.723,11.725,8.514,42.388,35.081,1.528,0.04,0.0,0.0,0.0,0.0
2011-09-16,4.8311681005,0.806,11.783,8.312,41.616,35.89,1.553,0.041,0.0,0.0,0.0,0.0
2011-09-17,4.7752856353,0.737,11.798,8.264,38.882,38.718,1.558,0.041,0.0,0.0,0.0,0.0
2011-09-18,5.2367322782,0.844,2.375,16.513,38.813,39.855,1.558,0.041,0.0,0.0,0.0,0.0
2011-09-19,5.520376692,0.777,2.312,16.554,37.525,41.2,1.589,0.042,0.0,0.0,0.0,0.0
2011-09-20,6.1466655517,1.167,1.693,16.904,36.617,41.983,1.594,0.042,0.0,0.0,0.0,0.0
2011-09-21,5.597067498,1.296,1.481,16.954,35.682,42.949,1.595,0.043,0.0,0.0,0.0,0.0
2011-09-22,5.4750487767,0.746,1.995,16.945,34.528,44.141,1.602,0.043,0.0,0.0,0.0,0.0
2011-09-23,5.5634214196,0.907,1.951,16.507,34.419,44.569,1.603,0.045,0.0,0.0,0.0,0.0
2011-09-24,5.4578896873,0.511,2.264,15.234,34.59,45.751,1.605,0.045,0.0,0.0,0.0,0.0
2011-09-25,5.3411548814,0.966,2.109,15.142,34.139,45.979,1.62,0.045,0.0,0.0,0.0,0.0
2011-09-26,4.8738260812,0.643,2.38,15.071,31.863,48.374,1.623,0.046,0.0,0.0,0.0,0.0
2011-09-27,4.9111577925,0.678,2.328,15.045,31.334,48.806,1.763,0.046,0.0,0.0,0.0,0.0
2011-09-28,4.7634153214,0.584,1.746,15.559,30.73,49.561,1.774,0.046,0.0,0.0,0.0,0.0
2011-09-29,4.7776609784,0.52,1.684,15.553,29.984,50.434,1.777,0.047,0.0,0.0,0.0,0.0
2011-09-30,5.14368591,0.56,1.597,15.54,29.895,50.582,1.779,0.048,0.0,0.0,0.0,0.0
2011-10-01,5.0340705447,0.717,1.562,15.487,29.625,50.741,1.82,0.048,0.0,0.0,0.0,0.0
2011-10-02,5.0070625967,0.552,1.456,15.659,29.32,51.091,1.874,0.048,0.0,0.0,0.0,0.0
2011-10-03,5.0228448603,0.639,1.366,15.665,29.056,51.346,1.88,0.049,0.0,0.0,0.0,0.0
2011-10-04,4.9568056207,0.798,1.217,15.596,28.872,51.577,1.89,0.05,0.0,0.0,0.0,0.0
2011-10-05,4.8850671309,0.65,1.38,15.558,28.785,51.683,1.894,0.05,0.0,0.0,0.0,0.0
2011-10-06,4.7301662957,0.918,1.382,15.193,28.729,51.83,1.897,0.051,0.0,0.0,0.0,0.0
2011-10-07,4.2760357569,0.807,1.604,14.916,28.636,52.088,1.899,0.051,0.0,0.0,0.0,0.0
2011-10-08,3.9812529942,0.527,1.78,14.928,27.238,53.574,1.901,0.052,0.0,0.0,0.0,0.0
2011-10-09,4.1116346435,0.632,1.714,14.873,26.93,53.891,1.908,0.052,0.0,0.0,0.0,0.0
2011-10-10,4.0749624839,0.584,1.595,14.749,24.842,56.255,1.922,0.053,0.0,0.0,0.0,0.0
2011-10-11,4.0089244959,0.712,1.556,5.189,34.03,56.527,1.932,0.053,0.0,0.0,0.0,0.0
2011-10-12,4.1662353425,0.8,1.555,4.838,34.116,56.697,1.94,0.055,0.0,0.0,0.0,0.0
2011-10-13,4.03698109,0.653,1.631,4.095,34.748,56.873,1.943,0.056,0.0,0.0,0.0,0.0
2011-10-14,3.9862808854,0.65,1.555,4.118,34.696,56.969,1.955,0.057,0.0,0.0,0.0,0.0
2011-10-15,3.8373385605,0.693,1.497,4.034,34.556,57.212,1.95,0.057,0.0,0.0,0.0,0.0
2011-10-16,3.6097417165,0.511,1.66,4.007,34.296,57.482,1.985,0.058,0.0,0.0,0.0,0.0
2011-10-17,2.5812467218,0.802,1.323,3.865,34.241,57.737,1.973,0.059,0.0,0.0,0.0,0.0
2011-10-18,2.4222747382,0.611,1.419,3.826,34.066,58.022,1.997,0.06,0.0,0.0,0.0,0.0
2011-10-19,2.217254713,0.626,1.34,3.837,33.942,58.165,2.028,0.061,0.0,0.0,0.0,0.0
2011-10-20,2.3561235085,0.553,1.371,3.796,33.713,58.461,2.044,0.062,0.0,0.0,0.0,0.0
2011-10-21,2.5700923051,0.548,1.34,3.115,33.65,59.222,2.062,0.063,0.0,0.0,0.0,0.0
2011-10-22,3.1554861385,0.899,1.212,3.157,33.254,59.34,2.076,0.063,0.0,0.0,0.0,0.0
2011-10-23,3.1477509299,0.917,1.167,3.145,32.968,59.619,2.117,0.067,0.0,0.0,0.0,0.0
2011-10-24,2.5229359977,0.635,1.151,3.272,32.525,60.207,2.141,0.07,0.0,0.0,0.0,0.0
2011-10-25,2.8019238311,0.631,1.153,2.983,32.599,60.394,2.16,0.08,0.0,0.0,0.0,0.0
2011-10-26,2.777505239,0.728,1.055,3.066,32.158,60.715,2.195,0.084,0.0,0.0,0.0,0.0
2011-10-27,3.0454078276,0.634,1.172,3.042,31.844,60.991,2.23,0.086,0.0,0.0,0.0,0.0
2011-10-28,3.1796394366,0.993,1.02,2.901,31.292,61.454,2.254,0.087,0.0,0.0,0.0,0.0
2011-10-29,3.5691889687,0.858,1.114,2.875,33.369,59.31,2.386,0.088,0.0,0.0,0.0,0.0
2011-10-30,3.257403723,0.449,1.369,3.013,30.022,62.633,2.426,0.089,0.0,0.0,0.0,0.0
2011-10-31,3.2650982127,0.741,1.005,3.012,29.846,62.813,2.492,0.091,0.0,0.0,0.0,0.0
2011-11-01,3.1710077428,0.744,0.996,2.973,29.479,63.175,2.541,0.092,0.0,0.0,0.0,0.0
2011-11-02,3.2558005666,0.656,1.02,2.898,26.829,65.221,3.284,0.093,0.0,0.0,0.0,0.0
2011-11-03,3.1683163852,0.704,1.034,2.844,26.257,65.72,3.347,0.094,0.0,0.0,0.0,0.0
2011-11-04,3.1201181718,0.593,1.027,2.921,26.125,65.865,3.372,0.097,0.0,0.0,0.0,0.0
2011-11-05,2.9778175979,0.489,1.093,2.915,25.669,66.341,3.394,0.098,0.0,0.0,0.0,0.0
2011-11-06,2.9627205769,0.367,1.21,2.821,24.745,67.296,3.461,0.1,0.0,0.0,0.0,0.0
2011-11-07,3.0177576873,0.587,1.038,2.75,25.087,66.943,3.495,0.101,0.0,0.0,0.0,0.0
2011-11-08,3.056567111,0.87,0.779,2.733,24.49,67.477,3.543,0.108,0.0,0.0,0.0,0.0
2011-11-09,2.9195672238,1.654,0.883,2.745,25.156,65.75,3.699,0.113,0.0,0.0,0.0,0.0
2011-11-10,2.8567020853,0.746,1.886,2.68,24.98,65.825,3.767,0.115,0.0,0.0,0.0,0.0
2011-11-11,3.0678617335,0.661,2.049,2.639,24.735,65.858,3.941,0.116,0.0,0.0,0.0,0.0
2011-11-12,3.0255229959,0.519,2.198,2.666,24.408,66.088,4.004,0.117,0.0,0.0,0.0,0.0
2011-11-13,2.9863733033,0.543,2.237,2.573,23.801,66.681,4.045,0.12,0.0,0.0,0.0,0.0
2011-11-14,2.2242244643,0.578,2.028,2.595,23.584,66.945,4.141,0.13,0.0,0.0,0.0,0.0
2011-11-15,2.3223841157,0.473,2.116,2.539,23.565,66.767,4.409,0.131,0.0,0.0,0.0,0.0
2011-11-16,2.5467809307,5.556,1.273,3.524,13.74,71.007,4.758,0.143,0.0,0.0,0.0,0.0
2011-11-17,2.2790958358,3.733,2.637,3.57,12.554,72.49,4.871,0.145,0.0,0.0,0.0,0.0
2011-11-18,2.1050660032,3.442,2.653,3.694,12.525,72.454,5.083,0.149,0.0,0.0,0.0,0.0
2011-11-19,2.2034567218,3.661,2.503,3.669,12.438,72.417,5.161,0.151,0.0,0.0,0.0,0.0
2011-11-20,2.2019895096,3.885,2.34,3.567,12.297,72.501,5.26,0.152,0.0,0.0,0.0,0.0
2011-11-21,2.2798791654,4.016,2.371,3.519,12.18,72.439,5.323,0.152,0.0,0.0,0.0,0.0
2011-11-22,2.3224585961,4.149,2.422,3.327,12.04,72.383,5.526,0.153,0.0,0.0,0.0,0.0
2011-11-23,2.3303235675,4.14,1.05,4.719,10.528,73.735,5.672,0.157,0.0,0.0,0.0,0.0
2011-11-24,2.4388790003,4.318,1.114,4.724,10.247,73.586,5.852,0.159,0.0,0.0,0.0,0.0
2011-11-25,2.4961610029,4.266,1.226,4.703,10.189,73.437,6.019,0.159,0.0,0.0,0.0,0.0
2011-11-26,2.471799969,4.38,1.299,4.744,9.831,73.486,6.1,0.161,0.0,0.0,0.0,0.0
2011-11-27,2.4775649512,3.986,1.632,4.702,9.72,73.406,6.391,0.162,0.0,0.0,0.0,0.0
2011-11-28,2.5412402522,4.461,1.35,4.841,10.421,71.981,6.782,0.165,0.0,0.0,0.0,0.0
2011-11-29,2.7576984828,4.655,1.621,4.827,10.144,71.377,7.211,0.165,0.0,0.0,0.0,0.0
2011-11-30,2.9660415459,4.894,1.829,4.787,9.921,70.81,7.584,0.175,0.0,0.0,0.0,0.0
2011-12-01,3.08258945,4.655,1.983,5.306,9.636,70.169,8.075,0.176,0.0,0.0,0.0,0.0
2011-12-02,3.1004023331,4.529,2.183,5.284,9.607,67.817,10.403,0.176,0.0,0.0,0.0,0.0
2011-12-03,2.8038561853,3.991,2.094,5.582,9.54,67.595,11.02,0.178,0.0,0.0,0.0,0.0
2011-12-04,2.819693976,3.887,2.258,5.591,9.458,66.8,11.827,0.18,0.0,0.0,0.0,0.0
2011-12-05,2.8747962274,4.007,1.844,5.971,9.377,66.403,12.215,0.184,0.0,0.0,0.0,0.0
2011-12-06,3.0253604515,4.245,1.703,6.123,9.154,65.763,12.827,0.184,0.0,0.0,0.0,0.0
2011-12-07,2.9855024211,4.388,1.585,6.272,9.212,60.386,17.972,0.187,0.0,0.0,0.0,0.0
2011-12-08,2.9918804831,4.362,1.657,6.172,9.205,58.378,20.028,0.198,0.0,0.0,0.0,0.0
2011-12-09,2.9557919521,3.95,1.973,5.389,9.996,57.279,21.214,0.199,0.0,0.0,0.0,0.0
2011-12-10,3.0689752671,2.399,3.513,5.527,9.924,56.484,21.954,0.199,0.0,0.0,0.0,0.0
2011-12-11,3.2492688472,2.531,3.611,5.542,9.571,55.82,22.723,0.201,0.0,0.0,0.0,0.0
2011-12-12,3.1873353565,2.261,3.872,5.589,8.807,56.012,23.256,0.202,0.0,0.0,0.0,0.0
2011-12-13,3.2410884085,1.547,4.485,5.778,8.576,47.637,31.774,0.203,0.0,0.0,0.0,0.0
2011-12-14,3.1550865044,1.544,4.442,5.842,8.581,46.036,33.35,0.205,0.0,0.0,0.0,0.0
2011-12-15,3.2031385406,1.692,4.31,5.867,8.461,43.576,35.889,0.205,0.0,0.0,0.0,0.0
2011-12-16,3.2091377773,1.745,4.232,4.506,9.882,42.781,36.647,0.206,0.0,0.0,0.0,0.0
2011-12-17,3.1925417043,1.213,4.55,4.691,9.892,42.188,37.259,0.207,0.0,0.0,0.0,0.0
2011-12-18,3.1940108089,1.035,4.416,4.503,10.291,39.086,40.459,0.212,0.0,0.0,0.0,0.0
2011-12-19,3.5257739193,1.839,3.857,4.559,10.126,38.502,40.885,0.232,0.0,0.0,0.0,0.0
2011-12-20,3.9525508273,2.25,3.802,4.484,9.8,37.307,42.125,0.232,0.0,0.0,0.0,0.0
2011-12-21,3.8889932507,1.591,4.397,4.667,9.804,36.35,42.957,0.234,0.0,0.0,0.0,0.0
2011-12-22,3.9030604205,1.478,4.561,4.663,9.798,35.905,43.36,0.235,0.0,0.0,0.0,0.0
2011-12-23,3.937965076,1.315,4.556,4.934,9.798,34.574,44.587,0.235,0.0,0.0,0.0,0.0
2011-12-24,3.9394191186,1.299,4.731,4.887,9.807,33.987,45.051,0.239,0.0,0.0,0.0,0.0
2011-12-25,4.2338668778,1.494,4.757,4.874,9.836,32.576,46.223,0.239,0.0,0.0,0.0,0.0
2011-12-26,3.9991219641,1.551,4.554,4.953,9.944,31.891,46.868,0.24,0.0,0.0,0.0,0.0
2011-12-27,4.0955185459,1.443,4.339,5.347,9.849,29.693,49.089,0.24,0.0,0.0,0.0,0.0
2011-12-28,4.2072958761,1.256,4.539,5.126,10.149,29.339,49.349,0.241,0.0,0.0,0.0,0.0
2011-12-29,4.1733522268,1.517,4.244,5.179,10.228,28.561,50.029,0.241,0.0,0.0,0.0,0.0
2011-12-30,4.31063509,1.247,4.44,5.221,10.314,27.645,50.892,0.242,0.0,0.0,0.0,0.0
2011-12-31,4.7143063314,1.417,4.313,5.329,10.346,27.388,50.964,0.242,0.0,0.0,0.0,0.0
2012-01-01,5.2948427773,2.101,4.505,5.506,9.521,27.056,51.069,0.242,0.0,0.0,0.0,0.0
2012-01-02,5.2048778919,1.544,5.335,5.663,9.482,26.495,51.236,0.245,0.0,0.0,0.0,0.0
2012-01-03,4.8705088288,1.445,5.544,5.73,9.441,26.207,51.388,0.246,0.0,0.0,0.0,0.0
2012-01-04,5.5857062671,1.902,5.476,5.783,9.42,25.767,51.408,0.245,0.0,0.0,0.0,0.0
2012-01-05,6.8740008773,3.541,5.305,5.613,9.159,25.289,50.846,0.247,0.0,0.0,0.0,0.0
2012-01-06,6.68331664,2.922,6.68,5.462,9.152,24.898,50.64,0.246,0.0,0.0,0.0,0.0
2012-01-07,6.7962279807,1.916,7.901,5.574,9.208,24.638,50.512,0.251,0.0,0.0,0.0,0.0
2012-01-08,7.0966505663,2.194,7.38,6.281,9.236,23.637,51.023,0.25,0.0,0.0,0.0,0.0
2012-01-09,6.2885383425,2.861,7.22,6.3,9.088,23.143,51.138,0.25,0.0,0.0,0.0,0.0
2012-01-10,6.5284745552,2.126,8.374,6.319,9.158,22.748,51.022,0.253,0.0,0.0,0.0,0.0
2012-01-11,6.8891277212,2.204,8.427,6.533,9.091,22.427,51.064,0.253,0.0,0.0,0.0,0.0
2012-01-12,6.7735641958,2.297,8.324,7.292,9.026,22.038,50.77,0.252,0.0,0.0,0.0,0.0
2012-01-13,6.4543688901,2.711,7.459,7.908,9.054,21.849,50.759,0.26,0.0,0.0,0.0,0.0
2012-01-14,6.7617271426,1.833,8.662,7.851,9.1,21.684,50.59,0.279,0.0,0.0,0.0,0.0
2012-01-15,7.0469225582,1.823,8.511,8.298,9.039,21.573,50.457,0.299,0.0,0.0,0.0,0.0
2012-01-16,6.7156076666,1.853,8.165,8.749,9.111,21.342,50.479,0.301,0.0,0.0,0.0,0.0
2012-01-17,5.5996219503,2.061,7.105,9.927,8.855,21.054,50.699,0.3,0.0,0.0,0.0,0.0
2012-01-18,5.9002312881,2.222,6.909,9.904,8.818,21.007,50.838,0.301,0.0,0.0,0.0,0.0
2012-01-19,6.3157063416,2.545,7.074,9.703,8.824,20.73,50.825,0.3,0.0,0.0,0.0,0.0
2012-01-20,6.5014919883,2.08,6.831,10.498,8.914,20.484,50.891,0.301,0.0,0.0,0.0,0.0
2012-01-21,6.1805683255,1.547,7.106,10.695,9.001,19.847,51.502,0.302,0.0,0.0,0.0,0.0
2012-01-22,6.3029672268,1.295,7.097,10.97,9.032,19.795,51.469,0.343,0.0,0.0,0.0,0.0
2012-01-23,6.3748760771,1.494,6.938,11.031,9.031,19.542,51.619,0.344,0.0,0.0,0.0,0.0
2012-01-24,6.2744764757,1.835,6.614,11.134,8.913,19.172,51.985,0.347,0.0,0.0,0.0,0.0
2012-01-25,5.8104650725,1.959,6.41,11.273,8.841,19.068,52.1,0.348,0.0,0.0,0.0,0.0
2012-01-26,5.3672269544,1.827,5.768,11.955,8.929,18.666,52.5,0.355,0.0,0.0,0.0,0.0
2012-01-27,5.303137197,1.712,5.684,12.059,8.966,18.513,52.71,0.357,0.0,0.0,0.0,0.0
2012-01-28,5.659796775,1.453,6.067,12.018,9.006,17.929,53.17,0.358,0.0,0.0,0.0,0.0
2012-01-29,5.3914294573,1.246,6.09,12.203,9.086,17.792,53.224,0.358,0.0,0.0,0.0,0.0
2012-01-30,5.5034819386,1.214,5.975,12.293,9.13,17.767,53.253,0.367,0.0,0.0,0.0,0.0
2012-01-31,5.5382202957,1.655,5.253,11.848,9.903,17.49,53.482,0.37,0.0,0.0,0.0,0.0
2012-02-01,6.0752326523,2.183,5.096,11.741,9.861,17.142,53.594,0.383,0.0,0.0,0.0,0.0
2012-02-02,6.0995729129,1.904,5.279,11.865,9.963,16.49,54.114,0.386,0.0,0.0,0.0,0.0
2012-02-03,5.9516109275,1.929,5.406,11.641,10.021,16.422,54.182,0.399,0.0,0.0,0.0,0.0
2012-02-04,5.895413239,1.609,5.876,11.347,10.204,16.335,54.224,0.404,0.0,0.0,0.0,0.0
2012-02-05,5.6781157171,1.355,5.953,11.277,10.397,16.223,54.376,0.418,0.0,0.0,0.0,0.0
2012-02-06,5.4826640584,1.388,5.778,11.277,10.573,15.294,55.268,0.422,0.0,0.0,0.0,0.0
2012-02-07,5.6620277002,1.5,5.447,11.239,10.121,15.95,55.316,0.428,0.0,0.0,0.0,0.0
2012-02-08,5.6185281899,1.519,5.28,11.192,10.307,15.838,55.434,0.431,0.0,0.0,0.0,0.0
2012-02-09,5.8356998542,1.211,5.361,11.29,10.515,15.728,55.461,0.434,0.0,0.0,0.0,0.0
2012-02-10,5.9378341555,1.613,4.969,11.34,10.561,15.694,55.379,0.445,0.0,0.0,0.0,0.0
2012-02-11,5.6121328533,1.596,4.98,11.435,10.673,15.479,55.379,0.457,0.0,0.0,0.0,0.0
2012-02-12,5.5190971695,1.16,5.246,10.749,11.538,15.298,55.546,0.464,0.0,0.0,0.0,0.0
2012-02-13,5.3483545593,2.309,4.921,10.676,11.695,15.081,54.843,0.474,0.0,0.0,0.0,0.0
2012-02-14,4.4836540918,3.981,4.699,10.476,9.661,15.71,54.988,0.483,0.0,0.0,0.0,0.0
2012-02-15,4.325520322,3.594,4.805,10.375,9.765,15.724,55.244,0.493,0.0,0.0,0.0,0.0
2012-02-16,4.255239045,2.718,5.623,8.77,11.235,15.688,55.463,0.503,0.0,0.0,0.0,0.0
2012-02-17,4.3915383729,2.4,5.655,8.871,11.32,14.713,56.532,0.507,0.0,0.0,0.0,0.0
2012-02-18,4.2700812776,1.582,6.291,8.521,11.878,14.674,56.538,0.516,0.0,0.0,0.0,0.0
2012-02-19,4.3895514582,1.176,6.717,8.307,11.924,14.74,56.603,0.533,0.0,0.0,0.0,0.0
2012-02-20,4.3651359389,1.456,6.187,8.543,11.949,14.671,56.658,0.537,0.0,0.0,0.0,0.0
2012-02-21,4.315115602,1.507,5.819,8.608,12.124,14.627,56.775,0.539,0.0,0.0,0.0,0.0
2012-02-22,4.4193102876,1.893,4.914,8.871,12.389,14.458,56.923,0.552,0.0,0.0,0.0,0.0
2012-02-23,5.0395151181,1.931,4.629,9.282,12.408,13.07,58.124,0.556,0.0,0.0,0.0,0.0
2012-02-24,5.0256087589,1.902,4.873,9.063,12.452,13.055,58.096,0.559,0.0,0.0,0.0,0.0
2012-02-25,4.7725673811,1.411,5.065,10.202,11.628,13.015,58.112,0.567,0.0,0.0,0.0,0.0
2012-02-26,4.9264208515,1.407,5.099,10.111,11.665,13.034,58.11,0.572,0.0,0.0,0.0,0.0
2012-02-27,4.9525157563,1.476,5.069,10.098,11.657,12.908,58.214,0.577,0.0,0.0,0.0,0.0
2012-02-28,4.8572577756,1.546,4.889,10.029,11.84,12.89,58.168,0.637,0.0,0.0,0.0,0.0
2012-02-29,4.8727487557,1.636,4.961,10.184,11.97,12.911,57.305,1.032,0.0,0.0,0.0,0.0
2012-03-01,4.9220721236,2.25,4.993,9.628,11.862,12.934,56.973,1.359,0.0,0.0,0.0,0.0
2012-03-02,4.7148235871,2.092,5.219,9.316,12.028,12.784,57.195,1.365,0.0,0.0,0.0,0.0
2012-03-03,4.6281932525,1.642,5.686,9.495,11.779,12.731,57.288,1.379,0.0,0.0,0.0,0.0
2012-03-04,4.8341444816,1.252,5.992,9.577,11.871,12.622,57.307,1.379,0.0,0.0,0.0,0.0
2012-03-05,4.9823929039,1.398,5.949,7.278,14.141,12.609,57.239,1.386,0.0,0.0,0.0,0.0
2012-03-06,4.9878413524,1.542,5.799,7.272,14.186,10.143,59.669,1.391,0.0,0.0,0.0,0.0
2012-03-07,4.9491128846,1.47,5.431,7.63,14.219,10.205,59.653,1.392,0.0,0.0,0.0,0.0
2012-03-08,4.934979495,1.478,5.132,7.954,14.233,10.184,59.624,1.394,0.0,0.0,0.0,0.0
2012-03-09,4.8722978475,1.478,5.001,7.979,14.381,10.16,59.606,1.395,0.0,0.0,0.0,0.0
2012-03-10,4.8414238048,1.04,4.929,8.554,14.34,10.158,59.58,1.398,0.0,0.0,0.0,0.0
2012-03-11,4.8920287516,1.141,4.67,8.599,14.516,10.14,59.531,1.403,0.0,0.0,0.0,0.0
2012-03-12,4.9108393793,1.29,4.469,8.624,14.527,10.141,59.543,1.406,0.0,0.0,0.0,0.0
2012-03-13,5.2908802788,1.74,4.288,8.652,14.292,10.186,59.415,1.426,0.0,0.0,0.0,0.0
2012-03-14,5.3905432922,2.167,4.382,8.297,14.237,10.225,59.165,1.527,0.0,0.0,0.0,0.0
2012-03-15,5.3408208989,1.688,4.813,8.062,14.501,10.264,59.141,1.531,0.0,0.0,0.0,0.0
2012-03-16,5.3395747914,1.804,4.918,7.967,14.534,10.16,59.078,1.54,0.0,0.0,0.0,0.0
2012-03-17,5.2360035541,1.336,5.552,7.7,14.735,10.106,59.008,1.562,0.0,0.0,0.0,0.0
2012-03-18,5.2701489854,1.234,5.805,7.711,14.81,10.019,58.854,1.568,0.0,0.0,0.0,0.0
2012-03-19,4.6786725529,1.635,5.41,7.204,15.127,10.05,59.003,1.572,0.0,0.0,0.0,0.0
2012-03-20,4.8308302162,1.727,5.351,7.243,14.987,9.639,59.45,1.604,0.0,0.0,0.0,0.0
2012-03-21,4.8172295248,1.79,4.833,7.724,14.93,9.755,59.355,1.613,0.0,0.0,0.0,0.0
2012-03-22,4.729608505,1.741,5.199,7.335,14.889,9.823,59.397,1.615,0.0,0.0,0.0,0.0
2012-03-23,4.6916431765,1.707,5.167,7.37,14.94,10.169,59.029,1.618,0.0,0.0,0.0,0.0
2012-03-24,4.6519862659,1.379,5.361,7.449,15.046,9.703,59.435,1.627,0.0,0.0,0.0,0.0
2012-03-25,4.5522702624,1.044,5.101,7.604,15.438,9.7,59.482,1.63,0.0,0.0,0.0,0.0
2012-03-26,4.6327223597,1.544,4.468,7.718,15.41,10.204,59.018,1.637,0.0,0.0,0.0,0.0
2012-03-27,4.8113407352,1.606,4.532,7.631,15.311,10.291,58.988,1.64,0.0,0.0,0.0,0.0
2012-03-28,4.7905893916,1.889,4.009,7.761,15.534,9.713,59.329,1.766,0.0,0.0,0.0,0.0
2012-03-29,4.7940665722,1.622,4.297,7.765,15.542,9.719,59.278,1.777,0.0,0.0,0.0,0.0
2012-03-30,4.8614093565,2.019,4.611,7.715,15.838,9.96,58.052,1.805,0.0,0.0,0.0,0.0
2012-03-31,4.8897768732,1.584,5.099,7.417,15.407,10.666,58.021,1.806,0.0,0.0,0.0,0.0
2012-04-01,4.7933256774,0.947,5.67,7.297,15.583,10.663,57.994,1.845,0.0,0.0,0.0,0.0
2012-04-02,4.9830454787,1.505,5.183,6.699,15.859,10.95,57.928,1.877,0.0,0.0,0.0,0.0
2012-04-03,4.9562331929,1.819,5.058,6.667,15.863,11.059,57.649,1.885,0.0,0.0,0.0,0.0
2012-04-04,4.9178421777,2.109,5.121,6.451,15.712,11.106,57.614,1.888,0.0,0.0,0.0,0.0
2012-04-05,4.9208492449,1.501,5.563,6.524,15.657,11.29,57.58,1.886,0.0,0.0,0.0,0.0
2012-04-06,4.9491074322,1.959,4.523,6.831,15.936,11.279,57.587,1.885,0.0,0.0,0.0,0.0
2012-04-07,4.7097119103,1.375,5.16,6.747,15.713,11.498,57.618,1.888,0.0,0.0,0.0,0.0
2012-04-08,4.7788188492,1.052,5.493,6.734,15.479,11.71,57.645,1.888,0.0,0.0,0.0,0.0
2012-04-09,4.8525473811,2.077,4.961,6.728,15.028,11.769,57.531,1.906,0.0,0.0,0.0,0.0
2012-04-10,4.8414175938,2.269,4.682,6.829,14.936,11.855,57.518,1.911,0.0,0.0,0.0,0.0
2012-04-11,4.9152507171,2.56,4.547,7.059,14.681,11.849,57.39,1.914,0.0,0.0,0.0,0.0
2012-04-12,4.9011581473,2.581,4.853,6.83,13.966,12.495,57.366,1.908,0.0,0.0,0.0,0.0
2012-04-13,4.9344067335,2.074,5.437,6.767,13.955,12.55,57.315,1.903,0.0,0.0,0.0,0.0
2012-04-14,4.956364661,1.69,5.91,6.72,13.95,12.538,57.279,1.912,0.0,0.0,0.0,0.0
2012-04-15,4.9616003384,1.62,6.008,6.648,13.962,12.594,57.251,1.916,0.0,0.0,0.0,0.0
2012-04-16,4.9507645693,2.426,5.228,6.696,13.881,12.546,57.276,1.947,0.0,0.0,0.0,0.0
2012-04-17,4.9687445076,1.733,5.834,6.413,14.21,12.589,57.271,1.95,0.0,0.0,0.0,0.0
2012-04-18,5.124377443,2.072,5.55,6.425,13.729,13.093,57.177,1.954,0.0,0.0,0.0,0.0
2012-04-19,5.1309065114,1.845,5.712,6.62,13.625,13.146,57.093,1.96,0.0,0.0,0.0,0.0
2012-04-20,5.3665159681,2.363,5.709,6.38,13.514,13.133,56.936,1.965,0.0,0.0,0.0,0.0
2012-04-21,5.282550339,1.476,6.253,6.837,13.308,13.304,56.846,1.976,0.0,0.0,0.0,0.0
2012-04-22,5.1956089947,1.635,6.482,6.475,13.174,13.455,56.793,1.986,0.0,0.0,0.0,0.0
2012-04-23,5.1108881917,1.612,5.914,7.129,13.086,13.525,56.701,2.032,0.0,0.0,0.0,0.0
2012-04-24,5.0878672624,1.82,5.549,7.459,12.919,13.547,56.66,2.045,0.0,0.0,0.0,0.0
2012-04-25,5.1488162455,3.063,5.409,7.615,12.774,12.805,56.283,2.051,0.0,0.0,0.0,0.0
2012-04-26,5.0974192858,1.852,6.264,7.908,12.859,12.909,56.12,2.088,0.0,0.0,0.0,0.0
