,the_date,mvrv_zscore,price_usd
3575,2020-07-15,0.957969,9196.7255589714
3576,2020-07-16,0.93923,9132.5923120982
3577,2020-07-17,0.945711,9156.4687097604
3578,2020-07-18,0.950787,9175.9053085915
3579,2020-07-19,0.96227,9218.8423108124
3580,2020-07-20,0.947135,9167.1905675044
3581,2020-07-21,1.009226,9388.5743497954
3582,2020-07-22,1.048208,9531.2574301578
3583,2020-07-23,1.068773,9609.1667153711
3584,2020-07-24,1.050268,9548.1007270602
3585,2020-07-25,1.092903,9702.4527904734
3586,2020-07-26,1.157114,9933.9065542373
3587,2020-07-27,1.465691,11046.5083295149
3588,2020-07-28,1.430811,10944.6129789012
3589,2020-07-29,1.475344,11115.7712819988
3590,2020-07-30,1.47688,11135.3907261835
3591,2020-07-31,1.530162,11338.1973407949
3592,2020-08-01,1.656534,11797.5821265342
3593,2020-08-02,1.454923,11094.0206841321
3594,2020-08-03,1.488745,11236.0956805377
3595,2020-08-04,1.476697,11202.651909059
3596,2020-08-05,1.617415,11721.4384715956
3597,2020-08-06,1.623019,11769.3091081239
3598,2020-08-07,1.568654,11598.9690585038
3599,2020-08-08,1.604576,11743.0086350088
3600,2020-08-09,1.583601,11680.5173661601
3601,2020-08-10,1.633445,11870.3695447107
3602,2020-08-11,1.495289,11392.6440884278
3603,2020-08-12,1.543752,11575.5124736996
3604,2020-08-13,1.595541,11773.4481155465
3605,2020-08-14,1.592086,11774.4082518995
3606,2020-08-15,1.615252,11866.9103613092
3607,2020-08-16,1.621785,11899.6427535944
3608,2020-08-17,1.730872,12315.7624166569
3609,2020-08-18,1.637489,11992.6959962595
3610,2020-08-19,1.563705,11736.8490645237
3611,2020-08-20,1.597215,11867.5203439509
3612,2020-08-21,1.499003,11524.6989491525
3613,2020-08-22,1.541143,11682.2891503799
3614,2020-08-23,1.534774,11665.6092735243
3615,2020-08-24,1.561293,11771.4080537405
3616,2020-08-25,1.444525,11358.4543202805
3617,2020-08-26,1.474044,11472.0491204559
3618,2020-08-27,1.428684,11314.6737410286
3619,2020-08-28,1.485005,11527.8830322326
3620,2020-08-29,1.473463,11490.7623477499
3621,2020-08-30,1.52878,11698.9758329632
3622,2020-08-31,1.519764,11678.3482268849
3623,2020-09-01,1.59587,11970.364856166
3624,2020-09-02,1.440171,11414.5209336645
3625,2020-09-03,1.122714,10261.4944095266
3626,2020-09-04,1.180065,10471.9664133255
3627,2020-09-05,1.085506,10128.64358609
3628,2020-09-06,1.119541,10253.2998980129
3629,2020-09-07,1.150943,10367.8783543542
3630,2020-09-08,1.079446,10108.6354501461
3631,2020-09-09,1.110819,10223.1114091175
3632,2020-09-10,1.140889,10334.6307302162
3633,2020-09-11,1.154892,10387.0207419638
3634,2020-09-12,1.168191,10436.9778322618
3635,2020-09-13,1.13605,10322.5236148451
3636,2020-09-14,1.228442,10662.719912332
3637,2020-09-15,1.258664,10779.3810249562
3638,2020-09-16,1.307782,10968.3205465809
3639,2020-09-17,1.297192,10936.2927505552
3640,2020-09-18,1.290693,10920.1128439509
3641,2020-09-19,1.330666,11073.7795478083
3642,2020-09-20,1.287405,10921.2180998247
3643,2020-09-21,1.159745,10455.3799623027
3644,2020-09-22,1.175313,10519.8391641146
3645,2020-09-23,1.097041,10233.2995687317
3646,2020-09-24,1.234094,10739.0427094097
3647,2020-09-25,1.217305,10683.6305806546
3648,2020-09-26,1.232047,10742.0304202221
3649,2020-09-27,1.235664,10758.8242899474
3650,2020-09-28,1.226008,10727.3750541204
3651,2020-09-29,1.253533,10841.1427444769
3652,2020-09-30,1.233625,10772.351766803
3653,2020-10-01,1.18779,10606.6173325541
3654,2020-10-02,1.176997,10570.1056777908
3655,2020-10-03,1.172393,10555.7054339567
3656,2020-10-04,1.201406,10665.618622443
3657,2020-10-05,1.229122,10772.6355995909
3658,2020-10-06,1.180344,10596.3735493863
3659,2020-10-07,1.198068,10667.1943941555
3660,2020-10-08,1.260086,10902.5293637054
3661,2020-10-09,1.304282,11074.1036797779
3662,2020-10-10,1.364662,11302.8542864407
3663,2020-10-11,1.38315,11378.2625284629
3664,2020-10-12,1.426793,11548.401556692
3665,2020-10-13,1.393838,11434.9687849211
3666,2020-10-14,1.38641,11417.10811391
3667,2020-10-15,1.407038,11502.5812390415
3668,2020-10-16,1.361342,11338.9871765634
3669,2020-10-17,1.36652,11362.8022174167
3670,2020-10-18,1.399358,11489.6225650497
3671,2020-10-19,1.462724,11745.8119675628
3672,2020-10-20,1.508116,11929.4572507306
3673,2020-10-21,1.748289,12848.4906177674
3674,2020-10-22,1.77285,12997.4993417884
3675,2020-10-23,1.755229,12953.4296969608
3676,2020-10-24,1.793191,13113.8669231444
3677,2020-10-25,1.770271,13041.6410374635
3678,2020-10-26,1.777308,13080.6561698422
3679,2020-10-27,1.929072,13675.5239275278
3680,2020-10-28,1.820413,13290.3288497954
3681,2020-10-29,1.863767,13475.2173007013
3682,2020-10-30,1.893721,13603.2960908825
3683,2020-10-31,1.943156,13807.2336110462
3684,2020-11-01,1.919386,13736.89941128
3685,2020-11-02,1.874817,13595.5647603741
3686,2020-11-03,1.95327,13996.9153985973
3687,2020-11-04,1.980922,14129.1481954997
3688,2020-11-05,2.355199,15606.466833723
3689,2020-11-06,2.347266,15618.9724713618
3690,2020-11-07,2.143403,14866.3563045003
3691,2020-11-08,2.300143,15500.0007071888
3692,2020-11-09,2.244655,15319.8199725307
3693,2020-11-10,2.237372,15319.2756762127
3694,2020-11-11,2.337751,15731.2411057861
3695,2020-11-12,2.473516,16289.8148977206
3696,2020-11-13,2.47433,16330.062767972
3697,2020-11-14,2.407685,16102.0100169492
3698,2020-11-15,2.37199,15986.7549905903
3699,2020-11-16,2.560499,16743.0539398013
3700,2020-11-17,2.789129,17682.1691870251
3701,2020-11-18,2.797883,17804.6900239626
3702,2020-11-19,2.790486,17818.6686621859
3703,2020-11-20,2.985143,18663.7818531268
3704,2020-11-21,2.981238,18706.5893354179
3705,2020-11-22,2.913348,18482.6926317358
3706,2020-11-23,2.871152,18373.2577597896
3707,2020-11-24,3.053125,19150.2510485096
3708,2020-11-25,2.937905,18748.3937130333
3709,2020-11-26,2.508246,17113.7168714202
3710,2020-11-27,2.496432,17101.6030180596
3711,2020-11-28,2.65395,17745.3773124489
3712,2020-11-29,2.759031,18190.8668804208
3713,2020-11-30,3.113876,19664.4076066628
3714,2020-12-01,2.884305,18820.6077895967
3715,2020-12-02,2.968135,19214.8722290473
3716,2020-12-03,3.018234,19470.3112080655
3717,2020-12-04,2.821748,18732.9670909994
3718,2020-12-05,2.909496,19114.6331309176
3719,2020-12-06,2.961351,19356.3136767972
3720,2020-12-07,2.906254,19182.1768328463
3721,2020-12-08,2.686927,18340.9781376973
3722,2020-12-09,2.731141,18574.6967352426
3723,2020-12-10,2.653399,18294.8469514904
3724,2020-12-11,2.587365,18061.760025716
3725,2020-12-12,2.763701,18813.2837685564
3726,2020-12-13,2.828839,19156.0825055523
3727,2020-12-14,2.850279,19286.7512992402
3728,2020-12-15,2.873598,19432.5884640561
3729,2020-12-16,3.324691,21370.7203186441
3730,2020-12-17,3.633321,22789.2674160725
3731,2020-12-18,3.651562,23048.7645610754
3732,2020-12-19,3.827255,23856.7735192285
3733,2020-12-20,3.723791,23528.5506135593
3734,2020-12-21,3.560108,22937.4183435418
3735,2020-12-22,3.722909,23756.8887685564
3736,2020-12-23,3.583742,23307.2709018118
3737,2020-12-24,3.649806,23707.6330440678
3738,2020-12-25,3.862089,24669.1643220339
3739,2020-12-26,4.264744,26478.0681052016
3740,2020-12-27,4.217622,26430.8565971946
3741,2020-12-28,4.296491,27039.3490199883
3742,2020-12-29,4.290271,27231.2034552893
3743,2020-12-30,4.624385,28844.6136781999
3744,2020-12-31,4.62577,29022.6714126242
3745,2021-01-01,4.663663,29380.6937327878
3746,2021-01-02,5.204821,32022.6810578609
3747,2021-01-03,5.422675,33277.8353050848
3748,2021-01-04,5.026397,31802.1467136178
3749,2021-01-05,5.459538,34013.1741724138
3750,2021-01-06,5.968146,36643.2777223846
3751,2021-01-07,6.424824,39215.6511490356
3752,2021-01-08,6.649521,40775.4045634132
3753,2021-01-09,6.462579,40370.6823495032
3754,2021-01-10,5.950775,38329.3401665693
3755,2021-01-11,5.234787,35269.5137177089
3756,2021-01-12,4.86047,33712.4685452952
3757,2021-01-13,5.5741,37296.5475277615
3758,2021-01-14,5.879361,39045.518340152
3759,2021-01-15,5.336209,36710.3174248977
3760,2021-01-16,5.183905,36177.2610970193
3761,2021-01-17,5.123733,36069.939466803
3762,2021-01-18,5.185891,36594.2964018118
3763,2021-01-19,5.076398,36250.1461893629
3764,2021-01-20,4.891345,35515.480012858
3765,2021-01-21,3.957491,31022.9510280538
3766,2021-01-22,4.333032,32986.4357568673
3767,2021-01-23,4.119688,32036.2822723553
3768,2021-01-24,4.135985,32216.1042904734
3769,2021-01-25,4.155433,32419.7059462303
3770,2021-01-26,4.177641,32640.6391426067
3771,2021-01-27,3.697948,30358.9347235535
3772,2021-01-28,4.290625,33511.287595149
3773,2021-01-29,4.38358,34166.1494259497
3774,2021-01-30,4.392021,34349.9170952659
3775,2021-01-31,4.133694,33157.8325745178
3776,2021-02-01,4.190585,33570.2718468732
3777,2021-02-02,4.549714,35596.1489094097
3778,2021-02-03,4.894141,37578.3732068966
3779,2021-02-04,4.768329,37129.2029376972
3780,2021-02-05,4.895779,38045.4136084161
3781,2021-02-06,5.100614,39341.727081239
3782,2021-02-07,4.996203,39003.0121817651
3783,2021-02-08,6.246175,46121.9340724722
3784,2021-02-09,6.227006,46548.1619912332
3785,2021-02-10,5.885063,45078.128350263
3786,2021-02-11,6.323239,47892.8409181765
3787,2021-02-12,6.180201,47525.2091431911
3788,2021-02-13,6.069356,47208.6250270602
3789,2021-02-14,6.296985,48829.8275096435
3790,2021-02-15,6.094255,48110.2417334892
3791,2021-02-16,6.207903,49140.3826578024
3792,2021-02-17,6.657074,52224.9391139684
3793,2021-02-18,6.472778,51650.0699485681
3794,2021-02-19,7.05518,55820.5044038574
3795,2021-02-20,6.970298,55861.8205670953
3796,2021-02-21,7.150274,57500.7161102864
3797,2021-02-22,6.484201,53952.1533386324
3798,2021-02-23,5.534996,48560.4890350672
3799,2021-02-24,5.639344,49567.3456890707
3800,2021-02-25,5.265905,47568.131170076
3801,2021-02-26,5.002795,46231.7675784921
3802,2021-02-27,4.914824,45834.5133611923
3803,2021-02-28,4.808563,45359.4641642314
3804,2021-03-01,5.434202,49634.4471092928
3805,2021-03-02,5.183186,48304.7054879018
3806,2021-03-03,5.509432,50690.4671835184
3807,2021-03-04,5.127738,48472.7954751607
3808,2021-03-05,5.137793,48800.8173594389
3809,2021-03-06,5.127993,48970.5244868498
3810,2021-03-07,5.410153,51086.4681794272
3811,2021-03-08,5.510588,52088.475131502
3812,2021-03-09,5.851882,54739.1352542373
3813,2021-03-10,5.995916,56116.040912332
3814,2021-03-11,6.176192,57847.2549357101
3815,2021-03-12,6.034159,57334.641534775
3816,2021-03-13,6.536907,61288.7941276447
3817,2021-03-14,6.271957,59905.6184704851
3818,2021-03-15,5.677767,56121.121924021
3819,2021-03-16,5.679137,56500.4460257159
3820,2021-03-17,5.929193,58683.0659824664
3821,2021-03-18,5.747444,57731.4798410871
3822,2021-03-19,5.760509,58168.1219222677
3823,2021-03-20,5.72354,58247.8847066043
3824,2021-03-21,5.569404,57447.9330198714
3825,2021-03-22,5.122519,54453.1373508475
3826,2021-03-23,5.092339,54563.6119458211
3827,2021-03-24,4.794068,52595.4113237873
3828,2021-03-25,4.620493,51547.1248953828
3829,2021-03-26,5.014571,54817.8571122151
3830,2021-03-27,5.136493,56019.8373055523
3831,2021-03-28,5.062026,55713.0381396844
3832,2021-03-29,5.263357,57571.2333477498
3833,2021-03-30,5.36173,58684.5483921683
3834,2021-03-31,5.332749,58792.1948275862
3835,2021-04-01,5.289137,58818.9770985973
3836,2021-04-02,5.274316,59031.5340192285
3837,2021-04-03,5.020916,57282.3896247808
3838,2021-04-04,5.103559,58202.199391993
3839,2021-04-05,5.136626,58755.8525295149
3840,2021-04-06,4.987831,58084.0664231444
3841,2021-04-07,4.732766,56266.8346762127
3842,2021-04-08,4.908294,57963.3445994155
3843,2021-04-09,4.887516,58051.7625563998
3844,2021-04-10,5.043423,59651.5589877265
3845,2021-04-11,5.043671,59932.9306469901
3846,2021-04-12,5.00236,59905.9363744594
3847,2021-04-13,5.377444,63445.638314436
3848,2021-04-14,5.258605,62869.4955873758
3849,2021-04-15,5.255421,63231.162987142
3850,2021-04-16,5.024597,61571.1100905903
3851,2021-04-17,4.841222,60280.8761758036
3852,2021-04-18,4.342025,56389.5579812975
3853,2021-04-19,4.252077,55798.1370771479
3854,2021-04-20,4.306583,56474.3737586207
3855,2021-04-21,4.007644,54025.7995745178
3856,2021-04-22,3.74405,51882.0598106371
3857,2021-04-23,3.623757,50954.9100607832
3858,2021-04-24,3.531024,50279.9484464056
3859,2021-04-25,3.369282,48946.9407428404
3860,2021-04-26,3.911681,53943.3499783752
3861,2021-04-27,4.00784,55027.0309848042
3862,2021-04-28,3.961533,54787.3787071888
3863,2021-04-29,3.803473,53567.0811938048
3864,2021-04-30,4.238432,57741.44441654
3865,2021-05-01,4.230159,57863.5903927528
3866,2021-05-02,4.067965,56572.5968410286
3867,2021-05-03,4.119257,57243.0416054939
3868,2021-05-04,3.717408,53724.10892519
3869,2021-05-05,4.088851,57342.0256616014
3870,2021-05-06,3.974221,56527.3529789597
3871,2021-05-07,4.033176,57341.0684549386
3872,2021-05-08,4.16269,58736.1258950906
3873,2021-05-09,4.092867,58288.4256303916
3874,2021-05-10,3.820507,55902.9277399182
3875,2021-05-11,3.878159,56612.1026487434
3876,2021-05-12,3.265877,50972.355081239
3877,2021-05-13,3.087415,49368.6144739918
3878,2021-05-14,3.144494,49997.3959011105
3879,2021-05-15,2.827524,47047.9633331385
3880,2021-05-16,2.714433,46022.5037090006
3881,2021-05-17,2.450028,43492.3954833431
3882,2021-05-18,2.374436,42789.8093921683
3883,2021-05-19,1.849005,37642.5200017534
3884,2021-05-20,2.179696,40799.4021475745
3885,2021-05-21,1.804847,37174.3311014027
3886,2021-05-22,1.854966,37643.4197983635
3887,2021-05-23,1.557668,34774.207221917
3888,2021-05-24,1.949694,38630.4091186441
3889,2021-05-25,1.912647,38269.7710747516
3890,2021-05-26,2.004293,39194.8588980129
3891,2021-05-27,1.933028,38510.8570417884
3892,2021-05-28,1.634546,35596.7179510228
3893,2021-05-29,1.540594,34681.8183670368
3894,2021-05-30,1.63686,35652.1687703098
3895,2021-05-31,1.80497,37312.9748970193
3896,2021-06-01,1.734303,36661.3781184687
3897,2021-06-02,1.833115,37639.4556732905
3898,2021-06-03,1.983214,39160.1504132086
3899,2021-06-04,1.751099,36884.3735551724
3900,2021-06-05,1.600356,35409.5672366452
3901,2021-06-06,1.63128,35720.6043546464
3902,2021-06-07,1.430226,33724.9077517826
3903,2021-06-08,1.408588,33475.0489234366
3904,2021-06-09,1.798043,37372.9888953828
3905,2021-06-10,1.741764,36826.0022185856
3906,2021-06-11,1.775206,37185.3931268264
3907,2021-06-12,1.620659,35669.1712817066
3908,2021-06-13,1.946274,38925.4194289889
3909,2021-06-14,2.094105,40455.5959833431
3910,2021-06-15,2.069145,40254.6514679135
3911,2021-06-16,1.866643,38265.5437726476
3912,2021-06-17,1.841628,38018.6432346581
3913,2021-06-18,1.609925,37280.37
3914,2021-06-19,1.593008,35555.9763966686
3915,2021-06-20,1.59596,34820.11
3916,2021-06-21,1.211651,32584.96
3917,2021-06-22,1.280402,32908.33
3918,2021-06-23,1.401223,33610.4968129749
3919,2021-06-24,1.504191,34897.22
3920,2021-06-25,1.224849,32262.76
3921,2021-06-26,1.246313,31336.27
3922,2021-06-27,1.504385,32642.96
3923,2021-06-28,1.490237,34376.188538983
3924,2021-06-29,1.643446,36148.79
3925,2021-06-30,1.556115,34590.84
3926,2021-07-01,1.402081,33418.21
3927,2021-07-02,1.433339,33782.9459464641
3928,2021-07-03,1.51156,34720.1
3929,2021-07-04,1.58553,35355.6078883694
3930,2021-07-05,1.441778,33911.7538404442
3931,2021-07-06,1.46186,33946.37
3932,2021-07-07,1.441526,34690.12
3933,2021-07-08,1.332448,32819.6595312098
3934,2021-07-09,1.438722,33914.8810742256
3935,2021-07-10,1.40777,33335.86
3936,2021-07-11,1.470037,33846.4
3937,2021-07-12,1.357695,32834.9
3938,2021-07-13,1.309494,32641.9759610169
3939,2021-07-14,1.325022,32813.26
3940,2021-07-15,1.219492,31750.98
3941,2021-07-16,1.195828,31455.7175818819
3942,2021-07-17,1.196409,31547.9511990064
3943,2021-07-18,1.21194,31645.72
3944,2021-07-19,1.131725,30805.05
3945,2021-07-20,1.022605,29877.38
3946,2021-07-21,1.251256,31843.81
3947,2021-07-22,1.267629,32306.9614285798
3948,2021-07-23,1.380906,33439.5957028638
3949,2021-07-24,1.450222,34166.914654588
3950,2021-07-25,1.541344,35119.9374360023
3951,2021-07-26,1.75761,37444.7825102279
3952,2021-07-27,1.904979,38055.11
3953,2021-07-28,1.972638,40003.52
3954,2021-07-29,1.961818,39722.32
3955,2021-07-30,2.120501,40860.23
3956,2021-07-31,2.116792,41793.3137481005
3957,2021-08-01,1.938097,41310.19
3958,2021-08-02,1.871104,39304.1862835769
3959,2021-08-03,1.772037,38288.8253975453
3960,2021-08-04,1.911225,39706.49
3961,2021-08-05,2.019172,40908.48
3962,2021-08-06,2.190114,42690.36
3963,2021-08-07,2.346776,43945.42
3964,2021-08-08,2.292802,43855.21
3965,2021-08-09,2.502456,46265.6424564582
3966,2021-08-10,2.421188,45488.7912624196
3967,2021-08-11,2.432756,45676.3263611923
3968,2021-08-12,2.306694,44440.18
3969,2021-08-13,2.612618,47717.4853559322
3970,2021-08-14,2.54729,46665.44
3971,2021-08-15,2.536958,46749.52
3972,2021-08-16,2.428143,46064.94
3973,2021-08-17,2.303885,45017.36
3974,2021-08-18,2.320413,44592.92
3975,2021-08-19,2.472287,46567.94
3976,2021-08-20,2.705968,48652.94
3977,2021-08-21,2.682554,49070.2409701929
3978,2021-08-22,2.702703,48424.68
3979,2021-08-23,2.713918,49509.06
3980,2021-08-24,2.553396,48364.25
3981,2021-08-25,2.6395,48747.71
3982,2021-08-26,2.464202,47047.56
3983,2021-08-27,2.629488,48942.27
3984,2021-08-28,2.605185,48746.55
3985,2021-08-29,2.608202,48896.51
3986,2021-08-30,2.435019,48653.6
3987,2021-08-31,2.437592,46995.72
3988,2021-09-01,2.56431,48269.06
3989,2021-09-02,2.618662,49555.55
3990,2021-09-03,2.656066,49860.5341635301
3991,2021-09-04,2.654554,49919.577563647
3992,2021-09-05,2.813745,51652.0
3993,2021-09-06,2.885676,52640.5883740503
3994,2021-09-07,2.358834,46806.02
3995,2021-09-08,2.29468,46154.44
3996,2021-09-09,2.311388,46268.06
3997,2021-09-10,2.156858,45130.85
3998,2021-09-11,2.183379,45098.5916447691
3999,2021-09-12,2.276456,46180.6124563998
4000,2021-09-13,2.16677,44991.5221277031
4001,2021-09-14,2.342692,46842.21
4002,2021-09-15,2.43655,48167.1893676213
4003,2021-09-16,2.397748,47103.61
4004,2021-09-17,2.340825,47086.39
4005,2021-09-18,2.424122,48015.88
4006,2021-09-19,2.332049,47587.39
4007,2021-09-20,1.945405,43569.67
4008,2021-09-21,1.739719,40526.4893760958
4009,2021-09-22,2.006018,43475.75
4010,2021-09-23,2.115686,44716.19
4011,2021-09-24,1.932338,42991.34
4012,2021-09-25,1.924051,42714.1
4013,2021-09-26,1.944047,43131.2941773816
4014,2021-09-27,1.885752,42720.72
4015,2021-09-28,1.772937,41811.6
4016,2021-09-29,1.791416,41453.9470131502
4017,2021-09-30,1.99139,43781.546015488
4018,2021-10-01,2.359826,48078.1315543542
4019,2021-10-02,2.328359,47984.28
4020,2021-10-03,2.359402,48441.32
4021,2021-10-04,2.446865,49288.5013106371
4022,2021-10-05,2.634841,51558.0493319112
4023,2021-10-06,2.951488,54893.34
4024,2021-10-07,2.799301,53805.1569125658
4025,2021-10-08,2.80191,53933.5275908825
4026,2021-10-09,2.886825,54648.42
4027,2021-10-10,2.851402,55431.06
4028,2021-10-11,3.062599,57395.76
4029,2021-10-12,2.95697,56196.1812597896
4030,2021-10-13,3.044271,57348.8928769725
4031,2021-10-14,3.034941,57384.0369146698
4032,2021-10-15,3.363896,61446.0840073057
4033,2021-10-16,3.30787,60932.0632119228
4034,2021-10-17,3.341772,61462.2223722969
4035,2021-10-18,3.363226,61977.0575514319
4036,2021-10-19,3.54049,64290.8977574518
4037,2021-10-20,3.6669,66061.7965639977
4038,2021-10-21,3.341696,62373.8856206897
4039,2021-10-22,3.196225,60750.9673718293
4040,2021-10-23,3.228364,61250.082628872
4041,2021-10-24,3.183992,60865.4470523086
4042,2021-10-25,3.347595,63031.6729015196
4043,2021-10-26,3.118615,60393.9802738165
4044,2021-10-27,2.960545,58563.3359899766
4045,2021-10-28,3.114286,60564.5721122151
4046,2021-10-29,3.238545,62230.8055689655
4047,2021-10-30,3.18887,61809.68
4048,2021-10-31,3.147454,61432.9700628287
4049,2021-11-01,3.108008,61092.0950592051
4050,2021-11-02,3.246265,63024.7472296902
4051,2021-11-03,3.225664,62955.9817630041
4052,2021-11-04,3.090211,61393.8899780246
4053,2021-11-05,3.047364,61005.840833723
4054,2021-11-06,3.074323,61455.0536268849
4055,2021-11-07,3.193243,63043.8290590298
4056,2021-11-08,3.533896,67541.7555081824
4057,2021-11-09,3.481358,67095.5856706605
4058,2021-11-10,3.281173,64756.0779689071
4059,2021-11-11,3.284932,64962.9312939801
4060,2021-11-12,3.180737,64078.968037405
4061,2021-11-13,3.196647,64397.7912063121
4062,2021-11-14,3.237381,65032.2256548217
4063,2021-11-15,3.124201,63753.5031592636
4064,2021-11-16,2.844085,60322.4978530099
4065,2021-11-17,2.822298,60154.3083661601
4066,2021-11-18,2.557071,56794.1556271186
4067,2021-11-19,2.646882,58014.0729888954
4068,2021-11-20,2.775724,59749.4738229106
4069,2021-11-21,2.713839,59032.6241017534
4070,2021-11-22,2.504788,56383.5658760958
4071,2021-11-23,2.596862,57642.2657980713
4072,2021-11-24,2.552351,57141.8303784337
4073,2021-11-25,2.678005,59008.6554792519
4074,2021-11-26,2.275055,53800.6178389831
4075,2021-11-27,2.336424,54635.8824628872
4076,2021-11-28,2.532204,57248.5696963764
4077,2021-11-29,2.575895,57920.7107299825
4078,2021-11-30,2.507035,57097.0127942724
4079,2021-12-01,2.506258,57180.6098439509
4080,2021-12-02,2.45646,56582.8937691408
4081,2021-12-03,2.232433,53671.6160680888
4082,2021-12-04,1.891636,49159.7357983635
4083,2021-12-05,1.903071,49327.0935999416
4084,2021-12-06,1.994347,50535.4252232612
4085,2021-12-07,1.990642,50574.4728344828
4086,2021-12-08,1.982981,50500.6543513735
4087,2021-12-09,1.789017,47937.8228458212
4088,2021-12-10,1.750385,47437.2289725307
4089,2021-12-11,1.890235,49321.7693252484
4090,2021-12-12,1.949481,50136.5722568673
4091,2021-12-13,1.695899,46785.3278410286
4092,2021-12-14,1.806362,48292.6822501461
4093,2021-12-15,1.844274,48830.6223860316
4094,2021-12-16,1.75464,47663.4691077148
4095,2021-12-17,1.654719,46334.4837489772
4096,2021-12-18,1.695859,46904.8736753361
4097,2021-12-19,1.692011,46876.426924021
4098,2021-12-20,1.697016,46954.7634783168
4099,2021-12-21,1.853419,49082.0624666277
4100,2021-12-22,1.82183,48692.0987391584
4101,2021-12-23,1.968517,50712.9707682642
4102,2021-12-24,1.970325,50783.8344210988
4103,2021-12-25,1.953882,50590.4508976622
4104,2021-12-26,1.966315,50798.3065859147
4105,2021-12-27,1.963275,50796.3776735827
4106,2021-12-28,1.73044,47673.0440452367
4107,2021-12-29,1.640829,46470.3215751023
4108,2021-12-30,1.685783,47102.4630037989
4109,2021-12-31,1.628933,46355.1173302747
4110,2022-01-01,1.716472,47560.0093816482
4111,2022-01-02,1.69947,47352.5577565751
4112,2022-01-03,1.631889,46453.432351841
4113,2022-01-04,1.591576,45905.9611221508
4114,2022-01-05,1.416846,43530.9440388662
4115,2022-01-06,1.388869,43144.9652928112
4116,2022-01-07,1.270729,41512.7845808299
4117,2022-01-08,1.291829,41799.8128848627
4118,2022-01-09,1.297692,41886.4985569842
4119,2022-01-10,1.292433,41816.9510561075
4120,2022-01-11,1.362139,42768.1786116306
4121,2022-01-12,1.447715,43961.0265441262
4122,2022-01-13,1.349628,42626.8653924605
4123,2022-01-14,1.383856,43102.6476180596
4124,2022-01-15,1.390371,43206.6744812975
4125,2022-01-16,1.386461,43168.8596671537
4126,2022-01-17,1.316829,42211.270399474
4127,2022-01-18,1.33271,42431.2319670368
4128,2022-01-19,1.28726,41787.722012858
4129,2022-01-20,1.213012,40756.1261630625
4130,2022-01-21,0.91029,36492.2872241379
4131,2022-01-22,0.803214,34996.390965225
4132,2022-01-23,0.896642,36271.0502650497
4133,2022-01-24,0.926861,36659.7252206312
4134,2022-01-25,0.948338,36952.586773232
4135,2022-01-26,0.939875,36825.8245993571
4136,2022-01-27,0.954903,37021.9371332554
4137,2022-01-28,1.011014,37768.8474836353
4138,2022-01-29,1.03676,38088.2912279953
4139,2022-01-30,1.030155,37983.5063845704
4140,2022-01-31,1.064865,38462.6724029807
4141,2022-02-01,1.078636,38787.9640824079
4142,2022-02-02,0.945095,36942.3307493279
4143,2022-02-03,0.954022,37057.6521879018
4144,2022-02-04,1.243465,41079.9060881356
4145,2022-02-05,1.273242,41508.5816925774
4146,2022-02-06,1.333752,42358.2251732905
4147,2022-02-07,1.441508,43888.980119813
4148,2022-02-08,1.459195,44167.4447945646
4149,2022-02-09,1.474206,44405.0732042665
4150,2022-02-10,1.415112,43614.3426960842
4151,2022-02-11,1.32259,42357.3217416715
4152,2022-02-12,1.307788,42173.4593962595
4153,2022-02-13,1.308445,42195.5947451782
4154,2022-02-14,1.340072,42646.1618590883
4155,2022-02-15,1.471814,44511.9084880187
4156,2022-02-16,1.437987,44065.7092673875
4157,2022-02-17,1.190088,40610.024261543
4158,2022-02-18,1.14968,40044.2204856809
4159,2022-02-19,1.152936,40095.887329398
4160,2022-02-20,1.041941,38551.6224967855
4161,2022-02-21,0.938732,37098.0360081824
4162,2022-02-22,1.018136,38202.5940818235
4163,2022-02-23,0.953666,37308.2687344243
4164,2022-02-24,1.023563,38283.790402104
4165,2022-02-25,1.097999,39323.7702158387
4166,2022-02-26,1.078821,39056.5781523086
4167,2022-02-27,0.979169,37664.7792828755
4168,2022-02-28,1.367817,43179.2545140269
4169,2022-03-01,1.447549,44334.457582408
4170,2022-03-02,1.420685,43984.584926768
4171,2022-03-03,1.311885,42492.7744552893
4172,2022-03-04,1.07177,39106.4052159556
4173,2022-03-05,1.091174,39383.8848433665
4174,2022-03-06,1.020467,38399.3426268264
4175,2022-03-07,1.002936,38146.734273232
4176,2022-03-08,1.04521,38725.477261543
4177,2022-03-09,1.275116,41989.4028179427
4178,2022-03-10,1.093502,39482.2584672706
4179,2022-03-11,1.04794,38825.3644214494
4180,2022-03-12,1.056467,38951.1300157802
4181,2022-03-13,0.974696,37808.3174004091
4182,2022-03-14,1.10501,39649.0453243717
4183,2022-03-15,1.084205,39356.8139000584
4184,2022-03-16,1.206031,41101.768579135
4185,2022-03-17,1.197103,40966.4169324956
4186,2022-03-18,1.256659,41826.1160710111
4187,2022-03-19,1.281504,42193.1615362361
4188,2022-03-20,1.216951,41294.7235129164
4189,2022-03-21,1.199708,41064.429648159
4190,2022-03-22,1.291246,42383.169518761
4191,2022-03-23,1.314336,42734.2000355932
4192,2022-03-24,1.399886,43974.5935882525
4193,2022-03-25,1.416784,44347.034279661
4194,2022-03-26,1.427662,44519.9268641145
