d,price_usd,realized_cap
2022-04-19,41489.6638011689,467634410447.4128
2022-04-20,41395.64458346,467736562591.1548
2022-04-21,40457.4959418469,468537637986.1368
2022-04-22,39737.9735040912,468125166707.6487
2022-04-23,39582.4548720047,468121380871.037
2022-04-24,39511.6456928697,468111024566.4665
2022-04-25,40473.7483176505,468136265833.1507
2022-04-26,38072.800873758,467376827840.0604
2022-04-27,39218.5376174752,467451222170.1201
2022-04-28,39747.9894270018,467510535371.7521
2022-04-29,38609.5059070719,467100479327.5458
2022-04-30,37714.0949804208,466780281247.3719
2022-05-01,38459.226979135,466890434391.4152
2022-05-02,38566.0628877849,466248352961.7088
2022-05-03,37704.4053153127,465615683362.3505
2022-05-04,39641.852176505,466039712563.7599
2022-05-05,36502.0245601403,465191628859.0727
2022-05-06,36042.9995584453,464738416157.8368
2022-05-07,35508.7110227937,464546326670.4087
2022-05-08,34058.9066861484,464041867342.9326
2022-05-09,30457.9218194039,461069457362.5472
2022-05-10,30990.7351659848,460107708847.47
2022-05-11,28796.5568217417,457258773157.4319
2022-05-12,29030.7070417884,456174248582.5031
2022-05-13,29285.9346718293,455319837094.0512
2022-05-14,30051.935755114,456096888516.3184
2022-05-15,31182.6212460549,456240530581.0859
2022-05-16,29889.6124757452,455750809427.9778
2022-05-17,30438.1944476914,455451028992.1923
2022-05-18,28771.2204786675,454730316493.4655
2022-05-19,30257.8852483928,454351130216.4314
2022-05-20,29224.245998422,453686924988.4585
2022-05-21,29420.0782857978,453604209645.3112
2022-05-22,30331.87514173,453707600852.0774
2022-05-23,29088.2515419638,453058077280.765
2022-05-24,29643.6837556984,453024580462.827
2022-05-25,29577.259880187,452828002126.708
2022-05-26,29332.4860467563,452423441499.6334
2022-05-27,28612.0413103448,451648033359.0609
2022-05-28,29045.5206344243,451673432067.5556
2022-05-29,29294.99,451749917051.6414
2022-05-30,31735.9549719462,452086692245.5357
2022-05-31,31831.4095251315,452531028170.0922
2022-06-01,29825.9221992987,451716148940.8604
2022-06-02,30504.2679997078,450793550906.51
2022-06-03,29662.6709708942,450330495243.1457
2022-06-04,29792.4076779077,449924697036.4778
2022-06-05,29915.4093009936,449840963761.3241
2022-06-06,31333.6770197545,449731699765.1985
2022-06-07,31175.0324289889,449239644641.7253
2022-06-08,30228.464698422,448971725981.2604
2022-06-09,30064.4855289305,448383185856.0437
2022-06-10,29070.4000300994,447974418911.0279
2022-06-11,28360.7899231444,447503828830.8123
2022-06-12,26830.2839456458,446909064801.297
2022-06-13,22316.2570400351,442123465686.8181
2022-06-14,22072.8663085915,438981624864.9772
2022-06-15,22520.7910087668,437054531326.3727
2022-06-16,20310.1769848042,435117131404.1829
2022-06-17,20464.9290873174,433410463497.191
2022-06-18,19013.8672536528,431802792191.9088
2022-06-19,20492.2951683226,431790120640.2955
2022-06-20,20571.6292247224,431435165702.455
2022-06-21,20688.4651312098,430692366748.385
2022-06-22,20003.1683375219,429849052584.4951
2022-06-23,21097.1028331385,429768641947.5964
2022-06-24,21299.0769853887,429376353436.4711
2022-06-25,21468.3431566335,429505184011.162
2022-06-26,21066.6209430158,429407669507.738
2022-06-27,20751.0516960842,428848879845.6876
2022-06-28,20263.2196393922,428416033203.3033
2022-06-29,20080.9480864991,427979898365.4103
2022-06-30,19332.9121294565,426469839394.4905
2022-07-01,19341.8631240795,425802913676.5527
2022-07-02,19231.8317083577,425603349131.8959
2022-07-03,19276.5146639392,425338165103.2223
2022-07-04,20226.2984745763,425394526578.9632
2022-07-05,20193.3427938048,425213511387.4697
2022-07-06,20560.8438126826,424445324971.1278
2022-07-07,21651.4191423144,424461667458.5
2022-07-08,21813.7871239042,424297593973.9761
2022-07-09,21585.1321922852,423671466484.1114
2022-07-10,20831.2733915839,423539831769.9011
2022-07-11,19971.3294704851,422112614872.0313
2022-07-12,19339.1534734074,421748321390.228
2022-07-13,20155.5278386908,421735247491.1706
2022-07-14,20552.8990289304,421391867789.6742
2022-07-15,20831.722700526,419853061946.0595
2022-07-16,21196.5091428989,419895997548.6041
2022-07-17,21184.32,419820433026.1169
2022-07-19,23371.2026601403,419486028745.4018
2022-07-20,23280.9356680304,419646100350.7796
2022-07-21,23152.4093112215,418919483133.0276
2022-07-22,22706.0835554646,418138099562.5617
2022-07-23,22484.4592317358,417878715328.1351
2022-07-24,22653.3570260082,417817552525.5182
2022-07-25,21510.1255874342,417277465678.0206
2022-07-26,21181.6591967855,416960829800.4651
2022-07-27,22898.4150683226,417230211518.1492
2022-07-28,23838.5568838691,417481163617.1195
2022-07-29,23950.7403798948,417496216965.4882
2022-07-30,23623.4349611338,417492738111.8785
2022-07-31,23356.1722215079,417379511138.2356
2022-08-01,23331.4426969608,417434781592.1354
2022-08-02,23031.4268834015,417266087733.0647
2022-08-03,23324.0,417165213973.8332
2022-08-04,22628.3320821157,416832541106.2599
2022-08-05,23248.9715023378,416890229884.9691
2022-08-06,22996.2750452952,416890959120.8986
2022-08-07,23153.6584713618,416911796722.7712
2022-08-08,23803.6505154296,416999730535.6627
2022-08-09,23186.2917464641,416464897990.1167
2022-08-10,23923.0584830508,416785897998.3568
2022-08-11,23934.4390561075,416717214887.7457
2022-08-12,24396.3088462887,416879746760.1435
2022-08-13,24426.2225748101,416892143749.9327
2022-08-14,24314.2021315021,416864886148.5242
2022-08-15,24083.9539748685,416733737223.9239
2022-08-16,23868.8193530099,416722363331.8402
2022-08-17,23336.3489310345,416477675770.6931
2022-08-18,23221.1706028638,416421716572.6985
2022-08-19,20906.7663141438,415564344519.2012
2022-08-20,21146.6548021625,415489776252.447
2022-08-21,21553.9961717125,415498922366.1205
2022-08-22,21301.0840581531,415262534289.3539
2022-08-23,21534.5143521333,415153934323.9194
2022-08-24,21424.9728232028,415009207149.6632
2022-08-25,21587.8395844535,414864747770.4683
2022-08-26,20246.1655733489,414509776491.4616
2022-08-27,20043.9909485681,414276589727.0941
2022-08-28,19673.5412188778,414250505351.7203
2022-08-29,20270.960383986,414292847744.3566
2022-08-30,19825.4632066043,413775908806.0994
2022-08-31,20024.6716059614,413611846342.3347
2022-09-01,20105.4626072472,413390211231.2297
2022-09-02,19948.8567472823,413059771357.3572
2022-09-03,19803.8332697253,413010026285.5716
2022-09-04,19961.9118907072,413082134724.5468
2022-09-05,19797.7967884278,412972023707.1737
2022-09-06,18846.150537405,412383253156.1531
2022-09-07,19292.9070745178,412231230733.915
2022-09-08,19319.1248512566,412019429571.9411
2022-09-09,21363.1894485681,412320092296.8519
2022-09-10,21715.5972516072,412372810904.4662
2022-09-11,21732.8643576856,412322407417.2754
2022-09-12,22364.7235803624,412406291922.3767
2022-09-13,20165.0421607247,411080941317.1737
2022-09-14,20246.3660424313,410673215021.2489
2022-09-15,19696.8698661601,410119492230.4972
2022-09-16,19741.5776168907,410007512339.6224
2022-09-17,20120.7023459965,409979229376.195
2022-09-18,19427.1002626534,409838096534.515
2022-09-19,19557.9769582116,409580400469.82
2022-09-20,18872.9498667446,409259642170.9384
2022-09-21,18506.7607481005,408924791489.0021
2022-09-22,19414.5396449445,408945430886.8191
2022-09-23,19326.8648199883,408858612633.8727
2022-09-24,18924.7677872589,408794466857.667
2022-09-25,18793.1561531268,408697870414.9208
2022-09-26,19201.1317209234,408654809811.4031
2022-09-27,19106.7389135009,408368805660.6532
2022-09-28,19454.937210111,408126344757.7464
2022-09-29,19540.8664105786,407990487414.3538
2022-09-30,19435.1946917008,407720651373.6787
2022-10-01,19311.861629398,407678039188.364
2022-10-02,19015.2928050847,407598574336.6183
2022-10-03,19633.4325859147,407596908057.8519
2022-10-04,20339.9712811221,407604187495.7236
2022-10-05,20155.0996987142,407503117801.6719
2022-10-06,19950.5477957335,407382716783.9418
2022-10-07,19539.1439216832,407194114853.7788
2022-10-08,19416.1772291058,407038178038.554
2022-10-09,19428.3671323787,407017929733.7698
2022-10-10,19154.4042346581,406852152078.4232
2022-10-11,19039.2820683811,406714309985.6141
2022-10-12,19156.9115645821,406303729190.3995
2022-10-13,19387.8336806546,406232507892.2872
2022-10-14,19177.6941031561,406110082744.7233
2022-10-15,19069.8749272355,406074836806.7806
2022-10-16,19261.7497878434,406040626505.5405
2022-10-17,19557.0218106371,405700910551.0223
2022-10-18,19341.4075543542,405940704276.8307
2022-10-19,19132.1544254822,405730320545.7939
2022-10-20,19033.3760239626,405613238094.3834
2022-10-21,19174.8763487434,405540788089.2152
2022-10-22,19207.6285078901,405279898044.8026
2022-10-23,19565.4123243717,405297937425.441
2022-10-24,19341.460210111,405260365302.8906
2022-10-25,20094.9611215663,405389997656.0384
2022-10-26,20797.0308258328,405611663534.7085
2022-10-27,20280.1751280538,405571050479.0808
2022-10-28,20604.6138535944,405580565105.2102
2022-10-29,20803.8999205143,405599303732.3935
2022-10-30,20616.7033766803,405510875287.1629
2022-10-31,20490.8581808884,405441264362.8094
2022-11-01,20483.966530976,405343569439.1409
2022-11-02,20148.2845537697,405216117180.1375
2022-11-03,20198.1111860316,405180760568.4778
2022-11-04,21157.2449275278,405783900975.438
2022-11-05,21283.4715999416,405740390673.1405
2022-11-06,20946.8030359439,405664847693.8334
2022-11-07,20568.5651183518,404610978329.3101
2022-11-08,18520.971163647,403793792483.8967
2022-11-09,15758.2912819988,401354961791.1188
2022-11-10,17541.5602866745,401075897990.5037
2022-11-11,16916.8506312098,400426986443.9236
2022-11-12,16771.2426718293,399444797845.949
2022-11-13,16320.4983375219,399172856852.893
2022-11-14,16629.4784146698,398580479126.3456
2022-11-15,16855.59378609,397901359012.384
2022-11-16,16659.6063345996,396999901639.8713
2022-11-17,16675.1790204559,395353190328.5973
2022-11-18,16661.5229576271,391056164812.0308
2022-11-19,16696.0040581531,390880991594.8008
2022-11-20,16246.8446992987,390581868187.3635
2022-11-21,15778.0174047341,389859878713.2973
2022-11-22,16172.8893445354,389387897611.2665
2022-11-23,16574.0617299825,389594654647.0743
2022-11-24,16583.5243445354,389395206986.0163
2022-11-25,16522.3887767388,389097352797.7093
2022-11-26,16448.6413077148,388933326326.9228
2022-11-27,16436.0707688486,388642068092.46045
2022-11-28,16212.5814161309,388350809857.9981
2022-11-29,16443.0368199883,388179955926.0157
2022-11-30,17176.8986914085,388052378909.3269
2022-12-01,16961.2918042081,387883677894.8506
2022-12-02,17075.1091370544,387656374751.5929
2022-12-03,16899.5073831093,387561998299.0924
2022-12-04,17121.7149824664,387383719763.5736
2022-12-05,16961.3517866745,386044281361.9169
2022-12-06,17070.5158281707,385942391450.9042
2022-12-07,16848.2518243717,385875683687.4033
2022-12-08,17231.4563223261,385740339915.4875
2022-12-09,17136.1490008767,385405868564.5576
2022-12-10,17124.2146797195,385410589227.9552
2022-12-11,17094.3606592636,385299971913.1232
2022-12-12,17195.5249962011,385192847955.6437
2022-12-13,17774.9166320865,385099809856.4327
2022-12-14,17809.7240835769,384778022382.1255
2022-12-15,17344.0544569258,384659703786.3481
2022-12-16,16606.1101750438,384393209511.9612
2022-12-17,16774.3853702513,384298693505.0066
2022-12-18,16776.1159254822,384256680546.439
2022-12-19,16424.1313857393,383675477963.1945
2022-12-20,16901.8169362946,383627293474.1758
2022-12-21,16800.5329707773,383353024472.1454
2022-12-22,16814.2225791935,383228310007.3034
2022-12-23,16780.5169798363,383069897430.6473
2022-12-24,16837.612170076,383014620584.5769
2022-12-25,16824.8389736996,382829594002.1973
2022-12-26,16879.9382273524,382793807175.1286
2022-12-27,16698.9112708942,382605035271.6564
2022-12-28,16536.2942001753,382058042399.3918
2022-12-29,16630.5931551724,381718338943.8831
2022-12-30,16593.6888287551,381601496818.6318
2022-12-31,16524.2178024547,380805367735.2709
2023-01-01,16606.7520432496,380775156392.9885
2023-01-02,16688.7192729398,380744945050.7061
2023-01-03,16670.0773836937,380595234845.3368
2023-01-04,16848.3660391584,380404965552.2293
2023-01-05,16824.8001826417,380283474933.0163
2023-01-06,16957.8622738165,380109280279.5458
2023-01-07,16917.49,380060190752.9187
2023-01-08,17059.2399444769,380011101226.2916
2023-01-09,17182.3198521333,379987235006.4806
2023-01-10,17433.9146320865,379826024003.4154
2023-01-11,17833.7107656341,379565563611.0551
2023-01-12,18869.7044842198,379797291359.1079
2023-01-13,19868.7247454705,380133857271.4862
2023-01-14,21010.9227200468,380400994064.5559
2023-01-15,20876.0085561075,380473762766.2962
2023-01-16,21180.4119485681,380658902409.6157
2023-01-17,21178.2993962595,380857683705.6016
2023-01-18,20709.6686040327,380813459078.7013
2023-01-19,21071.8334152542,380747529335.8974
2023-01-20,22660.7169421391,381180146551.8296
2023-01-21,22803.172761543,381337303651.51843
2023-01-22,22716.2771966686,381494460751.2073
2023-01-23,22929.0248936295,381582194760.2892
2023-01-24,22611.1268787259,381669928769.3711
2023-01-25,23109.0845189947,381884788713.2856
2023-01-26,23008.6894766219,381690703901.779
2023-01-27,23070.4964582116,381482427969.0493
2023-01-28,23008.8094649328,381550487463.1452
2023-01-29,23774.9963679135,381717720323.0089
2023-01-30,22799.427261543,381726579779.1266
2023-01-31,23130.0519132087,381892725957.4916
2023-02-01,23727.2026075395,382392414261.3656
2023-02-02,23505.6048430742,382498782106.2311
2023-02-03,23445.8131773816,382633890231.0913
2023-02-04,23355.5243863238,382790111443.5788
2023-02-05,22957.2251905319,382797935684.5817
2023-02-06,22745.1650371128,382832043088.8036
2023-02-07,23266.2692036821,382939496304.2243
2023-02-08,22937.5799453536,382994280412.6073
2023-02-09,21818.1989456458,382868504465.4845
2023-02-10,21620.5667837522,382759940793.8091
2023-02-11,21864.8626414378,382773313259.2183
2023-02-12,21772.1373252484,382754118021.0554
2023-02-13,21798.7157168323,382732780159.9561
2023-02-14,22222.415043834,382785458630.1851
2023-02-15,24304.6129827586,383185665666.451
2023-02-16,23742.4488354763,383313173998.0627
2023-02-17,24607.3356054939,383573979505.5401
2023-02-18,24636.5266127995,383649800779.5338
2023-02-19,24366.9907606663,383718454340.9363
2023-02-20,24797.8430359439,383846295887.3886
2023-02-21,24400.3893898305,383908422848.6306
2023-02-22,24163.7389812975,383847036225.0893
2023-02-23,23910.0342104033,383924108738.559
2023-02-24,23175.8242036821,383812864197.591
2023-02-25,23159.8154403857,383830107966.4209
2023-02-26,23542.0964281122,383847351735.2508
2023-02-27,23504.1894178843,383676090085.76196
2023-02-28,23145.9491277031,383504828436.2731
2023-03-01,23610.6590902981,383393043890.6933
2023-03-02,23470.0254815897,383372442282.0661
2023-03-03,22350.0962340736,383227724465.8729
2023-03-04,22334.2852638808,383242771600.7786
2023-03-05,22419.8171390999,383031355532.2999
2023-03-06,22414.7033056692,382959510427.413
2023-03-07,22174.6484725307,381643122395.3166
2023-03-08,21701.3846227352,381530339168.1431
2023-03-09,20349.8141732905,381160544910.1608
2023-03-10,19951.37,381495245405.34906
2023-03-17,27450.6282933957,383838148871.6669
2023-03-18,26985.7359915254,383966350947.5423
2023-03-19,28185.2043319696,384282829513.5596
2023-03-20,27834.3361090006,384629967391.9191
2023-03-21,28172.7950558153,385046069813.5388
2023-03-22,27341.5571297487,385198366396.0891
2023-03-23,28387.8897495617,385846201552.6692
2023-03-24,27464.1249453536,385974772037.9026
2023-03-25,27518.62,386244574814.8684
2023-03-27,27154.9963702513,386784180368.8001
2023-03-28,27283.9634029807,386936222286.4295
2023-03-29,28389.2917784921,387286680047.6814
2023-03-30,28021.5583009936,381382221374.4727
2023-03-31,28514.6813062537,381826950383.5726
2023-04-01,28494.5638863238,382000571999.0755
2023-04-02,28161.9980362361,382065316095.2772
2023-04-03,27850.9799436002,382180867745.8526
2023-04-04,28113.9585187025,382325094058.3478
2023-04-05,28190.3116063705,382441809510.41565
2023-04-06,28049.0744763296,382558524962.4835
2023-04-07,27936.8042609585,382675240414.5514
2023-04-08,27964.0512498539,382735972861.4657
2023-04-09,28357.8072703098,383127914084.16925
2023-04-10,29687.5651846873,383519855306.87286
2023-04-11,30247.0959193454,383911796529.5764
2023-04-12,29913.0035463472,384200258527.01575
2023-04-13,30370.82207218,384488720524.4551
2023-04-14,30458.9700414962,384777182521.8944
2023-04-15,30342.0591084161,384919045915.81537
2023-04-16,30312.9308533022,385060909309.73627
2023-04-17,29469.5050727645,385202772703.6572
2023-04-18,30366.8723813559,385344636097.5781
2023-04-19,28796.7440952659,385486499491.4991
2023-04-20,28251.2763790181,385487392611.5266
2023-04-21,27292.0211052016,385488285731.5541
2023-04-22,27827.5475920514,385564690285.1903
2023-04-23,27604.6855742256,385653104018.9429
2023-04-24,27520.1996729982,385721033691.83344
2023-04-25,28302.6942180012,385788963364.724
2023-04-26,28384.2340333139,385959735070.6809
2023-04-27,29465.5514272355,386173177733.1572
2023-04-28,29350.811886616,386470094019.4988
2023-04-29,29221.5145075979,386540433628.6417
2023-04-30,29362.0867974868,386604240360.275
2023-05-01,28114.9531873174,386537922025.0554
2023-05-02,28690.5809959088,386692019551.7939
2023-05-03,29045.0427735243,387382112617.7604
2023-05-04,28855.8574465225,387495557977.62335
2023-05-05,29552.9695236704,387609003337.4863
2023-05-06,28899.4629602572,388300737461.019
2023-05-07,28761.738434249,388992471584.5516
2023-05-08,27727.2854091175,389684205708.0842
2023-05-09,27642.4281092928,389635006611.5918
2023-05-10,27646.004902104,389608557496.1042
2023-05-11,26986.271065751,389547682939.9909
2023-05-12,26773.3443591467,389583097015.1234
2023-05-13,26841.3982913501,389595081441.2095
2023-05-14,26918.261597896,389661436514.1691
2023-05-15,27231.6216052016,390097517741.7778
2023-05-16,27025.7181864407,390244586364.2462
2023-05-17,27401.0440610754,390255458624.07983
2023-05-18,26843.2350938048,390266330883.9134
2023-05-19,26889.503631502,390229820665.7953
2023-05-20,27100.8582878434,390278877591.5521
2023-05-21,26777.0977831677,390300192342.4812
2023-05-22,26858.7370637054,390858203942.5084
2023-05-23,27226.8558763881,390962382412.496
2023-05-24,26341.4306446522,390894320588.7183
2023-05-25,26484.8359234366,391198492798.5007
2023-05-26,26720.3838071303,391224486162.295
2023-05-27,26854.5403702513,391254298488.611
2023-05-28,28097.5211259497,391438707939.5846
2023-05-29,27765.0728693746,391543173594.3618
2023-05-30,27712.4915844535,391715286485.8912
2023-05-31,27217.6832580362,391747325110.4015
2023-06-01,26825.3713451198,391807400237.4933
2023-06-02,27255.2279941555,391924479603.9864
2023-06-03,27079.4084643483,391939881448.7622
2023-06-04,27158.25456955,391955283293.5381
2023-06-05,25785.8514842198,391787230938.1524
2023-06-06,27213.7705187025,392058050214.6708
2023-06-07,26339.5790292227,392003597048.0293
2023-06-08,26521.693600526,392043455145.5519
2023-06-09,26470.6775780245,392070431634.7545
2023-06-10,25863.2138506721,391987984221.5215
2023-06-11,25906.8281516657,391965940265.3891
2023-06-12,25906.7519354179,391920086802.7977
2023-06-13,25880.8599734074,391891209606.5038
2023-06-14,25097.5853796026,391828489963.3488
2023-06-15,25559.1433293396,391790955287.4136
2023-06-16,26331.8200943892,391906081027.8433
2023-06-17,26514.1713495032,391913146635.6692
2023-06-18,26353.962682934,392048829720.9878
2023-06-19,26778.0634415547,391911725308.7287
2023-06-20,28305.4204573349,392090011879.5002
2023-06-21,30099.5153509643,392551783309.7761
2023-06-22,29952.5112866745,393013554740.052
2023-06-23,30638.3537644652,393454405560.0649
2023-06-24,30549.0162872589,393678634389.4507
2023-06-25,30467.4403705435,393833973362.0959
2023-06-26,30255.8861241964,394069389508.3093
2023-06-27,30656.2,394477761440.38403
2023-06-28,30104.0432717709,394886133372.4587
2023-06-29,30460.792978083,394944813583.6747
2023-06-30,30484.503257744,395280545516.3863
2023-07-01,30581.6889655172,395852569671.7294
2023-07-02,30594.2164736996,395977469436.2701
2023-07-03,31135.3575993571,396230960819.6622
2023-07-04,30799.9474558738,396337098869.7623
2023-07-05,30497.8221282876,396438494285.3321
2023-07-06,29979.7298094681,395961583118.0277
2023-07-07,30329.8829786674,396105777205.605
2023-07-08,30263.6196341321,396174241718.26
2023-07-09,30163.2210563998,396250759441.1541
2023-07-10,30394.6555806546,396398240653.7409
2023-07-11,30616.247094097,396639681776.6111
2023-07-12,30385.6087852133,396787351864.6865
2023-07-13,31434.7354704851,396963354625.663
2023-07-14,30310.6720204559,396988523023.2743
2023-07-15,30290.8905958504,397029166968.6875
2023-07-16,30249.7729658095,397085868282.4016
2023-07-17,30143.7462744009,397013147476.1597
2023-07-18,29835.7474076563,397161311519.7786
2023-07-19,29913.0294646406,397294297531.7832
2023-07-20,29805.6065707189,397427283543.7878
2023-07-21,29919.6934921099,397352190098.6163
2023-07-22,29726.0096271186,397373944204.5901
2023-07-23,29882.43,397395698310.56384
2023-07-26,29361.5917580362,397460960628.4852
2023-07-27,29201.6865175336,397097044604.3316
2023-07-28,29316.3130751023,395757954135.903
2023-07-29,29360.376179135,395807110652.4386
2023-07-30,29262.8367337814,395802638105.67114
2023-07-31,29219.8201887785,395798165558.9037
2023-08-01,29499.5875385739,395871167393.1583
2023-08-02,29143.1519620105,395743478909.7468
2023-08-03,29192.3448617767,395789755931.7505
2023-08-04,29057.2532437171,395826510835.7446
2023-08-05,29053.0956975453,395857282254.2449
2023-08-06,29048.0433275862,395910358068.0454
2023-08-07,29164.3585873758,395942150039.0408
2023-08-08,29779.511383986,396027728243.3907
2023-08-09,29582.9442375804,396121208702.8082
2023-08-10,29430.1599117475,396144433874.9296
2023-08-11,29399.784739626,396237825713.4475
2023-08-12,29415.733902104,396325215656.4776
2023-08-13,29286.1176110462,396386103729.7691
2023-08-14,29408.9717127411,396462573897.32
2023-08-15,29167.59721654,396501746337.4757
2023-08-16,28754.2924079486,396485677626.9169
2023-08-17,26660.5627264757,396170641826.5548
2023-08-18,26037.3658474576,395888192456.3659
2023-08-19,26093.981808007,395863589246.4164
2023-08-20,26176.4721642315,395773371544.315
2023-08-21,26128.9050160725,395683153842.2136
2023-08-22,25978.2096914085,395592936140.11224
2023-08-23,26452.1935882525,395502718438.01086
2023-08-24,26126.7943331385,395412500735.9095
2023-08-25,26040.881255114,395276687472.844
2023-08-26,26006.1740800701,395266639208.3046
2023-08-27,26086.3612594974,395324536095.7886
2023-08-28,26103.2765730567,395267806649.1692
2023-08-29,27672.2221306254,395251785989.5445
2023-08-30,27298.997779661,395250368757.5967
2023-08-31,25954.8665935126,395069123331.104
2023-09-01,25802.7885298071,394981461716.4141
2023-09-02,25868.2960976037,394983062788.3578
2023-09-03,25962.5475689655,394971459202.4799
2023-09-04,25799.5256870251,394942126266.9072
2023-09-05,25782.3622200468,394849700476.6066
2023-09-06,25754.7902676797,394795672374.0906
2023-09-07,26210.6045637054,394814606601.9501
2023-09-08,25904.6982127411,394778929519.248
2023-09-09,25894.6205976037,394755396821.5793
2023-09-10,25856.26,394758337392.4784
2023-09-11,25135.0393781414,394599598493.0383
2023-09-12,25859.7018068381,394595183274.5748
2023-09-13,26226.8667524839,394628739703.9923
2023-09-14,26556.056943308,394787374879.4711
2023-09-15,26672.6160818235,394880138074.9367
2023-09-16,26555.6361031561,394906595434.4134
2023-09-17,26502.4321189363,394938521609.2998
2023-09-18,26474.89,395078221886.6503
2023-09-19,27215.0504848042,395404881013.5296
2023-09-20,27133.4037235535,395404169922.8584
2023-09-21,26571.5952919345,395358680122.7587
2023-09-22,26581.1476116306,395371325651.3427
2023-09-23,26575.776386616,395395247951.9132
2023-09-24,26286.6410488019,395394663818.2054
2023-09-25,26288.8095005845,395406200625.7989
2023-09-26,26194.5378880772,395391377725.5629
2023-09-27,26336.0825973115,395384661870.2875
2023-09-28,27033.4254415546,395484040046.5131
2023-09-29,26911.2514739918,395547385699.0414
2023-09-30,26977.6933126826,395620181645.4996
2023-10-01,27950.1453594389,395736881487.1766
2023-10-02,27565.8892954413,395745350795.5413
2023-10-03,27439.1422393337,395834098001.5368
2023-10-04,27797.251176505,396014356854.9679
2023-10-05,27426.3450926359,395969574928.0778
2023-10-06,27941.9633760959,396153932981.5812
2023-10-07,27972.7515704266,396292140459.2949
2023-10-08,27936.3261157218,396337906364.3319
2023-10-09,27591.3467618352,396477865679.6872
2023-10-10,27419.7971803039,396491809707.3004
2023-10-11,26828.1725710111,396465837694.7019
2023-10-12,26741.3405990649,396439294312.7527
2023-10-13,26842.4467703098,396429079056.5845
2023-10-14,26861.9892375804,396634452964.4886
2023-10-15,27130.3067092344,396689976282.6548
2023-10-16,28506.7936741671,396955572321.9967
2023-10-17,28433.2051522501,397060548830.8652
2023-10-18,28328.0750195792,397151749542.7673
2023-10-19,28690.358041204,397109839449.4073
2023-10-20,29704.9853673291,397449648322.9893
2023-10-21,29922.5464044418,397570117185.7872
2023-10-22,29984.1593196961,397676633292.8856
2023-10-23,32954.1690482174,398719878695.1244
2023-10-24,33880.9566537113,399815805755.8403
2023-10-25,34488.6589210988,400421458991.3588
2023-10-26,34181.4922521917,401153634043.9411
2023-10-27,33896.938528346,401421533156.6365
2023-10-28,34091.5890327294,401653330065.2088
2023-10-29,34574.3377206312,401879133736.2802
2023-10-30,34495.1050207481,402244165624.5807
2023-10-31,34636.4264736996,402641311069.877
2023-11-01,35431.9794532437,403421539080.3248
2023-11-02,34882.9173366452,403755086408.1761
2023-11-03,34708.2218804792,404135819207.3125
2023-11-04,35091.0763062537,404343235669.976
2023-11-05,35105.0420265926,404497674915.4844
2023-11-06,35017.7151484512,404761488212.601
2023-11-07,35418.4768901227,405184407640.8084
2023-11-08,35797.8946090006,405558367962.4169
2023-11-09,36675.3264333723,406622901816.5414
2023-11-10,37367.4943722969,407233793467.8674
2023-11-11,36979.9312405026,407410246522.7807
2023-11-12,37053.3410514319,407569643247.5689
2023-11-13,36543.2680870836,407776623534.8382
2023-11-14,35590.6835645821,407835277236.9297
2023-11-15,37840.5534894798,408543227689.7136
2023-11-16,36160.4044509059,408691020217.3131
2023-11-17,36569.7120534775,408945436657.0107
2023-11-18,36577.4249617183,409076838954.8354
2023-11-19,37442.7285119813,409304066671.8948
2023-11-20,37516.0503708358,409763747240.4492
2023-11-21,36035.0330862069,410107725058.6296
2023-11-22,37403.0347168323,410650532620.9028
2023-11-23,37311.7192156634,410840287521.0615
2023-11-24,37718.7841630625,411154963115.3702
2023-11-25,37800.1260932203,411311870651.9951
2023-11-26,37482.7055260082,411470006934.0848
2023-11-27,37229.2452197545,411603974779.6926
2023-11-28,37828.4655911748,411960932858.6754
2023-11-29,37846.8531227352,412466630686.4942
2023-11-30,37712.7114789597,412551750141.7416
2023-12-01,38703.5536820573,413205447185.3333
2023-12-02,39462.2799272355,413511926222.6486
2023-12-03,39978.2226104617,413839066740.6421
2023-12-04,41910.2994815897,415271160726.3088
2023-12-05,44067.0054763296,416400367380.8949
2023-12-06,43745.8343907072,417661602507.1163
2023-12-07,43282.6182261835,418319840433.6804
2023-12-08,44205.0522089421,419103790919.3639
2023-12-09,43740.0063927528,419379765843.5656
2023-12-10,43732.7120900059,419632371512.8127
2023-12-11,41209.8947904734,419888123544.1943
2023-12-12,41467.2735698422,420781059408.3844
2023-12-13,42939.0607583285,421294885833.6398
2023-12-14,43033.1371560491,421694535580.7205
2023-12-15,41978.0970195792,422264807617.8775
2023-12-16,42203.2140450029,422594301016.6049
2023-12-17,41428.6657855056,422676766733.0467
2023-12-18,42635.7331911163,423413790101.0787
2023-12-19,42271.863025716,423849867452.6957
2023-12-20,43605.1555549386,424604869971.4198
2023-12-21,43870.2382340736,425049790605.673
2023-12-22,44009.5016551724,425622402785.5645
2023-12-23,43768.8067518995,425904504850.6704
2023-12-24,43097.8093258329,426402863246.9112
2023-12-25,43623.7504029807,426629696234.7007
2023-12-26,42491.1229079486,427200279296.0141
2023-12-27,43436.9594269433,428612374880.0854
2023-12-28,42670.6797180012,428924198169.222
2023-12-29,41998.6033442431,429441447917.8273
2023-12-30,42204.4917744009,429718630758.8146
2023-12-31,42217.1587913501,429953685551.6957
2024-01-01,44049.4735534775,430319012111.1063
