d,price_usd,terminal_price
2017-02-11,1011.3753222092,2333.1
2017-02-12,1006.2964648743,2334.64
2017-02-13,999.9531849795,2337.7
2017-02-14,1012.2134635301,2339.74
2017-02-15,1013.9038405026,2340.28
2017-02-16,1036.8068647575,2341.49
2017-02-17,1058.669920339,2346.44
2017-02-18,1060.6688048802,2348.23
2017-02-19,1058.7864003507,2350.43
2017-02-20,1088.6884292227,2351.93
2017-02-21,1128.8552931619,2356.38
2017-02-22,1129.7017906487,2363.58
2017-02-23,1188.8617855056,2367.76
2017-02-24,1185.4888915839,2385.56
2017-02-25,1151.604736879,2387.42
2017-02-26,1181.7108658679,2388.29
2017-02-27,1194.1524501461,2391.29
2017-02-28,1188.3999407364,2393.61
2017-03-01,1228.4596506137,2397.35
2017-03-02,1262.9314673875,2402.75
2017-03-03,1289.3631911163,2418.61
2017-03-04,1268.9406644068,2421.47
2017-03-05,1276.273682934,2424.12
2017-03-06,1282.2546566336,2429.6
2017-03-07,1234.476462069,2435.39
2017-03-08,1152.1393892461,2441.68
2017-03-09,1193.4555265926,2446.66
2017-03-10,1098.5301490357,2454.63
2017-03-11,1176.822921391,2457.81
2017-03-12,1231.7483566336,2459.91
2017-03-13,1239.3962963179,2473.02
2017-03-14,1246.5365648743,2476.07
2017-03-15,1258.6513814728,2482.03
2017-03-16,1178.0207503799,2491.42
2017-03-17,1072.0825381648,2503.2
2017-03-18,962.569056166,2517.52
2017-03-19,1020.2202535359,2524.78
2017-03-20,1037.7563458796,2529.01
2017-03-21,1111.8182635885,2535.54
2017-03-22,1037.3025701344,2543.63
2017-03-23,1028.1728562829,2546.86
2017-03-24,935.0634962011,2588.91
2017-03-25,968.5433292811,2601.24
2017-03-26,962.958054588,2610.11
2017-03-27,1042.9191977791,2614.82
2017-03-28,1045.1629316189,2619.86
2017-03-29,1039.6886157803,2623.29
2017-03-30,1037.9876614261,2627.39
2017-03-31,1081.7435310929,2633.23
2017-04-01,1089.5247718293,2637.61
2017-04-02,1105.5629557569,2641.84
2017-04-03,1144.6647710111,2645.66
2017-04-04,1141.9219187025,2647.52
2017-04-05,1135.8116437756,2651.16
2017-04-06,1194.5964593805,2654.25
2017-04-07,1191.7314510812,2664.44
2017-04-08,1184.417720339,2666.92
2017-04-09,1213.6341398013,2668.46
2017-04-10,1211.6498762127,2671.87
2017-04-11,1229.7849329047,2674.28
2017-04-12,1216.1143678551,2682.01
2017-04-13,1172.5583396844,2683.38
2017-04-14,1174.3332335476,2691.08
2017-04-15,1175.5621890123,2692.32
2017-04-16,1173.6913798948,2693.05
2017-04-17,1191.9012014611,2697.79
2017-04-18,1202.1314580362,2702.01
2017-04-19,1209.5609088837,2705.03
2017-04-20,1235.8030745178,2707.43
2017-04-21,1247.3360702513,2709.02
2017-04-22,1243.5503925774,2709.8
2017-04-23,1250.0014832262,2711.48
2017-04-24,1257.239442256,2716.58
2017-04-25,1279.8647174167,2720.57
2017-04-26,1296.4854574518,2724.16
2017-04-27,1345.8899556692,2726.67
2017-04-28,1347.9851555231,2741.51
2017-04-29,1357.7152534191,2745.38
2017-04-30,1381.9563722969,2752.6
2017-05-01,1436.9414880187,2773.16
2017-05-02,1463.8190684687,2784.98
2017-05-03,1519.4089444769,2791.19
2017-05-04,1539.8300515488,2802.73
2017-05-05,1529.8504430158,2823.89
2017-05-06,1573.2855096143,2827.82
2017-05-07,1526.2677717125,2832.02
2017-05-08,1685.0864963179,2843.52
2017-05-09,1719.2280135593,2861.36
2017-05-10,1782.499,2868.88
2017-05-11,1835.4875482174,2897.96
2017-05-12,1704.6616410871,2906.98
2017-05-13,1779.840256692,2912.35
2017-05-14,1794.5935505552,2915.2
2017-05-15,1736.8828461134,2924.37
2017-05-16,1757.0269485681,2929.68
2017-05-17,1808.746064699,2944.22
2017-05-18,1894.2472645529,2950.06
2017-05-19,1967.5455476914,2964.55
2017-05-20,2048.1176779953,2973.86
2017-05-21,2045.2224931619,2983.13
2017-05-22,2078.9435000292,3012.03
2017-05-23,2257.2883638223,3036.54
2017-05-24,2415.0072266511,3075.58
2017-05-25,2319.6013786675,3142.09
2017-05-26,2279.4185836353,3161.19
2017-05-27,2044.3004998247,3173.37
2017-05-28,2225.7008666277,3183.69
2017-05-29,2284.7157974869,3192.99
2017-05-30,2167.2644779077,3209.06
2017-05-31,2299.4326102572,3239.3
2017-06-01,2399.8876319404,3257.1
2017-06-02,2479.4238943308,3265.74
2017-06-03,2549.5519515196,3274.2
2017-06-04,2524.9938335476,3286.39
2017-06-05,2685.3189167154,3300.46
2017-06-06,2871.3416773524,3317.98
2017-06-07,2706.7600088545,3329.25
2017-06-08,2802.5635468147,3342.88
2017-06-09,2804.8722669199,3363.52
2017-06-10,2916.3278597896,3412.66
2017-06-11,2974.2145592051,3426.46
2017-06-12,2665.4332699591,3514.8
2017-06-13,2707.137824021,3608.78
2017-06-14,2443.8244513735,3630.48
2017-06-15,2409.886764173,3645.89
2017-06-16,2476.3590953828,3674.6
2017-06-17,2652.7553633548,3680.84
2017-06-18,2508.2142074226,3705.26
2017-06-19,2589.642213384,3721.15
2017-06-20,2733.2265562829,3738.84
2017-06-21,2639.2613142022,3750.21
2017-06-22,2686.6475143191,3766.14
2017-06-23,2685.8704710111,3774.79
2017-06-24,2562.1891487434,3784.73
2017-06-25,2497.7289413793,3790.65
2017-06-26,2426.3650511981,3799.31
2017-06-27,2530.3455360023,3807.65
2017-06-28,2562.7922642022,3821.54
2017-06-29,2540.4430316189,3831.47
2017-06-30,2452.7120642899,3849.49
2017-07-01,2412.3662131502,3856.44
2017-07-02,2518.8721873758,3866.67
2017-07-03,2551.9274317358,3884.25
2017-07-04,2599.7447499123,3895.35
2017-07-05,2608.1048911748,3917.39
2017-07-06,2603.1954736996,3926.64
2017-07-07,2495.7809222092,3940.39
2017-07-08,2553.4941581239,3947.54
2017-07-09,2506.1732135593,3956.58
2017-07-10,2319.36689737,3962.86
2017-07-11,2319.1674406195,3973.21
2017-07-12,2374.8862664524,3979.96
2017-07-13,2343.7383482466,3989.51
2017-07-14,2214.8252372881,4001.6
2017-07-15,1989.6331902396,4007.9
2017-07-16,1910.7495416131,4012.79
2017-07-17,2215.7462961426,4038.15
2017-07-18,2303.7611458796,4046.19
2017-07-19,2257.0652358855,4054.78
2017-07-20,2823.8979263589,4068.17
2017-07-21,2666.1397182934,4079.33
2017-07-22,2829.7540549679,4088.34
2017-07-23,2753.2438649328,4093.84
2017-07-24,2755.1595242256,4109.21
2017-07-25,2558.692998948,4212.82
2017-07-26,2522.3246462887,4223.54
2017-07-27,2665.1475464933,4249.46
2017-07-28,2793.8334848627,4322.56
2017-07-29,2706.4507654588,4460.39
2017-07-30,2749.3845277031,4529.16
2017-07-31,2862.6112908825,4775.53
2017-08-01,2727.3891819988,4815.42
2017-08-02,2690.1456719755,4859.06
2017-08-03,2789.7463124489,4919.97
2017-08-04,2860.2728432496,5042.9
2017-08-05,3237.4233632963,5120.97
2017-08-06,3230.1167089421,5211.26
2017-08-07,3392.5624186441,5255.28
2017-08-08,3425.6766165985,5312.61
2017-08-09,3347.2154316189,5353.38
2017-08-10,3437.0321554646,5375.29
2017-08-11,3660.5205372881,5397.24
2017-08-12,3871.0824061952,5434.42
2017-08-13,4063.8010527177,5472.06
2017-08-14,4304.6039312098,5502.94
2017-08-15,4160.0305458796,5530.34
2017-08-16,4364.6785746347,5551.83
2017-08-17,4308.5168614261,5588.36
2017-08-18,4108.5071621859,5635.51
2017-08-19,4160.3324568673,5686.33
2017-08-20,4085.8103943308,5748.81
2017-08-21,3992.6260352426,5774.32
2017-08-22,4074.3304612507,5818.29
2017-08-23,4146.9153452367,5871.68
2017-08-24,4325.8164279953,5895.22
2017-08-25,4353.1317725599,5920.36
2017-08-26,4341.9787167738,5943.31
2017-08-27,4344.9034447691,5967.06
2017-08-28,4379.7639206897,5987.95
2017-08-29,4600.456830976,6039.89
2017-08-30,4586.6327367037,6079.73
2017-08-31,4740.3562177089,6119.89
2017-09-01,4918.166244886,6155.29
2017-09-02,4595.0200178258,6180.49
2017-09-03,4625.296314436,6207.26
2017-09-04,4374.7534964933,6240.44
2017-09-05,4454.0525376973,6260.21
2017-09-06,4607.5165298071,6284.89
2017-09-07,4635.1118758036,6312.08
2017-09-08,4345.4576563413,6322.88
2017-09-09,4335.593449737,6333.65
2017-09-10,4261.8435210403,6349.95
2017-09-11,4212.5475733489,6368.33
2017-09-12,4164.319434249,6380.34
2017-09-13,3887.1185867914,6398.62
2017-09-14,3247.4687390415,6418.83
2017-09-15,3699.2229438925,6455.15
2017-09-16,3711.2343506721,6471.22
2017-09-17,3711.8562039743,6480.66
2017-09-18,4080.4284430158,6490.14
2017-09-19,3925.7361902396,6504.48
2017-09-20,3895.777078609,6517.09
2017-09-21,3617.2434658095,6533.06
2017-09-22,3619.2137182934,6560.21
2017-09-23,3775.600594097,6566.48
2017-09-24,3676.8969441847,6569.56
2017-09-25,3918.7380713033,6714.44
2017-09-26,3890.090936879,6747.49
2017-09-27,4207.7874853887,6758.26
2017-09-28,4187.7697963179,6774.54
2017-09-29,4155.010119813,6787.04
2017-09-30,4334.5446125073,6812.51
2017-10-01,4382.0868980129,6827.24
2017-10-02,4386.8757150789,6859.22
2017-10-03,4306.5646420222,6876.72
2017-10-04,4216.6848214494,6889.05
2017-10-05,4319.4209158387,6970.77
2017-10-06,4365.9157104033,6987.91
2017-10-07,4438.8559330801,7004.35
2017-10-08,4600.7397966102,7042.41
2017-10-09,4777.5346569258,7095.37
2017-10-10,4741.077914962,7122.64
2017-10-11,4814.9671180596,7136.62
2017-10-12,5393.6689827586,7162.46
2017-10-13,5614.0775146113,7221.68
2017-10-14,5785.7383150205,7243.39
2017-10-15,5689.8650596143,7296.03
2017-10-16,5756.148811806,7378.79
2017-10-17,5590.4163243717,7419.14
2017-10-18,5583.8704257744,7440.01
2017-10-19,5708.312990941,7529.55
2017-10-20,6000.8831303331,7550.96
2017-10-21,6030.2078927528,7568.27
2017-10-22,5996.5981388077,7628.2
2017-10-23,5888.2500166569,7703.21
2017-10-24,5517.7753533022,7747.05
2017-10-25,5736.017801578,7797.86
2017-10-26,5900.3177291058,7814.76
2017-10-27,5771.9450461718,7833.86
2017-10-28,5762.3885768556,7844.99
2017-10-29,6174.7288448276,7867.31
2017-10-30,6119.256383986,7897.49
2017-10-31,6428.5146370544,7928.92
2017-11-01,6726.4118345997,8025.93
2017-11-02,7043.7779389246,8078.11
2017-11-03,7198.6321107539,8133.85
2017-11-04,7420.498078609,8161.23
2017-11-05,7371.1390298071,8279.42
2017-11-06,6985.2638439509,8304.32
2017-11-07,7118.202543834,8353.81
2017-11-08,7451.2127866745,8403.08
2017-11-09,7117.7380496786,8446.46
2017-11-10,6620.567336353,8514.96
2017-11-11,6346.7214491525,8621.53
2017-11-12,5829.0978275862,9098.63
2017-11-13,6519.4451721216,9183.67
2017-11-14,6592.3743971362,9234.97
2017-11-15,7257.3732121566,9288.9
2017-11-16,7833.7044333723,9397.25
2017-11-17,7729.0332700175,9476.94
2017-11-18,7796.1542410871,9520.88
2017-11-19,8018.3206884863,9554.81
2017-11-20,8269.8742574518,9657.98
2017-11-21,8091.9980835769,9717.35
2017-11-22,8249.5973302163,9746.37
2017-11-23,8071.6698214495,9783.84
2017-11-24,8232.4223331385,9868.93
2017-11-25,8760.1654421391,9929.24
2017-11-26,9319.9033147282,10019.5
2017-11-27,9730.7285794857,10092.38
2017-11-28,9932.1941800117,10193.88
2017-11-29,9800.0275517241,10300.19
2017-11-30,9996.7149719462,10363.62
2017-12-01,10808.9583325541,10436.71
2017-12-02,10934.8599856809,10503.3
2017-12-03,11213.9426554646,10562.42
2017-12-04,11562.1285669199,10631.91
2017-12-05,11736.7540672122,10702.46
2017-12-06,13992.1323372297,10813.84
2017-12-07,17032.2933763881,11359.43
2017-12-08,16298.4873386908,11579.69
2017-12-09,15050.0219541204,11676.05
2017-12-10,15474.9995432496,11787.77
2017-12-11,16873.4977849211,11892.0
2017-12-12,17433.9307381648,12185.59
2017-12-13,16515.15257218,12330.82
2017-12-14,16602.8928033314,12444.52
2017-12-15,17702.0021721216,12585.94
2017-12-16,19640.5138834015,12664.94
2017-12-17,19250.467650789,12997.87
2017-12-18,18982.0250242548,13117.85
2017-12-19,17653.3260894214,13222.7
2017-12-20,16453.6272603741,13554.58
2017-12-21,15633.8336504968,13639.31
2017-12-22,14305.7183436587,13802.98
2017-12-23,14910.8581049094,13898.7
2017-12-24,14026.3468661601,13969.75
2017-12-25,14080.9422600818,14026.14
2017-12-26,15727.1454792519,14122.33
2017-12-27,15389.0005739334,14240.4
2017-12-28,14289.4522095266,14298.08
2017-12-29,14571.7460821157,14394.38
2017-12-30,12948.7158828171,14538.69
2017-12-31,13921.4806414378,14671.78
2018-01-01,13464.6536116306,14720.14
2018-01-02,14754.322204851,14848.32
2018-01-03,15010.2861595558,14916.72
2018-01-04,15070.3007986558,14998.9
2018-01-05,16997.2274079486,15160.39
2018-01-06,17103.589279661,15256.47
2018-01-07,16231.6949994155,15859.98
2018-01-08,14937.4150894214,15906.97
2018-01-09,14378.5862174167,15976.37
2018-01-10,14669.0882656341,16035.02
2018-01-11,13186.7549427236,16139.27
2018-01-12,13789.4436639392,16249.83
2018-01-13,14231.2250645821,16302.13
2018-01-14,13681.0654611338,16356.73
2018-01-15,13591.6961966686,16392.32
2018-01-16,11431.0401052016,16473.43
2018-01-17,11159.6085905903,16582.84
2018-01-18,11246.0397302747,16615.38
2018-01-19,11440.2555616598,16661.16
2018-01-20,12768.4045856224,16699.3
2018-01-21,11422.3942589129,16731.41
2018-01-22,10737.3505774401,16797.69
2018-01-23,10849.3918793103,16839.09
2018-01-24,11225.8961747516,16868.4
2018-01-25,11130.4649473992,16903.72
2018-01-26,11035.5546098773,16970.99
2018-01-27,11320.9701852718,16996.23
2018-01-28,11615.95871128,17073.57
2018-01-29,11132.5543138515,17103.8
2018-01-30,9959.5467153711,17138.24
2018-01-31,10050.0957971946,17191.3
2018-02-01,9039.8650751023,17271.65
2018-02-02,8786.0773798948,17317.15
2018-02-03,9132.1003223261,17339.58
2018-02-04,8250.5268959673,17666.72
2018-02-05,6849.542559322,17780.07
2018-02-06,7738.6439596727,17871.35
2018-02-07,7624.5953895383,17895.34
2018-02-08,8218.580851841,17983.96
2018-02-09,8660.4534678551,17994.9
2018-02-10,8530.2928047925,18007.25
2018-02-11,8096.7284812975,18029.91
2018-02-12,8907.670179135,18052.05
2018-02-13,8523.9669319112,18060.43
2018-02-14,9467.3010327294,18074.74
2018-02-15,10106.7330835769,18108.81
2018-02-16,10189.3164833431,18131.89
2018-02-17,11085.5984143776,18138.58
2018-02-18,10452.0919772063,18160.01
2018-02-19,11139.3557305669,18171.16
2018-02-20,11245.9323179427,18212.58
2018-02-21,10458.8650888369,18232.87
2018-02-22,9878.1589427236,18537.78
2018-02-23,10159.0656125073,18560.19
2018-02-24,9686.6017799533,18576.52
2018-02-25,9603.2274774985,18585.24
2018-02-26,10312.3657130333,18596.04
2018-02-27,10654.1072948568,18614.26
2018-02-28,10307.0249663939,18675.07
2018-03-01,10923.6308617767,18702.12
2018-03-02,11014.0584672706,18716.65
2018-03-03,11425.6805654588,18732.72
2018-03-04,11462.5831975453,18746.01
2018-03-05,11540.6623205728,18774.1
2018-03-06,10677.0352308591,18791.4
2018-03-07,9903.0850490941,18807.92
2018-03-08,9330.4754529515,18815.71
2018-03-09,9278.1391843951,18845.5
2018-03-10,8786.5604231444,18853.27
2018-03-11,9513.5353997662,18872.11
2018-03-12,9147.8901805962,18883.37
2018-03-13,9160.5429327878,18900.12
2018-03-14,8222.1272390415,18909.21
2018-03-15,8268.589122443,18923.08
2018-03-16,8376.9044982466,18940.29
2018-03-17,7881.6619205143,18948.74
2018-03-18,8189.0167191701,18958.03
2018-03-19,8537.0156233197,18967.53
2018-03-20,8895.547179135,18972.71
2018-03-21,8879.5942565751,18984.26
2018-03-22,8710.6649351257,18995.83
2018-03-23,8771.746323495,18999.1
2018-03-24,8610.9885163647,19008.12
2018-03-25,8440.6109225599,19016.99
2018-03-26,8171.1843544711,19028.63
2018-03-27,7837.2653194039,19034.0
2018-03-28,7933.6427296902,19039.43
2018-03-29,7108.5708132671,19056.8
2018-03-30,6832.1490663355,19066.43
2018-03-31,6922.2812969024,19071.64
2018-04-01,6804.5248793104,19077.69
2018-04-02,7033.259609585,19079.11
2018-04-03,7420.800515488,19087.39
2018-04-04,6780.5436014027,19089.73
2018-04-05,6798.4226165985,19096.01
2018-04-06,6610.4923497954,19098.82
2018-04-07,6886.4694719462,19104.1
2018-04-08,7009.996104325,19111.36
2018-04-09,6736.8928237873,19115.36
2018-04-10,6816.7186154296,19121.5
2018-04-11,6944.7858571011,19147.61
2018-04-12,7904.3302752776,19169.1
2018-04-13,7919.064694623,19189.81
2018-04-14,8006.417943308,19196.44
2018-04-15,8342.2711014027,19202.25
2018-04-16,8046.9821335476,19209.9
2018-04-17,7887.7379579194,19223.39
2018-04-18,8162.8348617767,19247.81
2018-04-19,8272.9673158971,19407.84
2018-04-20,8839.5011320865,19451.74
2018-04-21,8863.5408290473,19483.48
2018-04-22,8800.9590870836,19498.6
2018-04-23,8930.7846335476,19531.96
2018-04-24,9652.2137887201,19557.51
2018-04-25,8855.5089365868,19583.43
2018-04-26,9264.7274269433,19673.02
2018-04-27,8981.3307901812,19680.72
2018-04-28,9341.8246846873,19683.21
2018-04-29,9396.9976297487,19691.57
2018-04-30,9228.7264836353,19709.11
2018-05-01,9072.1687574518,19711.88
2018-05-02,9204.1276405611,19770.58
2018-05-03,9750.7001464056,19781.32
2018-05-04,9696.6429099942,19798.04
2018-05-05,9795.9257720631,19807.95
2018-05-06,9595.0868194039,19817.4
2018-05-07,9339.5108471654,19823.3
2018-05-08,9212.3696347165,19829.91
2018-05-09,9293.0422735243,19844.57
2018-05-10,9037.530509059,19891.69
2018-05-11,8419.7585873758,19906.12
2018-05-12,8485.775266803,19907.36
2018-05-13,8695.8330938048,19910.31
2018-05-14,8671.0741747516,20038.42
2018-05-15,8488.463421391,20050.29
2018-05-16,8327.7562013442,20061.08
2018-05-17,8050.5162393337,20221.56
2018-05-18,8233.0864552893,20228.13
2018-05-19,8229.4829357101,20232.28
2018-05-20,8511.4488302163,20237.34
2018-05-21,8398.6231265342,20244.78
2018-05-22,8007.526532145,20250.63
2018-05-23,7520.867679135,20266.79
2018-05-24,7575.6244859731,20290.98
2018-05-25,7425.3756744594,20291.94
2018-05-26,7326.3031864407,20288.47
2018-05-27,7338.1930444185,20287.19
2018-05-28,7110.8238816482,20292.15
2018-05-29,7453.6337250146,20294.17
2018-05-30,7374.6690490941,20302.64
2018-05-31,7478.7418670368,20303.47
2018-06-01,7519.8357372881,20306.62
2018-06-02,7637.4482530684,20304.84
2018-06-03,7702.1579330801,20306.3
2018-06-04,7486.6531995909,20313.67
2018-06-05,7611.1498527177,20317.12
2018-06-06,7650.7758071303,20326.42
2018-06-07,7665.9478962595,20327.61
2018-06-08,7622.6023302163,20335.17
2018-06-09,7556.1716978375,20335.65
2018-06-10,6744.7358009936,20340.61
2018-06-11,6849.4526873174,20345.9
2018-06-12,6526.6996800117,20346.97
2018-06-13,6306.5131680304,20362.22
2018-06-14,6629.7701241964,20362.0
2018-06-15,6399.6740464641,20361.51
2018-06-16,6495.3153091759,20356.82
2018-06-17,6450.6939728229,20354.48
2018-06-18,6703.8125897136,20355.93
2018-06-19,6732.5088091759,20354.42
2018-06-20,6753.2068258329,20355.48
2018-06-21,6720.3732343659,20382.91
2018-06-22,6059.5758591467,20383.8
2018-06-23,6174.2257793688,20382.2
2018-06-24,6146.4871949153,20387.94
2018-06-25,6243.5354409702,20388.53
2018-06-26,6096.1287662186,20392.05
2018-06-27,6139.1896832262,20416.95
2018-06-28,5858.6357781999,20423.73
2018-06-29,6220.9137150789,20423.8
2018-06-30,6375.5412314436,20423.3
2018-07-01,6361.4025388662,20440.14
2018-07-02,6608.367157218,20445.74
2018-07-03,6498.3078591467,20451.62
2018-07-04,6579.3333763881,20459.04
2018-07-05,6535.2984026885,20457.91
2018-07-06,6598.4590958504,20463.44
2018-07-07,6737.8560803624,20461.42
2018-07-08,6704.9199801286,20467.69
2018-07-09,6664.0240935126,20470.06
2018-07-10,6309.0840040912,20474.51
2018-07-11,6377.9765113968,20478.9
2018-07-12,6159.4666762127,20479.84
2018-07-13,6208.9855718878,20488.23
2018-07-14,6255.1124786674,20484.51
2018-07-15,6347.6042738165,20483.39
2018-07-16,6710.8074374635,20490.14
2018-07-17,7320.5948278784,20492.75
2018-07-18,7376.0383392753,20500.18
2018-07-19,7467.0342980713,20509.09
2018-07-20,7327.256682934,20513.11
2018-07-21,7410.5656203974,20524.12
2018-07-22,7399.4837469316,20526.8
2018-07-23,7716.1586274109,20535.89
2018-07-24,8397.6165216248,20546.48
2018-07-25,8202.7203953828,20556.3
2018-07-26,7913.9307781999,20559.78
2018-07-27,8173.7746113384,20561.2
2018-07-28,8190.360056692,20562.65
2018-07-29,8229.6058386908,20575.36
2018-07-30,8171.839519287,20580.0
2018-07-31,7725.1330359439,20583.45
2018-08-01,7596.6980119813,20584.08
2018-08-02,7542.6946618936,20591.46
2018-08-03,7411.3442501461,20593.12
2018-08-04,7002.2086528346,20597.95
2018-08-05,7031.5877510228,20597.28
2018-08-06,6929.9908942139,20606.62
2018-08-07,6722.5784327878,20606.45
2018-08-08,6267.3886735827,20610.54
2018-08-09,6558.0969079486,20624.62
2018-08-10,6135.7518585622,20634.42
2018-08-11,6313.749311806,20636.62
2018-08-12,6314.6916557569,20632.42
2018-08-13,6265.848043834,20662.45
2018-08-14,6184.8290856224,20673.73
2018-08-15,6270.2147986558,20685.33
2018-08-16,6290.7504552893,20707.3
2018-08-17,6563.0782887201,20738.44
2018-08-18,6399.2874468147,20733.54
2018-08-19,6490.7161271187,20752.34
2018-08-20,6272.9527288136,20767.62
2018-08-21,6473.0760394506,20795.49
2018-08-22,6365.0098316774,20830.09
2018-08-23,6516.4090254237,20865.74
2018-08-24,6697.7318787259,20869.29
2018-08-25,6745.4389392168,20916.09
2018-08-26,6689.8693331385,20937.62
2018-08-27,6839.158952367,20982.66
2018-08-28,7092.9738082992,21013.28
2018-08-29,7033.4280680888,21061.09
2018-08-30,6966.9637437171,21096.37
