d,price_usd,usdt,usdc,dai,busd,pax,gusd,stablecoins
2022-10-06,19950.5477957335,32306846792.02,40485455834.41,6328904253.67,21629449212.56,916103582.67,343346247.5,102010105922.83
2022-10-07,19539.1439216832,32305689152.67,40626713197.83,6313317692.86,21775544996.7,900694912.17,332876713.21,102254836665.44
2022-10-08,19416.1772291058,32305186165.7,40604180960.62,6313623455.58,21780349870.4,901055695.23,326395398.85,102230791546.38
2022-10-09,19428.3671323787,32305389078.49,40595078239.36,6306762549.33,21674838690.02,900949025.95,325413052.06,102108430635.21
2022-10-10,19154.4042346581,32301897876.01,40535530846.8,6279150520.54,21535917219.6,900102617.62,330094155.02,101882693235.59
2022-10-11,19039.2820683811,32297838572.48,40485063736.79,6246173104.76,21532570686.27,901987329.14,326081099.19,101789714528.63
2022-10-12,19156.9115645821,32301748863.11,40430195116.8,6202065640.97,21214202265.16,916321440.69,323421782.44,101387955109.17
2022-10-13,19387.8336806546,32305180888.99,40329280507.93,6037417690.45,21365970479.52,896466762.31,329553223.9,101263869553.1
2022-10-14,19177.6941031561,32303414237.53,40153584467.74,6030212453.31,21377115131.49,896633093.45,330100631.64,101091060015.16
2022-10-15,19069.8749272355,32302906190.96,40142797750.75,6019325517.36,21376427287.3,896812743.44,328811902.02,101067081391.83
2022-10-16,19261.7497878434,32303422402.75,40135269236.4,6021197594.25,21288588886.6,897352691.27,331888546.35,100977719357.62
2022-10-17,19557.0218106371,32303377848.02,40052536688.19,6001562564.9,21314675554.57,897600505.87,334793993.2,100904547154.75
2022-10-18,19341.4075543542,32304287123.1,39996104649.05,6002044744.96,21567194369.39,898630900.66,331727622.33,101099989409.49
2022-10-19,19132.1544254822,32303663923.34,39789563008.53,5877023938.54,21713737246.37,897733159.14,329942728.96,100911664004.88
2022-10-20,19033.3760239626,32299883417.22,39359450907.21,5796340846.86,21880953329.14,895978208.54,330287399.89,100562894108.86
2022-10-21,19174.8763487434,32298921423.52,39274404170.26,5744783922.21,21765415625.53,896219443.95,334448474.73,100314193060.2
2022-10-22,19207.6285078901,32299717599.6,39323062449.58,5756202626.67,21767973838.53,896270210.55,334611420.05,100377838144.98
2022-10-23,19565.4123243717,32299034277.11,39329225128.18,5787281757.8,21762027552.31,895508622.5,333270692.19,100406348030.09
2022-10-24,19341.460210111,32298876619.97,39200482097.28,5785482841.71,21772279892.09,895080026.98,333881745.64,100286083223.67
2022-10-25,20094.9611215663,32305679444.14,39299996976.91,5789751399.7,21572311469.53,895699741.25,371313380.63,100234752412.16
2022-10-26,20797.0308258328,32305062699.33,39343223278.96,5792353290.31,21489749208.87,896086862.4,418983590.51,100245458930.38
2022-10-27,20280.1751280538,32300193817.77,39388157387.1,5797132947.03,21227252322.62,896617726.2,430240330.74,100039594531.46
2022-10-28,20604.6138535944,32304470135.4,39323318292.7,5764897169.58,21396965672.18,896426490.85,479862853.91,100165940614.62
2022-10-29,20803.8999205143,32307243056.72,39295196662.8,5781593014.95,21394705883.39,895372271.04,479613658.96,100153724547.86
2022-10-30,20616.7033766803,32304379726.05,39285743829.4,5772724047.35,21394432247.41,895576747.91,479841900.84,100132698498.96
2022-10-31,20490.8581808884,32296066417.42,38998506736.16,5683232318.75,21145149238.9,896925907.27,539218395.63,99559099014.13
2022-11-01,20483.966530976,32294051333.86,38571983700.61,5674911138.19,21660445023.51,897398582.9,579696893.95,99678486673.02
2022-11-02,20148.2845537697,32296254966.07,38076884698.25,5682284480.59,21964731307.26,897512578.43,626190667.46,99543858698.06
2022-11-03,20198.1111860316,32297165477.54,37675567070.02,5657628744.62,22482142969.41,898186579.83,690347872.09,99701038713.51
2022-11-04,21157.2449275278,32300451350.85,37675627440.68,5687857033.09,22545110666.41,900359667.53,738668808.28,99848074966.84
2022-11-05,21283.4715999416,32299084819.13,37581125345.32,5721593590.55,22546074521.05,899686654.98,787645395.7,99835210326.73
2022-11-06,20946.8030359439,32305265216.64,37789311751.47,5777719157.73,22548079865.08,898745368.35,786904483.43,100106025842.7
2022-11-07,20568.5651183518,32299105913.7,38533194820.08,5786446137.23,22581610929.26,897555185.15,803451345.12,100901364330.54
2022-11-08,18520.971163647,32340087076.42,38390046242.32,5751304117.47,22934103809.03,893247576.97,837674826.24,101146463648.45
2022-11-09,15758.2912819988,32235252509.15,38588969266.74,5469424324.59,22909131455.68,889573562.14,831847584.88,100924198703.18
2022-11-10,17541.5602866745,32213333523.86,39298783961.04,5391389456.73,22993651110.58,857546019.28,833972762.35,101588676833.84
2022-11-11,16916.8506312098,32219976737.17,39831352135.93,5394823921.39,23342215556.35,856202737.34,792034796.9,102436605885.08
2022-11-12,16771.2426718293,32238473220.53,40337655726.49,5439676202.7,23347117049.8,855612377.29,793217387.49,103011751964.3
2022-11-13,16320.4983375219,32245559146.1,40110037019.81,5435273853.72,23342747386.38,852178846.78,792492012.19,102778288264.98
2022-11-14,16629.4784146698,32248856500.4,40252579498.45,5465937966.91,23448117626.71,850894366.3,790587876.79,103056973835.56
2022-11-15,16855.59378609,32256353321.32,40564293769.58,5434663504.79,23198950298.93,914985343.65,793371884.12,103162618122.39
2022-11-16,16659.6063345996,32268039588.26,40606895473.46,5430844006.88,23033843665.12,921561540.92,634992273.73,102896176548.37
2022-11-17,16675.1790204559,32271232157.45,40334430506.66,5446707250.06,22896496185.04,930419914.63,618474824.22,102497760838.06
2022-11-18,16661.5229576271,32256919176.47,40493465055.09,5426863018.39,22866832606.89,929677807.09,617851520.79,102591609184.72
2022-11-19,16696.0040581531,32259208023.45,40495835022.31,5430557673.06,22869582540.47,930004184.45,620328703.15,102605516146.89
2022-11-20,16246.8446992987,32251127282.75,40546056870.44,5404900773.84,22860063877.64,931433248.51,616273572.26,102609855625.44
2022-11-21,15778.0174047341,32257947869.3,40229597468.57,5354936797.95,22773784068.64,923636798.52,614272540.34,102154175543.32
2022-11-22,16172.8893445354,32254932369.33,40304527573.46,5367007575.25,22748559997.01,913795674.87,607291214.95,102196114404.87
2022-11-23,16574.0617299825,32261431869.85,40271276543.16,5243469738.41,22842728753.1,904718053.04,605522471.85,102129147429.41
2022-11-24,16583.5243445354,32271505694.06,40573815948.86,5263543551.19,22847977920.43,905455290.48,604328540.13,102466626945.15
2022-11-25,16522.3887767388,32278117206.61,40535208553.42,5252378351.23,22482209529.54,907709136.71,603674333.31,102059297110.82
2022-11-26,16448.6413077148,32278147965.55,40718941633.95,5266508687.99,22479245472.82,907908606.37,603832789.7,102254585156.38
2022-11-27,16436.0707688486,32279661062.25,40864842198.01,5188487722.46,22403902054.92,907692222.6,605207883.81,102249793144.05
2022-11-28,16212.5814161309,32283347879.32,40320412269.01,5196088472.59,22368171606.05,788290521.93,601616744.67,101557927493.57
2022-11-29,16443.0368199883,32286641295.2,39931003898.96,5176776147.34,22363592658.19,784764756.93,600268302.6,101143047059.22
2022-11-30,17176.8986914085,32300934588.19,39864945997.98,5190675983.93,22260655203.99,765836887.02,598356768.63,100981405429.74
2022-12-01,16961.2918042081,32299572492.53,39752829981.37,5201032135.24,22162368035.8,765860209.66,598097457.08,100779760311.68
2022-12-02,17075.1091370544,32299177637.88,39894879735.1,5222979636.82,22153043232.68,766176859.41,597832504.14,100934089606.03
2022-12-03,16899.5073831093,32300571964.84,39941548473.43,5222527014.25,22155789035.51,766192467.64,600580471.46,100987209427.13
2022-12-04,17121.7149824664,32301282790.05,40070589329.57,5219768240.97,22139994769.29,766714890.39,598235887.61,101096585907.88
2022-12-05,16961.3517866745,32297614887.05,39766112976.63,5218653789.15,22098207986.22,767228378.78,596795367.45,100744613385.28
2022-12-06,17070.5158281707,32296563976.8,39589741164.29,5169161464.8,22055730573.97,767108886.11,597138153.77,100475444219.74
2022-12-07,16848.2518243717,32297865885.34,39426165379.35,5170403960.17,22100181187.02,767174485.53,594868904.17,100356659801.58
2022-12-08,17231.4563223261,32299849927.1,39373042406.03,5177193566.32,22057145455.88,767223041.48,592675763.09,100267130159.9
2022-12-09,17136.1490008767,32298026371.73,39330967628.64,5172377631.86,22099431022.79,767097745.06,593722565.67,100261622965.75
2022-12-10,17124.2146797195,32296778100.22,39366738969.95,5179643922.66,22099959678.92,766323935.59,594845230.12,100304289837.46
2022-12-11,17094.3606592636,32299039312.28,39373278451.66,5174895362.56,22098805757.61,766790783.18,594513643.45,100307323310.74
2022-12-12,17195.5249962011,32300176128.62,39172278500.95,5161703532.5,21997174091.01,797478752.57,592524134.77,100021335140.42
2022-12-13,17774.9166320865,32290609407.04,41901468895.16,5161823177.87,18795208461.41,797433374.86,591694820.81,99538238137.15
2022-12-14,17809.7240835769,32299934360.84,41821957674.32,5151938196.34,18554711588.74,840219391.16,591317371.67,99260078583.07
2022-12-15,17344.0544569258,32297948091.67,41816153688.15,5128265758.0,18668838387.72,838402292.64,590708186.51,99340316404.69
2022-12-16,16606.1101750438,32299604421.81,41605488545.16,5137588401.9,18436027431.33,827801073.75,589605805.12,98896115679.07
2022-12-17,16774.3853702513,32300228000.72,41656727639.56,5146414076.91,18439138089.35,826619456.25,590039625.18,98959166887.97
2022-12-18,16776.1159254822,32301802898.46,41687439735.93,5147997111.65,18436862837.91,827159823.48,589551925.85,98990814333.28
2022-12-19,16424.1313857393,32297153389.58,41428567162.88,5149772702.97,18337102066.7,907558055.96,586659070.48,98706812448.57
2022-12-20,16901.8169362946,32298444680.2,41308674392.85,5171227527.54,18055124188.5,910119630.37,586534711.58,98330125131.04
2022-12-21,16800.5329707773,32298084331.44,41174406911.65,5172286633.53,18012003720.06,910460611.8,586570467.56,98153812676.04
2022-12-22,16814.2225791935,32292282735.29,41082421804.98,5163001723.18,17971861764.19,884359522.21,586416270.0,97980343819.85
2022-12-23,16780.5169798363,32295446178.35,41110780660.65,5152295559.78,17544364508.22,879312899.02,586055255.46,97568255061.48
2022-12-24,16837.612170076,32295495891.04,41191493454.47,5156538904.44,17467834862.35,870081751.88,587180207.12,97568625071.3
2022-12-25,16824.8389736996,32293717514.18,41255497027.19,5146798526.6,17390259236.66,860031977.77,582679756.47,97528984038.87
2022-12-26,16879.9382273524,32290207445.45,41297397491.86,5136203819.93,17297381407.98,859687758.44,584851613.51,97465729537.17
2022-12-27,16698.9112708942,32283605087.92,41100591043.26,5122421946.02,17171774942.47,859859611.6,584585441.98,97122838073.25
2022-12-28,16536.2942001753,32280786647.19,41282038589.92,5079762919.13,17023007511.39,877589638.58,579330638.03,97122515944.24
2022-12-29,16630.5931551724,32282569212.65,41247432321.93,5078031955.01,16874938043.65,886887918.1,579056607.28,96948916058.62
2022-12-30,16593.6888287551,32281041175.35,41433493706.48,5062240249.48,16697345859.82,878547843.71,550827057.74,96903495892.58
2022-12-31,16524.2178024547,32280755831.61,41464588445.79,5056082402.09,16558966882.33,866567090.21,577536370.19,96804497022.22
2023-01-01,16606.7520432496,32283603039.84,41519634161.88,5052829835.18,16560417451.89,866740629.23,577443333.95,96860668451.97
2023-01-02,16688.7192729398,32287059745.24,41637924041.64,5056972269.45,16431015182.68,851467705.14,575571832.74,96840010776.89
2023-01-03,16670.0773836937,32284307919.01,41134778348.52,5058402469.64,16603445624.29,895209584.64,575527636.79,96551671582.89
2023-01-04,16848.3660391584,32286950168.26,41112879173.74,5034890200.22,16637293650.66,884607483.82,577265232.59,96533885909.29
2023-01-05,16824.8001826417,32285456721.8,40712499253.2,5015404520.35,16778140915.34,884699143.95,573062549.86,96249263104.5
2023-01-06,16957.8622738165,32285194857.14,40662508022.89,5003423074.6,16469759657.78,918346296.23,571594382.53,95910826291.17
2023-01-07,16917.49,32288948870.65,40776092175.27,5024892120.91,16428902990.21,918805975.03,572887066.01,96010529198.08
2023-01-08,17059.2399444769,32287983419.15,40919857364.8,5064706890.36,16300426029.74,828771408.06,568173488.27,95969918600.38
2023-01-09,17182.3198521333,32294407302.15,40731264045.63,5071083694.71,16345564421.72,900035846.48,569367151.53,95911722462.22
2023-01-10,17433.9146320865,32298963219.29,40685331379.61,5071477662.26,16439055864.03,913477891.99,568564014.5,95976870031.68
2023-01-11,17833.7107656341,32290448783.01,40907947674.68,5057552003.1,16369042837.59,927057677.65,566778671.81,96118827647.84
2023-01-12,18869.7044842198,32297780370.86,41031439254.46,5058485355.51,16350187477.69,912650161.46,573798300.25,96224340920.23
2023-01-13,19868.7247454705,32297608763.56,40580244436.89,5083737272.35,16565504856.46,892720134.86,572846233.51,95992661697.63
2023-01-14,21010.9227200468,32298338962.82,40864496906.92,5096788876.43,16431766838.83,894307349.04,573237771.47,96158936705.51
2023-01-15,20876.0085561075,32303901949.82,41018493353.26,5102063140.5,16356574098.27,893627625.71,573854576.91,96248514744.47
2023-01-16,21180.4119485681,32295998576.71,41019425637.91,5097423768.24,16240881722.64,892991010.45,574222222.38,96120942938.33
2023-01-17,21178.2993962595,32298230849.46,40727107199.13,5097292318.27,16052348065.79,891464805.68,574075097.16,95640518335.49
2023-01-18,20709.6686040327,32293871850.38,40171846938.14,5110221188.83,16313409675.7,889368581.53,574611410.1,95353329644.68
2023-01-19,21071.8334152542,32295101432.16,40148141532.53,5111678168.9,16373273273.87,900214500.01,572795084.04,95401203991.51
2023-01-20,22660.7169421391,32299456505.35,40180553618.19,5113795959.69,16332492147.83,902325699.79,572997339.14,95401621269.99
2023-01-21,22803.172761543,32299668145.54,40382250584.91,5134600104.2,16215631723.71,902068704.48,572974023.32,95507193286.16
2023-01-22,22716.2771966686,32301619423.61,40240871204.37,5139205990.36,16082729581.99,907595693.82,572556241.92,95244578136.07
2023-01-23,22929.0248936295,32298292040.72,40240736331.43,5142040329.96,15814441387.55,914437460.4,572686300.28,94982633850.34
2023-01-24,22611.1268787259,32297705070.89,40355391390.96,5155567297.8,15447810295.02,914487937.01,572112372.86,94743074364.54
2023-01-25,23109.0845189947,32299974790.73,40259451830.15,5156696216.27,15649245265.88,911951697.52,571048203.67,94848368004.22
2023-01-26,23008.6894766219,32296057559.64,40082267234.78,5141694610.89,15914911443.31,917326954.32,573276741.99,94925534544.93
2023-01-27,23070.4964582116,32306394672.32,39840773607.69,5130048769.2,15798596006.95,919429843.43,570292965.17,94565535864.76
2023-01-28,23008.8094649328,32301671583.39,39891880261.4,5135037107.92,15780730740.58,921350314.44,572778096.77,94603448104.5
2023-01-29,23774.9963679135,32295342535.51,39880109780.99,5130631026.6,15703031354.51,919689496.1,572431440.56,94501235634.27
2023-01-30,22799.427261543,32296722773.87,39471209098.23,5123311720.26,15732538761.81,966291373.57,571835458.23,94161909185.97
2023-01-31,23130.0519132087,32295223918.48,39141977418.45,5107648903.94,16094210232.16,965393457.83,571398223.39,94175852154.25
2023-02-01,23727.2026075395,32286481456.5,39072509961.54,5098268130.54,16101490068.95,905943351.71,571707623.46,94036400592.7
2023-02-02,23505.6048430742,32289549608.4,39212334304.47,5105987145.08,16085354719.69,912921946.1,571040486.25,94177188209.99
2023-02-03,23445.8131773816,32287108636.57,38935484873.06,5094329519.07,16273905757.65,916325971.69,571278738.84,94078433496.88
2023-02-04,23355.5243863238,32287297324.57,38909823861.75,5100353006.36,16279527900.25,914763591.73,573311229.47,94065076914.13
2023-02-05,22957.2251905319,32292561333.14,38981751437.23,5107726543.12,16260155440.47,904005978.9,571847956.26,94118048689.12
2023-02-06,22745.1650371128,32285966121.25,38781749061.93,5104382502.68,16186600167.16,903662913.4,570508098.52,93832868864.94
2023-02-07,23266.2692036821,30285588321.83,38730174550.01,5094415139.39,16182921361.67,919461913.95,571347827.29,91783909114.14
2023-02-08,22937.5799453536,30284756568.43,38495243189.76,5097290635.02,16176457350.2,954742695.52,571843123.4,91580333562.33
2023-02-09,21818.1989456458,30286986321.37,38478900889.1,5090901770.05,16162060145.56,855473815.14,571353984.42,91445676925.64
2023-02-10,21620.5667837522,30288462970.39,38384039804.55,5082375802.08,16150307978.24,898752126.49,568381325.04,91372320006.79
2023-02-11,21864.8626414378,30287424836.24,38331478524.94,5079202935.53,16147989374.09,898405790.8,569885281.47,91314386743.07
2023-02-12,21772.1373252484,30289275855.71,38244946240.5,5079734489.09,16149445829.69,892809666.02,569418218.02,91225630299.03
2023-02-13,21798.7157168323,30304421990.93,38040300180.19,5097415128.05,15799178745.1,866721327.81,567261697.34,90675299069.42
2023-02-14,22222.415043834,30291874403.63,38135524911.11,5086013099.99,15330329737.38,784828866.7,568055251.16,90196626269.97
2023-02-15,24304.6129827586,30289357098.22,38480828035.93,5083722583.77,14220154042.43,784978541.03,563223647.66,89422263949.04
2023-02-16,23742.4488354763,30287377798.77,38684227867.44,5089150536.13,13703352337.21,762854968.84,563845574.24,89090809082.63
2023-02-17,24607.3356054939,30288527619.25,38991256493.82,5069262749.89,13313942755.1,734408683.11,562674031.78,88960072332.95
2023-02-18,24636.5266127995,30289082094.97,38967670985.99,5082328510.2,13236915062.5,724431952.05,563786485.48,88864215091.19
2023-02-19,24366.9907606663,30291285899.87,39006768998.08,5083885080.16,13237979429.54,725015113.22,563845672.24,88908780193.11
2023-02-20,24797.8430359439,30286813622.23,39079945822.93,5086733355.83,12798595319.38,712120208.92,562791411.39,88526999740.68
2023-02-21,24400.3893898305,30288119724.04,39283113711.59,5024515225.46,12431237702.3,705908465.64,563197507.42,88296092336.45
2023-02-22,24163.7389812975,30285284417.78,39131594476.59,5033873903.44,11986463928.67,701193733.54,562414908.99,87700825369.01
2023-02-23,23910.0342104033,30289297822.82,39265569804.05,5022615377.86,11634587214.45,716272238.51,562406589.24,87490749046.93
2023-02-24,23175.8242036821,30284701704.82,39568669031.58,5022621877.93,11127552676.05,736991167.69,562586244.55,87303122702.62
2023-02-25,23159.8154403857,30287437079.51,39663755210.5,5020741387.96,11128946622.72,739646243.09,562862078.12,87403388621.9
2023-02-26,23542.0964281122,30285847237.93,39758001101.44,5026339011.49,10964139343.89,741660225.67,562736771.58,87338723692.0
2023-02-27,23504.1894178843,30285538768.95,39758019469.98,5030425095.31,10635226354.5,736886397.15,562792711.33,87008888797.22
2023-02-28,23145.9491277031,30288469148.27,39722090454.74,5024270291.32,10528625522.78,764137927.71,562555787.42,86890149132.24
2023-03-01,23610.6590902981,30287884550.32,39888485108.08,5014051595.52,10160943039.26,761970523.04,562632334.0,86675967150.22
2023-03-02,23470.0254815897,30286116950.82,40525652528.74,5022050812.3,9674974253.76,774168649.87,561952253.34,86844915448.83
2023-03-03,22350.0962340736,30286781400.23,40992805161.84,5010054945.2,9170122253.64,792276669.96,561410629.53,86813451060.4
2023-03-04,22334.2852638808,32286342040.12,41225837295.27,5015115740.6,8915944424.41,793063433.53,561511555.74,88797814489.67
2023-03-05,22419.8171390999,32285994732.83,41428067726.07,5008460565.38,8688590071.45,802426847.93,558139166.62,88771679110.28
2023-03-06,22414.7033056692,32281905290.39,41202390561.76,5003995002.94,8439304217.14,799377362.76,557008436.37,88283980871.36
2023-03-07,22174.6484725307,32282958583.45,40941189850.75,4991494772.36,8408845635.83,785942823.86,555058459.03,87965490125.28
2023-03-08,21701.3846227352,32279417108.89,41003764445.99,4978504522.42,8406264465.51,736631939.09,553413771.6,87957996253.5
2023-03-09,20349.8141732905,32283571505.94,41016791726.89,4936370802.79,8401734575.31,733647090.83,555416769.62,87927532471.38
2023-03-10,19951.37,32404580770.76,40008591000.69,5091589375.55,8400666267.58,822981555.06,554244992.28,87282653961.92
2023-03-17,27450.6282933957,34365857165.14,34552957411.4,5459478834.3,8237550119.19,806672904.06,393886878.72,83816403312.81
2023-03-18,26985.7359915254,34379021082.6,34521197921.16,5428737635.81,8225559795.67,802711860.34,394130276.32,83751358571.9
2023-03-19,28185.2043319696,34386088496.22,34492982217.53,5405829671.11,8229364622.27,804993892.94,394087844.94,83713346745.01
2023-03-20,27834.3361090006,34384261881.42,33729592459.28,5396087282.03,8159520462.34,758008740.17,392350092.28,82819820917.52
2023-03-21,28172.7950558153,34372097787.62,33591124007.45,5383723365.77,8129536485.43,758062158.49,395652844.67,82630196649.43
2023-03-22,27341.5571297487,34368450318.76,33120745122.83,5292563900.04,8067844218.22,753834049.12,395240381.36,81998677990.33
2023-03-23,28387.8897495617,34339162356.18,32635693290.85,5280348285.44,8066043906.76,768059826.53,394892779.98,81484200445.74
2023-03-24,27464.1249453536,35324686520.11,32157403197.81,5242186898.78,8025858761.91,783059821.71,393922303.9,81927117504.22
2023-03-25,27518.62,35313926671.63,32151589297.51,5239687937.13,8023180819.85,773095133.35,393763991.41,81895243850.88
2023-03-27,27154.9963702513,35297658863.29,31700331929.73,5145194842.98,7829644836.01,756968865.14,392882072.57,81122681409.72
2023-03-28,27283.9634029807,35292893205.86,31547842106.54,5118043746.59,7715912408.29,752613552.45,391848656.35,80819153676.08
2023-03-29,28389.2917784921,35290549702.92,31515084710.01,5103118284.84,7664654753.1,756035618.63,391353994.9,80720797064.4
2023-03-30,28021.5583009936,35286310045.81,31126637978.14,5095755511.84,7613037860.64,753840708.15,391467648.13,80267049752.71
2023-03-31,28514.6813062537,35292462478.26,30805955658.95,5095791764.98,7557154063.71,755003518.36,391842407.23,79898209891.49
2023-04-01,28494.5638863238,35297889023.24,30808280703.75,5096933114.59,7555728448.47,755317679.15,392370190.13,79906519159.33
2023-04-02,28161.9980362361,35294394029.75,30784565154.7,5108389030.25,7555989991.59,754370995.05,391942777.93,79889651979.27
2023-04-03,27850.9799436002,35292378825.91,30887722438.24,5090782319.52,7415026195.15,751887661.09,391503406.48,79829300846.39
2023-04-04,28113.9585187025,35295805726.21,30917544123.03,5089618864.37,7290917312.21,753601487.97,389055484.55,79736542998.34
2023-04-05,28190.3116063705,35287845473.09,30884457635.33,5082889511.15,7156738800.16,753304576.89,388379418.27,79553615414.89
2023-04-06,28049.0744763296,35299330538.82,30995500070.65,5083929995.35,7071535892.68,794367053.21,388895526.65,79633559077.36
2023-04-07,27936.8042609585,35304237816.49,30917679750.97,5080701017.25,7069821653.54,838965130.89,389708436.44,79601113805.58
2023-04-08,27964.0512498539,35301825911.03,30914759521.95,5077253764.79,7070355636.14,841304655.19,390554956.01,79596054445.11
2023-04-09,28357.8072703098,35304317725.98,30937735330.63,5068979776.03,7070437620.82,841343734.24,390141135.01,79612955322.71
2023-04-10,29687.5651846873,35309263184.92,30758160394.13,5054956276.33,6956250753.61,879646529.91,390875507.67,79349152646.57
2023-04-11,30247.0959193454,35316596617.71,30769722395.58,5044011658.42,6897658894.16,924649952.49,391136146.51,79343775664.87
2023-04-12,29913.0035463472,35300209130.74,30480519807.41,5020626446.93,6796416945.41,923452574.32,401699539.56,78922924444.37
2023-04-13,30370.82207218,35320590957.85,30374526992.21,5008314413.27,6720555889.85,973964744.95,401900179.24,78799853177.37
2023-04-14,30458.9700414962,35315124470.91,30261844263.94,5012792864.58,6685297995.47,1010220302.18,412208179.58,78697488076.66
2023-04-15,30342.0591084161,35313515462.57,30257442515.18,5025855668.82,6684617304.08,1010118955.84,413297078.29,78704846984.78
2023-04-16,30312.9308533022,35308787708.01,30247203930.51,5015001379.7,6685046147.39,1006857765.72,412523278.18,78675420209.51
2023-04-17,29469.5050727645,35306198888.1,30045811593.22,4881734776.9,6657338575.85,992387038.74,421174381.29,78304645254.1
2023-04-18,30366.8723813559,35294313934.67,29795026820.62,4864154822.02,6642515325.27,1026364642.14,428952022.22,78051327566.94
2023-04-19,28796.7440952659,35300682658.9,29679747448.79,4858222032.39,6612557564.46,1064370602.24,439597160.96,77955177467.74
2023-04-20,28251.2763790181,36287063425.44,29470797648.63,4851515241.38,6581591755.9,1063516827.39,450624361.08,78705109259.82
2023-04-21,27292.0211052016,36278747627.7,29271695378.98,4808786954.26,6444816070.46,1043280750.56,455316220.99,78302643002.95
2023-04-22,27827.5475920514,36285951621.95,29237237471.98,4780353130.1,6445272176.07,1044382823.73,455118359.02,78248315582.85
2023-04-23,27604.6855742256,36283596448.57,29252127767.4,4779074907.24,6444067332.92,1042862184.85,454689571.18,78256418212.16
2023-04-24,27520.1996729982,36284698717.43,29194761007.72,4790109647.23,6411018840.02,1043437755.58,465787550.89,78189813518.87
2023-04-25,28302.6942180012,36289392990.15,29130589330.08,4787614664.91,6345909855.49,1037413096.67,475517539.98,78066437477.28
2023-04-26,28384.2340333139,36297789749.17,29189455822.74,4791820382.37,6307207251.05,1036890901.12,476244064.37,78099408170.82
2023-04-27,29465.5514272355,36293537331.88,28967617835.12,4781724489.8,6281115340.13,1036372039.87,486518852.53,77846885889.33
2023-04-28,29350.811886616,36308073276.4,28882299010.52,4731976076.66,6199972698.15,1039796064.11,485422880.26,77647540006.1
2023-04-29,29221.5145075979,36304556076.12,28900571729.12,4732535439.79,6199530159.74,1039039457.37,485761726.12,77661994588.26
2023-04-30,29362.0867974868,36298869401.99,28898610552.82,4731278130.66,6198596152.25,1039725648.27,488480872.73,77655560758.72
2023-05-01,28114.9531873174,36290820455.25,28778749562.73,4727821700.62,6154988807.11,1036669912.32,496263305.1,77485313743.13
2023-05-02,28690.5809959088,36302101500.38,28644942485.44,4701568513.52,6094143695.86,1040683959.85,505256677.31,77288696832.36
2023-05-03,29045.0427735243,36291522416.78,28563801689.88,4688005081.82,5989279110.86,1039957852.11,514896075.96,77087462227.41
2023-05-04,28855.8574465225,36299357390.73,28596366867.97,4681308355.26,5978657934.43,1038848066.09,522861538.9,77117400153.38
2023-05-05,29552.9695236704,36320565561.31,28723976548.94,4678856547.62,5973664306.26,1040279312.81,533940614.62,77271282891.56
2023-05-06,28899.4629602572,36346790269.73,28830781243.66,4685930969.85,5975903542.14,1037269944.82,534452197.08,77411128167.28
2023-05-07,28761.738434249,36327337348.77,28797285118.55,4682806789.6,5974177323.04,1033824417.15,537121976.97,77352552974.08
2023-05-08,27727.2854091175,36313315211.1,28819872440.73,4686912571.47,5874051738.79,1039641377.89,533230820.76,77267024160.74
2023-05-09,27642.4281092928,36300312024.54,28572158075.87,4690097418.01,5798937169.98,1035173860.16,544724508.22,76941403056.78
2023-05-10,27646.004902104,36311431146.62,28484733270.54,4689718344.28,5769230370.8,1057343404.13,552291059.97,76864747596.34
2023-05-11,26986.271065751,36297619593.52,28289011094.92,4682601917.99,5708187666.48,1054176034.82,562090358.52,76593686666.25
2023-05-12,26773.3443591467,36300790735.73,28242531328.48,4668764862.11,5616304524.19,1056150905.37,573225203.67,76457767559.55
2023-05-13,26841.3982913501,36301135224.57,28254018064.3,4667982695.05,5616856901.57,1055501934.66,574231963.53,76469726783.68
2023-05-14,26918.261597896,36299130085.36,28247813737.86,4667219267.26,5615786500.03,1056124363.74,573314061.63,76459388015.88
2023-05-15,27231.6216052016,36291652747.86,28104561273.02,4663503407.06,5560016134.85,1057458331.24,577915495.93,76255107389.96
2023-05-16,27025.7181864407,36285757090.19,27977004412.14,4664678841.79,5554928000.19,1060502899.47,578245875.62,76121117119.4
2023-05-17,27401.0440610754,36285371249.97,27811304926.08,4668168777.61,5544967259.44,1052718527.74,578261482.57,75940792223.41
2023-05-18,26843.2350938048,36283027124.84,27895202536.46,4668245151.54,5544176336.18,1041265181.1,575467774.37,76007384104.49
2023-05-19,26889.503631502,36289983498.52,27841148687.63,4665780228.01,5499690652.56,1016097463.57,574973676.65,75887674206.94
2023-05-20,27100.8582878434,36294433882.9,27830577050.87,4648043992.46,5500206256.8,1017116516.29,575184087.3,75865561786.62
2023-05-21,26777.0977831677,36293489449.1,27831029420.03,4658187569.75,5499890498.63,1018329731.01,575324006.03,75876250674.55
2023-05-22,26858.7370637054,36290143220.89,27734871026.85,4662562526.11,5460190796.4,1017077439.7,575704240.14,75740549250.09
2023-05-23,27226.8558763881,36284318730.02,27581690747.4,4635646492.57,5399951723.04,1016331291.8,575087971.89,75493026956.72
2023-05-24,26341.4306446522,36280947118.42,27414754694.24,4624487936.73,5330713471.54,1016900853.53,575765189.43,75243569263.89
