d,price_usd,binance,bybit,okx,bitget,deribit,bitmex,huobi,bitfinex,gate_io,kucoin,kraken,crypto_com,dydx,delta_exchange
2020-08-13,11773.4481155465,455005361.5258,381341582.4074,1179812722.9825,,258662660.4349,979131330.0552,764340404.2326,,,,,,,
2020-08-14,11774.4082518995,449807178.3369,398985509.5959,1201584012.2412,,264599927.211,967633036.5268,757932713.3683,86887748.3382,,,,,,
2020-08-15,11866.9103613092,445205266.0121,411851452.6947,1206705655.1065,,270953725.8051,990042296.1121,733898164.6392,88274291.1741,,,,,,
2020-08-16,11899.6427535944,457513374.488,409862000.3623,1232861634.2501,,269791157.4963,1014395008.3498,755602538.9409,90987645.9588,,,,,,
2020-08-17,12315.7624166569,468908906.1823,445678207.5698,1236913378.4712,,269850885.391,1001899203.4078,749068305.684,91787761.0387,,,,,,
2020-08-18,11992.6959962595,497315172.5135,467695939.7376,1308618434.2505,,270820036.2826,1057786291.0471,792593444.8659,98626242.0863,,,,,,
2020-08-19,11736.8490645237,511190852.9508,463689028.6414,1220553032.4522,,278936957.4901,1006323580.6986,716330976.0087,96462347.9061,,,,,,
2020-08-20,11867.5203439509,475925584.8098,444422256.8542,1158495807.1799,,269853236.942,975646277.8805,707664820.9333,94702978.2468,,,,,,
2020-08-21,11524.6989491525,465842500.6852,464756670.2537,1149621717.2986,,271503762.9929,954883565.0935,690250805.0065,95526518.6427,,,,,,
2020-08-22,11682.2891503799,444583942.0178,454957174.2439,1145281754.5385,,268570643.3463,1001983484.5785,710239906.7818,91308287.0476,,,,,,
2020-08-23,11665.6092735243,438165641.1343,428166182.9736,1144849266.0217,,264173490.6697,965649763.8319,690463410.5582,91448147.4635,,,,,,
2020-08-24,11771.4080537405,438411263.1463,427148426.5696,1144034349.0776,,266414707.7137,978327617.9949,684104144.9048,91065718.4518,,,,,,
2020-08-25,11358.4543202805,464409555.8628,437449814.4898,1138493500.7497,,269764894.4848,989476700.9245,688400944.5005,91920879.3107,,,,,,
2020-08-26,11472.0491204559,481083411.8637,419051933.4563,1068411927.7044,,284914050.6218,1001106150.4736,698823845.8457,79989365.1626,,,,,,
2020-08-27,11314.6737410286,466674151.4585,382859507.2566,1030362566.5814,,270921274.9101,967712951.0313,676938758.7787,78184401.2685,,,,,,
2020-08-28,11527.8830322326,468607051.8259,382909909.1481,1012767065.6829,,269670786.9513,990416070.0649,737673899.4886,71827136.5285,,,,,,
2020-08-29,11490.7623477499,481357850.6956,380260505.8482,987534645.3725,,251045643.561,989977340.8723,691686734.3521,70674075.3205,,,,,,
2020-08-30,11698.9758329632,481442370.7975,379147437.4711,976586045.3317,,252162687.0864,990554800.9558,697907170.3267,70327926.8116,,,,,,
2020-08-31,11678.3482268849,498321676.1718,394038220.2864,994834756.6259,,257585859.3236,1000217471.4052,701228794.1717,74463429.5652,,,,,,
2020-09-01,11970.364856166,514887991.5769,390859106.7373,1002275992.7303,,257917925.3686,1013607360.56,694687077.2994,76555121.6123,,,,,,
2020-09-02,11414.5209336645,530215828.9573,396941492.6144,1118944380.503,,259961896.2548,1037562442.8038,741847463.0305,80644983.7932,,,,,,
2020-09-03,10261.4944095266,474041737.7131,418942119.504,1022441048.0285,,260271378.8775,967058278.9587,655456731.6242,76986602.3773,,,,,,
2020-09-04,10471.9664133255,357626882.3824,295069253.8958,908021329.1774,,267112858.5806,855346192.3842,599441207.3985,61545166.923,,,,,,
2020-09-05,10128.64358609,376166894.5045,225894759.0985,822399922.6647,,236741852.3556,815568920.7376,487915681.2055,62954755.3813,,,,,,
2020-09-06,10253.2998980129,374465019.2425,221533591.9047,841033698.2955,,232720815.306,785841341.068,501450783.9323,61064378.4241,,,,,,
2020-09-07,10367.8783543542,389283581.3079,224451599.0591,834848589.2991,,233543081.436,790857117.8865,491953899.1022,61823153.3309,,,,,,
2020-09-08,10108.6354501461,398316128.6848,230045444.509,819666529.0319,,247545606.62,779183139.5655,494795123.0465,62324045.6602,,,,,,
2020-09-09,10223.1114091175,395097936.8752,259164720.7258,827476927.6201,,244893508.7998,781881189.7641,494835002.033,61002329.875,,,,,,
2020-09-10,10334.6307302162,397513448.3828,267782326.4669,820562027.5056,,247617911.0621,753372428.9933,480028242.559,61647560.9583,,,,,,
2020-09-11,10387.0207419638,397757644.0085,280141194.7831,835701945.7002,,257222757.3174,769373822.3615,485806243.6819,62352888.1055,,,,,,
2020-09-12,10436.9778322618,397405255.8476,284861849.7602,855069269.4116,,247133040.5736,756790870.4368,468458077.9617,62613379.8217,,,,,,
2020-09-13,10322.5236148451,397961433.6653,289640175.785,885341845.693,,239585846.0847,766972390.3707,469643134.8182,63155635.5817,,,,,,
2020-09-14,10662.719912332,396612072.3366,299884093.0154,880622832.8798,,242243718.879,781799541.0516,471000746.556,62260726.4938,,,,,,
2020-09-15,10779.3810249562,411916181.5779,287590112.6068,913980752.9697,,243318207.1358,801135512.2867,478488950.9093,64398282.2736,,,,,,
2020-09-16,10968.3205465809,417268240.3418,284026979.0456,893890237.6633,,241249510.4608,777069129.0128,491266159.3389,65325458.1181,,,,,,
2020-09-17,10936.2927505552,448659418.8356,311833960.4846,914279831.3871,,250116875.9086,801377082.5446,536669537.3513,66903627.26,,,,,,
2020-09-18,10920.1128439509,431364738.4519,316543414.7244,904653572.0864,,253311141.6004,793897142.6277,532258607.4497,67042996.09,,,,,,
2020-09-19,11073.7795478083,427339810.1805,320003519.5814,865635053.0953,,254689313.6758,807585893.4781,523982444.0671,67108120.3595,,,,,,
2020-09-20,10921.2180998247,448665438.7336,327850535.1893,903489682.749,,258247177.259,805050387.4029,540142089.5576,69612484.2723,,,,,,
2020-09-21,10455.3799623027,444080597.3524,305619395.1571,881357132.5023,,253689245.687,790711687.5123,559075220.9802,68977300.4826,,,,,,
2020-09-22,10519.8391641146,436246759.5068,271615363.3287,831658866.528,,258159123.6784,782737863.4952,530658007.5218,66022272.0281,,,,,,
2020-09-23,10233.2995687317,445080046.4859,277027786.3832,838389648.8498,,242198252.2458,754642069.3398,516979844.8829,65771405.0956,,,,,,
2020-09-24,10739.0427094097,461280187.7581,264514691.5871,819264152.0422,,237726407.6647,779981667.5189,521725573.8329,61472910.7934,,,,,,
2020-09-25,10683.6305806546,443163461.0408,284595836.9881,821046481.0966,,218150615.3079,747523514.1737,536649464.7819,63720909.7822,,,,,,
2020-09-26,10742.0304202221,428303741.8404,311206830.8952,768781846.7921,,173530311.8239,715954390.9844,479980389.6403,63282587.2645,,,,,,
2020-09-27,10758.8242899474,441968507.5911,310092839.098,797997644.8218,,172628986.1794,730672321.2755,481098540.1931,63466593.7727,,,,,,
2020-09-28,10727.3750541204,421772780.6119,313523635.4389,806111759.8578,,173371780.5305,718606102.3713,485272156.736,63793582.2024,,,,,,
2020-09-29,10841.1427444769,393384337.7627,325324747.2409,806784534.0965,,175370999.9226,718190665.6733,475796435.4086,63239269.3125,,,,,,
2020-09-30,10772.351766803,418706882.8109,342606284.7653,807365488.355,,170177678.5788,716044772.9372,472556559.9526,63985223.1158,,,,,,
2020-10-01,10606.6173325541,422250729.5388,365335963.9266,794587796.9672,,174172741.3022,730050200.4472,464944093.2181,63633023.9194,,,,,,
2020-10-02,10570.1056777908,416991983.5954,385805392.0496,825758078.027,,170328244.0406,651567778.0246,511872099.511,62594138.9446,,,,,,
2020-10-03,10555.7054339567,438394236.4868,387424080.1769,810173546.6786,,170925508.4151,614339695.5222,509022887.5709,62425841.9752,,,,,,
2020-10-04,10665.618622443,442894684.0285,378444501.2036,838234915.2904,,172137672.2892,614517359.8417,517377198.6039,62294758.5461,,,,,,
2020-10-05,10772.6355995909,445110511.9523,372392253.7936,848946392.3045,,175061686.503,611673574.3378,527642253.1632,63016585.7788,,,,,,
2020-10-06,10596.3735493863,482010445.7028,399940369.6863,861032878.0938,,184839067.1936,629374204.1415,536316712.0902,63231501.4233,,,,,,
2020-10-07,10667.1943941555,445683513.5997,428926042.2203,840590626.1125,,192520950.5182,626753558.9459,518511163.0079,61512288.4457,,,,,,
2020-10-08,10902.5293637054,458139848.9293,432916156.229,854642641.8649,,194884898.4708,596379549.9639,517912851.49,61568934.9167,,,,,,
2020-10-09,11074.1036797779,479324753.9669,445088465.49,887397639.8269,,206092207.2509,608988555.4274,548507693.1336,62324114.4982,,,,,,
2020-10-10,11302.8542864407,493034763.3278,452926674.7311,921914805.3098,,219667960.1444,619599359.8347,549679034.8732,62958069.2883,,,50372237.311,,,
2020-10-11,11378.2625284629,498735163.0047,462819018.5223,906565553.7011,,228848599.8454,596040530.2095,550094540.6435,64086350.9339,,,52518415.7996,,,
2020-10-12,11548.401556692,509318122.4616,463271823.2358,919345880.7991,,230508124.6108,592741819.9207,550202097.8174,64600614.1711,,,52638096.7957,,,
2020-10-13,11434.9687849211,495354582.182,472246223.6775,948232906.1673,,242343270.5517,590669322.5569,546790416.5305,66207964.7551,,,54354906.2348,,,
2020-10-14,11417.10811391,490494912.7842,474109464.7272,892571372.8226,,238881181.7963,586392729.869,537429113.6748,65575118.9876,,,51804365.925,,,
2020-10-15,11502.5812390415,477548182.3123,448965461.8811,884723819.4091,,241588513.485,591905017.3085,533628234.0007,66142026.5969,,,52174845.9477,,,
2020-10-16,11338.9871765634,491940625.763,461644228.5566,905942512.8155,,240345971.7263,601204751.445,556294697.1746,66027523.0483,,,51909412.1386,,,
2020-10-17,11362.8022174167,502147502.969,456094184.8772,835211480.3667,,246605830.5866,588383784.5417,515927346.8971,65021370.0266,,,52302701.7913,,,
2020-10-18,11489.6225650497,496823714.1936,450281196.6415,822691314.0328,,244402264.0704,588533299.9957,512952463.0004,64454593.2321,,,51839961.8238,,,
2020-10-19,11745.8119675628,517762960.0656,448166710.8102,873379210.4119,,252539880.1,600934965.4288,513767540.0656,65225360.5763,,,52497600.0543,,,
2020-10-20,11929.4572507306,569467036.5006,492080409.8184,928946920.6145,,267593079.5161,631359787.6648,531214162.2258,67260024.8531,,,53852455.8521,,,
2020-10-21,12848.4906177674,627040086.2023,501105433.0388,988460704.6731,,277711241.0107,616324388.5274,569532290.0056,69702004.985,,,54653481.8852,,,
2020-10-22,12997.4993417884,685180279.8646,514375421.2538,995621414.911,,304423053.3562,592969942.5789,573891401.5194,83497043.5973,,,57646587.9415,,,
2020-10-23,12953.4296969608,710709580.1529,538336944.5968,992465346.1233,,305475414.9542,601080738.793,590586839.5199,85353653.5706,,,57510185.7168,,,
2020-10-24,13113.8669231444,725673476.0944,586384647.7086,965795204.3063,,309909438.2217,602062661.8838,578134518.6002,84630524.3483,,,61224001.3748,,,
2020-10-25,13041.6410374635,770439876.6617,596738862.8216,1002303274.9718,,316546437.3592,627830854.1555,622830607.5605,85888208.8865,,,63424129.4504,,,
2020-10-26,13080.6561698422,706355040.629,605168267.0707,1008319981.7863,,312873861.3167,605573513.5588,614808291.2643,85915167.4668,,,63615249.1991,,,
2020-10-27,13675.5239275278,710388396.112,583579062.5557,997539000.8705,,311453186.8198,632757951.4928,604818957.9919,86496728.6081,,,64551535.5562,,,
2020-10-28,13290.3288497954,806198333.7396,575027477.9746,1059986939.2424,,328070139.4467,632016530.3104,610139690.2077,96729078.6363,,,66652922.9667,,,
2020-10-29,13475.2173007013,707570034.7647,482659110.7773,996350052.6271,,329197763.9857,631007839.4286,566898570.5278,94308083.8373,,,62114040.0299,,,
2020-10-30,13603.2960908825,747677595.6656,541431342.1052,1041202511.8455,,340761502.994,651882940.0632,567762145.5394,95757533.2733,,,62784128.08,,,
2020-10-31,13807.2336110462,794317249.2671,517449612.7812,1022610372.6133,,319395087.0554,655511672.7948,595609083.8156,97919671.3474,,,65410036.1556,,,
2020-11-01,13736.89941128,838035047.2424,573138644.9386,1083671997.1899,,322144005.804,662921884.3774,617025121.5414,101422798.4495,,,72171194.6028,,,
2020-11-02,13595.5647603741,834066067.409,586816433.0296,1076720351.755,,308541470.7229,660932500.3227,587385309.2402,101074945.2592,,,67601002.7072,,,
2020-11-03,13996.9153985973,802056451.2191,549802495.193,1015729218.0769,,307430322.3411,656873633.2617,513972075.3666,99656804.7115,,,66779633.1875,,,
2020-11-04,14129.1481954997,879263613.6875,568452979.8027,1083304006.5887,,319343731.2038,637567479.5265,492920897.3814,103259763.8219,,,68494317.4812,,,
2020-11-05,15606.466833723,886818188.6024,593938806.2276,1079764214.3572,,328852934.3132,635429744.1742,504473203.5532,106476980.8067,,,69748515.1085,,,
2020-11-06,15618.9724713618,907706574.0508,589327024.7402,1120432239.3496,,363427189.6975,625013260.8946,512106843.1694,134044867.2634,,,70224059.7368,,,
2020-11-07,14866.3563045003,911631310.3698,611065063.1073,1096648553.2131,,361897991.6562,619978841.5847,567747143.1682,135959994.1218,,,76722066.5686,,,
2020-11-08,15500.0007071888,793916733.7084,537670077.536,1068066265.2001,,358993221.0025,580847073.0933,561569985.2801,127863563.9569,,,81871178.4883,,,
2020-11-09,15319.8199725307,862165612.0961,587740210.9983,1075496356.3258,,376084778.9508,604914636.204,567025355.613,135613598.4642,,,84314595.5841,,,
2020-11-10,15319.2756762127,827621260.8811,619781297.8375,1079345936.8931,,364300944.1651,597466302.1502,565055371.5223,134801778.5248,,,75634507.965,,,
2020-11-11,15731.2411057861,826839591.9114,640147061.0992,1049363951.8919,,359390027.419,598690405.2388,562890776.388,134466056.1501,,,75188676.3183,,,
2020-11-12,16289.8148977206,882271494.7713,729184651.3041,1120152388.8682,,387954257.3869,629697459.8595,555163721.1202,138984036.867,,,81116567.81,,,
2020-11-13,16330.062767972,960902011.805,759134798.694,1164963753.6069,,399440158.8704,653019735.1694,539858538.2153,149215043.0103,,,72434743.8445,,,
2020-11-14,16102.0100169492,933603521.9699,751909665.2787,1112054664.0094,,390530759.0165,653902617.2572,511091979.4343,150928209.1664,,,70157407.8902,,,
2020-11-15,15986.7549905903,908149805.3966,685487305.965,1102367148.773,,384188068.3199,646800043.4261,507179278.5073,148602141.7697,,,67197587.6126,,,
2020-11-16,16743.0539398013,909100637.273,695533356.7176,1099584691.4607,,382558337.1363,661793964.4774,508150082.906,147305037.4374,,,64773402.2438,,,
2020-11-17,17682.1691870251,991503313.4545,820059252.6495,1177702878.5687,,391535515.9989,666964919.9042,528367669.3585,157665195.1321,,,68127218.3178,,,
2020-11-18,17804.6900239626,1015442549.6869,790153548.351,1175428917.1143,,418155590.3244,656989841.8162,544233735.4108,177858094.6597,,,70953531.2178,,,
2020-11-19,17818.6686621859,950461428.5523,858111336.9593,1124704727.8782,,415232418.9428,627256904.6595,545200643.9089,188684780.692,,,70818264.5272,,,
2020-11-20,18663.7818531268,984074507.9793,950064379.7812,1131941279.3308,,412851101.2113,654007249.565,604198991.596,188794531.6014,,,71165329.976,,,
2020-11-21,18706.5893354179,1027654201.8119,1063181413.2372,1159574035.5175,,421939609.9945,707415572.9169,618013347.3653,199651628.0953,,,80411000.2444,,,
2020-11-22,18482.6926317358,1120283331.2281,1049866439.0503,1178294070.4639,,426968875.1153,704948458.6529,617638966.1633,200221155.603,,,74300819.1031,,,
2020-11-23,18373.2577597896,1120621665.6765,1055116792.7003,1186350234.7355,,424756218.5959,702718301.2947,644505741.2162,197291048.2195,,,77589419.2593,,,
2020-11-24,19150.2510485096,1086365034.2582,1128150056.6952,1211704717.8194,,427508503.8172,732351896.4616,682451404.1356,196745342.6722,,,76077761.2446,,,
2020-11-25,18748.3937130333,1233146030.097,950416196.8972,1255330291.0302,,438079225.8836,720702398.8576,719944912.3061,205653322.5686,,,74359452.6399,,,
2020-11-26,17113.7168714202,1242172634.657,866084495.0035,1247713924.4234,,449849632.2779,734203707.81,750033978.8479,202430368.2887,,,78559085.9436,,,
2020-11-27,17101.6030180596,898458566.263,634739809.2088,1107185851.6862,,467498276.9724,611167441.5198,627480917.0328,166518793.509,,,72430061.9538,,,
2020-11-28,17745.3773124489,927988358.1106,629196657.2466,1101675756.8928,,445946760.7803,621111551.259,616464524.2938,158579419.4459,,,67692916.5604,,,
2020-11-29,18190.8668804208,963390984.3378,654680312.4446,1143137265.5746,,447126043.0755,639669372.3979,628483841.5594,163410160.21,,,70348961.471,,,
2020-11-30,19664.4076066628,983196785.1574,696800131.5343,1146552886.5632,,458101774.2522,665440376.9954,648814918.1914,167252728.3363,,,76905769.5184,,,
2020-12-01,18820.6077895967,1144486016.2424,732851144.6781,1286381375.1448,,476827213.7286,701125095.959,736734046.5804,183122519.0094,,,92087952.199,,,
2020-12-02,19214.8722290473,1020528847.4,753174527.7216,1271931614.2906,,493765793.1683,693603511.8956,732111742.0799,175369147.505,,,82664611.8068,,,
2020-12-03,19470.3112080655,1051047625.8447,708823848.6411,1251105288.2162,,476162246.8602,668619240.4774,698909177.5432,179462279.7179,,,85374538.083,,,
2020-12-04,18732.9670909994,1114132369.7082,787004210.0888,1275585692.0425,,478363561.1471,683889445.3318,704872560.4509,181714018.3642,,,88523981.3009,,,
2020-12-05,19114.6331309176,1082162443.2214,744074749.9478,1234451462.232,,487378546.6939,683399011.6914,689168244.7071,174460738.6355,,,85200860.0142,,,
2020-12-06,19356.3136767972,1101586494.6609,745083972.3952,1253311820.5917,,481817383.1569,701638685.6995,681145434.5258,179174480.4458,,,80646962.2103,,,
2020-12-07,19182.1768328463,1159590307.8594,735244218.5222,1294574028.2062,,480722116.0545,699663523.1617,695699221.8036,181343632.5566,,,79985866.8934,,,
2020-12-08,18340.9781376973,1140826930.8777,778296117.8799,1294051576.6266,,481819978.3663,695320218.7404,686435910.6718,179061826.9349,,,84662050.2352,,,
2020-12-09,18574.6967352426,1127638427.1918,822821780.4666,1268207989.5834,,467570901.9363,726395055.4838,721485277.5753,171096745.2456,,,83138972.674,,,
2020-12-10,18294.8469514904,1082379484.208,799050656.8846,1247292609.3867,,460044385.8762,742558591.9589,758169970.8013,173971460.1717,,,82402248.0639,,,
2020-12-11,18061.760025716,1069433684.4972,784524309.0355,1247121276.7642,,469323609.7626,730830656.0839,761564450.2913,171092266.6364,,,83928983.2073,,,
2020-12-12,18813.2837685564,1073582422.7844,793274606.2867,1235080574.9938,,436778017.5706,740559577.7798,772780775.6311,169703662.9193,,,76066890.4474,,,
2020-12-13,19156.0825055523,1120844840.36,789109878.4612,1247631520.4459,,434848053.2347,735514994.7836,786804994.3666,176599141.3282,,,75203343.1208,,,
2020-12-14,19286.7512992402,1125379455.4107,788379844.5167,1362069258.8366,,466517679.442,740967949.5401,891371806.9072,179095100.8054,,,93402324.4834,,,
2020-12-15,19432.5884640561,1148880217.9121,782510158.8501,1399482149.8699,,476268901.4897,732183758.3567,930352499.7526,180494185.1363,,,92422179.0785,,,
2020-12-16,21370.7203186441,1208463429.9006,843727403.9751,1393420219.0397,,478190138.3245,729089322.9894,923438814.7756,182064501.8836,,,95361181.1353,,,
2020-12-17,22789.2674160725,1322301544.8016,832654353.9097,1516826484.3417,,509684656.0961,801604562.5764,958147433.9213,200854791.1261,,,98159299.7112,,,
2020-12-18,23048.7645610754,1258835909.7844,925838516.62,1452533284.209,,530969377.3652,705327135.4611,942464275.4698,215743600.77,,,113471741.5609,,,
2020-12-19,23856.7735192285,1320089465.101,961658937.1168,1531015146.8916,,555395160.0281,705903250.2447,991341939.3443,218274686.9441,,,112183911.7403,,,
2020-12-20,23528.5506135593,1428753474.9506,1046736486.873,1601218117.3069,,569621542.8443,738588616.9722,1019484420.0502,224733239.1543,,,123952674.8386,,,
2020-12-21,22937.4183435418,1394296664.1198,1035653164.9014,1557128189.2652,,559183005.7203,734529829.2874,976431170.8647,221170434.0062,,,124938620.8009,,,
2020-12-22,23756.8887685564,1272924119.8901,939965205.2383,1516615448.7134,,586646783.2751,692016836.6256,961292507.5829,214784928.9119,,,116082453.3889,,,
2020-12-23,23307.2709018118,1370320492.0078,940524965.5369,1563460049.5632,,591294946.8325,724330587.8542,1016391176.7773,226349027.8814,,,113193633.6475,,,
2020-12-24,23707.6330440678,1197420583.0147,916324521.8535,1535363336.7808,,585597566.7321,738435113.6955,909965696.5388,222499462.4129,,,113646663.4777,,,
2020-12-25,24669.1643220339,1283795621.2518,901632453.743,1542467673.4368,,587170241.3701,749547984.749,965278434.1073,227693909.9618,,,109624214.0745,,,
2020-12-26,26478.0681052016,1372830642.2269,1033247472.7671,1462311886.6164,,465249257.7573,767926064.0783,956167430.3342,239463977.2787,,,122768700.8714,,,
2020-12-27,26430.8565971946,1463851438.5423,1168767871.2598,1553371597.8542,,493875523.3093,737970719.3213,990511867.5109,266648949.2732,,,126341180.7568,,,
2020-12-28,27039.3490199883,1377374902.5807,1239137740.6709,1530489569.4673,,543184814.0836,742657106.0559,1052896023.5542,271014407.9154,,,126292281.0805,,,
2020-12-29,27231.2034552893,1443582192.5822,1193099501.4001,1596427793.6461,,547606621.1055,743255419.0232,1051986400.6592,276439091.9118,,,141207992.7352,,,
2020-12-30,28844.6136781999,1456125286.8987,1056123440.2231,1574584293.6787,,530863676.2835,750940173.0172,1026933163.399,279579938.8871,,,149866093.5854,,,
2020-12-31,29022.6714126242,1597883829.9401,1107449572.7405,1573826494.8134,,558296718.3123,805304863.082,1075009252.6519,304615536.0024,,,160313371.5197,,,
2021-01-01,29380.6937327878,1592604159.4441,1082395017.7371,1620651291.8893,,551566789.4454,818833487.9915,980901656.8458,306487489.2171,,,152960737.6324,,,
2021-01-02,32022.6810578609,1582638622.0704,1096241100.0452,1684525061.0933,,555239668.3134,855987069.1822,983618030.2364,313698978.5855,,,144557140.1667,,,
2021-01-03,33277.8353050848,1721712064.1693,1131223218.7368,1783142353.9299,,613605096.991,887407024.6069,1051095393.4571,355723911.2653,,,180567559.9319,,,
2021-01-04,31802.1467136178,1713346534.3754,1208641327.9179,1898710148.6076,,644635438.9968,789951447.2433,1136776608.1355,364737367.1175,,,160838834.5272,,,
2021-01-05,34013.1741724138,1633084918.8286,1044311474.7674,1870931535.6286,,622646731.446,757074297.1302,1062499952.3145,353953417.0243,,,145567465.1644,,,
2021-01-06,36643.2777223846,1697515110.5828,998337674.9221,1889700413.8131,,664041858.036,726210387.9196,1073625358.1926,377664518.7086,,,164849615.8734,,,
2021-01-07,39215.6511490356,1792336470.1918,1092433892.6942,1952757197.5704,,716150753.1592,836412079.6694,1205593834.0947,414423811.8431,,,184236436.2358,,,
2021-01-08,40775.4045634132,1937649371.4386,1298144810.9013,1945670508.3191,,758282248.9075,823906366.9985,1270801747.9082,450194452.1992,,,191619595.65,,,
2021-01-09,40370.6823495032,1863784285.3616,1253391648.5934,1925284242.6491,,765353180.4112,865217490.1422,1203311976.4166,472708670.187,,,187432949.5024,,,
2021-01-10,38329.3401665693,2063258059.5278,1287741171.9345,1934717199.7387,,812996729.9028,902509798.8593,1306119430.3551,471176524.0602,,,208200349.7007,,,
2021-01-11,35269.5137177089,1966392746.4868,1304594048.4108,1981724349.0459,,830116029.2144,923437198.9362,1266867313.4921,448814539.2129,,,233525057.9468,,,
2021-01-12,33712.4685452952,1766440001.178,1000952157.7396,2045261124.347,,844443066.8803,824603402.0899,1267513829.8352,410296956.9667,,,235970705.0108,,,
2021-01-13,37296.5475277615,1699424106.6543,1045254547.4257,2129130835.0873,,855366373.1111,816989483.6787,1268227022.7591,386790565.3387,,,237813169.4951,,,
2021-01-14,39045.518340152,1975920090.5229,984949106.8882,2178179547.6543,,899536926.0408,800103418.6469,1265957455.0841,422095840.1206,,,249410582.6457,,,
2021-01-15,36710.3174248977,2036652704.8595,1430585530.9865,2158035393.4345,,922590811.5326,850781704.4612,1393009243.3701,442610457.961,,,250534371.3408,,,
2021-01-16,36177.2610970193,1956694134.9393,1217336716.8005,2109184522.1266,,906272961.5447,862318584.7853,1368817467.1123,415838736.87,,,254843840.5374,,,
2021-01-17,36069.939466803,1911363283.994,1216653634.9133,2128761761.3256,,903405216.4513,830150981.8649,1395760813.3651,406532235.2678,,,255674348.1435,,,
2021-01-18,36594.2964018118,1866985233.2192,1067546713.233,2174882206.2783,,908190363.1861,828201410.4761,1409873169.3738,405153779.7214,,,208818288.948,,,
2021-01-19,36250.1461893629,1951179212.4512,1159573270.2548,2236188271.171,,903642419.2812,836624168.1255,1444924912.3775,414327169.1619,,,214532188.6254,,,
2021-01-20,35515.480012858,2004005255.0725,1223004166.8927,2322205589.9118,,901576856.347,884369160.2115,1476169755.1429,405171605.9126,,,217090986.3802,,,
2021-01-21,31022.9510280538,1953226208.9954,1024924057.8335,2113338247.2331,,902503456.9682,880672169.9431,1339779874.6709,401187203.0785,,,206201542.9185,,,
2021-01-22,32986.4357568673,1781965632.0125,1009608972.6831,1927854013.1259,,911052065.209,845068154.1834,1274613741.3205,348726487.177,,,196912274.8037,,,
2021-01-23,32036.2822723553,1736832376.2277,912579259.6236,1889898512.5876,,835734714.1547,865644981.746,1198228855.6881,373500303.5182,,,159834943.3116,,,
2021-01-24,32216.1042904734,1693839034.4491,879536780.2407,1906267768.3254,,841314335.7864,840861201.4034,1188654581.0212,362620981.0094,,,157107380.76,,,
2021-01-25,32419.7059462303,1732876827.1409,929545297.7797,1907905654.6764,,835431001.1627,850274183.473,1192440346.1458,364811961.3257,,,163134778.5534,,,
2021-01-26,32640.6391426067,1758754188.9276,969106497.753,1988943527.864,,840720358.8291,850890582.6472,1209490050.3241,363828538.9005,,,168466699.4228,,,
2021-01-27,30358.9347235535,1769577159.3852,981165866.3144,1858351029.0626,,839504985.3379,863957472.0248,1205798909.4128,366876868.9897,,,169644787.1789,,,
2021-01-28,33511.287595149,1754828496.7306,983706131.8331,1775765235.6805,,816340954.5002,881656351.134,1152658206.6606,343007127.8051,,,160844020.9429,,,
2021-01-29,34166.1494259497,1944840589.4452,1093688736.2899,1846742864.4154,,811380121.3846,861234546.8244,1211935948.3267,378364994.1945,,,154162927.1086,,,
2021-01-30,34349.9170952659,1969821859.4664,1002536391.7651,2048234527.2871,,805883196.7369,935224915.861,1278905072.8697,386926812.9544,,,152423854.8397,,,
2021-01-31,33157.8325745178,1918431390.7387,1004599391.6555,1961680375.3165,,799091722.8465,925400614.9746,1206245956.8187,387730354.2386,,,152772422.2772,,,
2021-02-01,33570.2718468732,1893445398.5108,1016743765.3568,1847875011.8931,,805135217.0583,927093456.6665,1185130505.6857,373378462.9279,,,167420209.8423,,,
2021-02-02,35596.1489094097,1887330345.084,969478849.051,1837819064.3538,,827387642.1783,900766071.3151,1133225439.7416,378534245.4345,,,156716356.0575,,,
2021-02-03,37578.3732068966,1964299676.3641,1127635470.7749,2018959952.028,,808184769.5631,1010923005.9825,1209519165.677,401540545.1698,,,162254170.431,,,
2021-02-04,37129.2029376972,2067553366.7129,1246014199.3259,2112671646.9301,,841687036.0626,967633844.6674,1268751847.8021,426626172.3018,,,168363605.7317,,,
2021-02-05,38045.4136084161,2017116657.7617,1265788714.0768,2132270916.1355,,876257523.0268,957436017.961,1288513215.8314,417739726.2658,,,170133072.0267,,,
2021-02-06,39341.727081239,2161845836.8266,1488111497.063,2177293550.9943,,896809632.9203,982039657.0639,1367053406.0091,433281303.9167,,,178897039.0901,,,
2021-02-07,39003.0121817651,2340905908.392,1567424187.6429,2324299637.038,,942431799.6991,999901767.6461,1492018301.4392,440720455.5786,,,227876926.5448,,,
2021-02-08,46121.9340724722,2315795158.4821,1742880143.924,2212415280.4688,,926454355.7039,906415420.3243,1450084236.1577,438497211.4767,,,202480084.4552,,,
2021-02-09,46548.1619912332,2809198824.9741,1886998861.5754,2470123723.411,,1030264687.8736,1008128820.3945,1647745198.9222,526232084.2213,,,235161373.8792,,,
2021-02-10,45078.128350263,2797929612.0586,1774455968.3366,2412496583.5802,,1100120032.2586,1018545888.4279,1622052649.4239,525638143.2355,,,224569447.0914,,,
2021-02-11,47892.8409181765,2720309017.9582,1799862921.5893,2418519006.0944,,1118077562.0011,996743759.1256,1732420618.5494,507931335.0906,,,230038288.0838,,,
